#          BLOCK:      ACTUAL_KE:         KE_AVE:          ERROR:
            8213         2.10655         2.37277      0.00399941
            8214         2.10718         2.37274      0.00399905
            8215          2.1078          2.3727       0.0039987
            8216         2.10841         2.37267      0.00399834
            8217           2.109         2.37264      0.00399798
            8218         2.10958         2.37261      0.00399762
            8219         2.11014         2.37258      0.00399726
            8220         2.11069         2.37254       0.0039969
            8221         2.11122         2.37251      0.00399654
            8222         2.11173         2.37248      0.00399618
            8223         2.11223         2.37245      0.00399582
            8224          2.1127         2.37242      0.00399546
            8225         2.11316         2.37239       0.0039951
            8226          2.1136         2.37235      0.00399474
            8227         2.11402         2.37232      0.00399438
            8228         2.11442         2.37229      0.00399401
            8229          2.1148         2.37226      0.00399365
            8230         2.11517         2.37223      0.00399329
            8231         2.11551          2.3722      0.00399293
            8232         2.11584         2.37217      0.00399256
            8233         2.11614         2.37214       0.0039922
            8234         2.11643          2.3721      0.00399183
            8235         2.11669         2.37207      0.00399147
            8236         2.11694         2.37204      0.00399111
            8237         2.11717         2.37201      0.00399074
            8238         2.11738         2.37198      0.00399038
            8239         2.11757         2.37195      0.00399001
            8240         2.11774         2.37192      0.00398965
            8241          2.1179         2.37189      0.00398928
            8242         2.11803         2.37186      0.00398892
            8243         2.11815         2.37183      0.00398855
            8244         2.11826          2.3718      0.00398819
            8245         2.11834         2.37177      0.00398782
            8246         2.11841         2.37173      0.00398745
            8247         2.11846          2.3717      0.00398709
            8248          2.1185         2.37167      0.00398672
            8249         2.11852         2.37164      0.00398636
            8250         2.11852         2.37161      0.00398599
            8251         2.11851         2.37158      0.00398563
            8252         2.11849         2.37155      0.00398526
            8253         2.11845         2.37152       0.0039849
            8254          2.1184         2.37149      0.00398453
            8255         2.11834         2.37146      0.00398417
            8256         2.11826         2.37143      0.00398381
            8257         2.11817          2.3714      0.00398344
            8258         2.11806         2.37137      0.00398308
            8259         2.11795         2.37134      0.00398271
            8260         2.11782         2.37131      0.00398235
            8261         2.11769         2.37127      0.00398198
            8262         2.11754         2.37124      0.00398162
            8263         2.11738         2.37121      0.00398126
            8264         2.11721         2.37118      0.00398089
            8265         2.11704         2.37115      0.00398053
            8266         2.11685         2.37112      0.00398017
            8267         2.11666         2.37109      0.00397981
            8268         2.11646         2.37106      0.00397944
            8269         2.11625         2.37103      0.00397908
            8270         2.11604           2.371      0.00397872
            8271         2.11582         2.37097      0.00397836
            8272         2.11559         2.37094        0.003978
            8273         2.11536          2.3709      0.00397764
            8274         2.11512         2.37087      0.00397728
            8275         2.11488         2.37084      0.00397692
            8276         2.11463         2.37081      0.00397656
            8277         2.11438         2.37078       0.0039762
            8278         2.11413         2.37075      0.00397584
            8279         2.11388         2.37072      0.00397548
            8280         2.11362         2.37069      0.00397512
            8281         2.11337         2.37066      0.00397476
            8282         2.11312         2.37063       0.0039744
            8283         2.11286         2.37059      0.00397404
            8284         2.11261         2.37056      0.00397369
            8285         2.11236         2.37053      0.00397333
            8286         2.11212          2.3705      0.00397297
            8287         2.11188         2.37047      0.00397262
            8288         2.11164         2.37044      0.00397226
            8289         2.11141         2.37041       0.0039719
            8290         2.11119         2.37038      0.00397155
            8291         2.11098         2.37035      0.00397119
            8292         2.11078         2.37031      0.00397084
            8293         2.11059         2.37028      0.00397048
            8294         2.11041         2.37025      0.00397012
            8295         2.11024         2.37022      0.00396977
            8296         2.11008         2.37019      0.00396942
            8297         2.10994         2.37016      0.00396906
            8298         2.10981         2.37013      0.00396871
            8299          2.1097         2.37009      0.00396835
            8300         2.10961         2.37006        0.003968
            8301         2.10953         2.37003      0.00396764
            8302         2.10948            2.37      0.00396729
            8303         2.10943         2.36997      0.00396694
            8304         2.10941         2.36994      0.00396658
            8305          2.1094         2.36991      0.00396623
            8306         2.10941         2.36987      0.00396588
            8307         2.10944         2.36984      0.00396552
            8308         2.10949         2.36981      0.00396517
            8309         2.10955         2.36978      0.00396482
            8310         2.10963         2.36975      0.00396446
            8311         2.10972         2.36972      0.00396411
            8312         2.10982         2.36969      0.00396375
            8313         2.10993         2.36966       0.0039634
            8314         2.11006         2.36962      0.00396305
            8315         2.11019         2.36959      0.00396269
            8316         2.11033         2.36956      0.00396234
            8317         2.11047         2.36953      0.00396199
            8318         2.11061          2.3695      0.00396163
            8319         2.11075         2.36947      0.00396128
            8320         2.11088         2.36944      0.00396092
            8321         2.11101         2.36941      0.00396057
            8322         2.11114         2.36938      0.00396021
            8323         2.11125         2.36934      0.00395986
            8324         2.11134         2.36931      0.00395951
            8325         2.11142         2.36928      0.00395915
            8326         2.11148         2.36925       0.0039588
            8327         2.11151         2.36922      0.00395844
            8328         2.11152         2.36919      0.00395809
            8329         2.11151         2.36916      0.00395773
            8330         2.11146         2.36913      0.00395738
            8331         2.11138          2.3691      0.00395703
            8332         2.11126         2.36907      0.00395667
            8333         2.11111         2.36903      0.00395632
            8334         2.11092           2.369      0.00395596
            8335         2.11069         2.36897      0.00395561
            8336         2.11041         2.36894      0.00395526
            8337         2.11009         2.36891      0.00395491
            8338         2.10973         2.36888      0.00395455
            8339         2.10931         2.36885       0.0039542
            8340         2.10885         2.36882      0.00395385
            8341         2.10834         2.36879       0.0039535
            8342         2.10778         2.36875      0.00395315
            8343         2.10718         2.36872       0.0039528
            8344         2.10652         2.36869      0.00395245
            8345         2.10581         2.36866       0.0039521
            8346         2.10505         2.36863      0.00395176
            8347         2.10425          2.3686      0.00395141
            8348          2.1034         2.36857      0.00395106
            8349          2.1025         2.36853      0.00395072
            8350         2.10156          2.3685      0.00395038
            8351         2.10058         2.36847      0.00395003
            8352         2.09956         2.36844      0.00394969
            8353          2.0985         2.36841      0.00394935
            8354         2.09741         2.36837      0.00394901
            8355         2.09629         2.36834      0.00394867
            8356         2.09515         2.36831      0.00394834
            8357         2.09399         2.36827        0.003948
            8358         2.09282         2.36824      0.00394766
            8359         2.09164         2.36821      0.00394733
            8360         2.09046         2.36818        0.003947
            8361         2.08928         2.36814      0.00394667
            8362         2.08811         2.36811      0.00394634
            8363         2.08695         2.36807      0.00394601
            8364         2.08583         2.36804      0.00394568
            8365         2.08473         2.36801      0.00394536
            8366         2.08367         2.36797      0.00394503
            8367         2.08266         2.36794      0.00394471
            8368         2.08169          2.3679      0.00394438
            8369         2.08079         2.36787      0.00394406
            8370         2.07995         2.36784      0.00394374
            8371         2.07918          2.3678      0.00394342
            8372         2.07848         2.36777       0.0039431
            8373         2.07787         2.36773      0.00394278
            8374         2.07734          2.3677      0.00394246
            8375         2.07689         2.36766      0.00394214
            8376         2.07654         2.36763      0.00394183
            8377         2.07627         2.36759      0.00394151
            8378          2.0761         2.36756      0.00394119
            8379         2.07601         2.36752      0.00394088
            8380         2.07602         2.36749      0.00394056
            8381         2.07611         2.36745      0.00394024
            8382         2.07629         2.36742      0.00393993
            8383         2.07656         2.36739      0.00393961
            8384          2.0769         2.36735      0.00393929
            8385         2.07732         2.36732      0.00393897
            8386         2.07781         2.36728      0.00393865
            8387         2.07837         2.36725      0.00393834
            8388         2.07899         2.36721      0.00393802
            8389         2.07966         2.36718       0.0039377
            8390          2.0804         2.36714      0.00393737
            8391         2.08118         2.36711      0.00393705
            8392           2.082         2.36708      0.00393673
            8393         2.08286         2.36704      0.00393641
            8394         2.08376         2.36701      0.00393608
            8395         2.08469         2.36697      0.00393576
            8396         2.08565         2.36694      0.00393543
            8397         2.08662         2.36691       0.0039351
            8398         2.08762         2.36687      0.00393478
            8399         2.08864         2.36684      0.00393445
            8400         2.08967         2.36681      0.00393412
            8401         2.09071         2.36678      0.00393379
            8402         2.09176         2.36674      0.00393345
            8403         2.09281         2.36671      0.00393312
            8404         2.09387         2.36668      0.00393279
            8405         2.09493         2.36665      0.00393245
            8406         2.09599         2.36661      0.00393212
            8407         2.09705         2.36658      0.00393178
            8408          2.0981         2.36655      0.00393144
            8409         2.09915         2.36652       0.0039311
            8410         2.10019         2.36649      0.00393076
            8411         2.10122         2.36645      0.00393042
            8412         2.10224         2.36642      0.00393008
            8413         2.10325         2.36639      0.00392974
            8414         2.10424         2.36636      0.00392939
            8415         2.10522         2.36633      0.00392905
            8416         2.10617          2.3663       0.0039287
            8417         2.10711         2.36627      0.00392836
            8418         2.10803         2.36624      0.00392801
            8419         2.10893         2.36621      0.00392766
            8420         2.10981         2.36618      0.00392731
            8421         2.11066         2.36615      0.00392697
            8422         2.11148         2.36612      0.00392662
            8423         2.11228         2.36609      0.00392627
            8424         2.11305         2.36606      0.00392591
            8425         2.11379         2.36603      0.00392556
            8426         2.11451           2.366      0.00392521
            8427         2.11519         2.36597      0.00392486
            8428         2.11584         2.36594       0.0039245
            8429         2.11646         2.36591      0.00392415
            8430         2.11704         2.36588       0.0039238
            8431          2.1176         2.36585      0.00392344
            8432         2.11812         2.36582      0.00392308
            8433          2.1186         2.36579      0.00392273
            8434         2.11905         2.36576      0.00392237
            8435         2.11947         2.36573      0.00392202
            8436         2.11985          2.3657      0.00392166
            8437         2.12019         2.36567       0.0039213
            8438          2.1205         2.36564      0.00392095
            8439         2.12078         2.36561      0.00392059
            8440         2.12102         2.36558      0.00392023
            8441         2.12122         2.36556      0.00391987
            8442         2.12139         2.36553      0.00391952
            8443         2.12153          2.3655      0.00391916
            8444         2.12163         2.36547       0.0039188
            8445          2.1217         2.36544      0.00391844
            8446         2.12174         2.36541      0.00391809
            8447         2.12175         2.36538      0.00391773
            8448         2.12173         2.36535      0.00391737
            8449         2.12168         2.36533      0.00391701
            8450          2.1216          2.3653      0.00391666
            8451          2.1215         2.36527       0.0039163
            8452         2.12137         2.36524      0.00391594
            8453         2.12122         2.36521      0.00391558
            8454         2.12105         2.36518      0.00391523
            8455         2.12085         2.36515      0.00391487
            8456         2.12064         2.36512      0.00391452
            8457          2.1204         2.36509      0.00391416
            8458         2.12015         2.36507       0.0039138
            8459         2.11987         2.36504      0.00391345
            8460         2.11958         2.36501      0.00391309
            8461         2.11928         2.36498      0.00391274
            8462         2.11896         2.36495      0.00391238
            8463         2.11862         2.36492      0.00391203
            8464         2.11827         2.36489      0.00391168
            8465          2.1179         2.36486      0.00391132
            8466         2.11751         2.36483      0.00391097
            8467         2.11712          2.3648      0.00391062
            8468          2.1167         2.36477      0.00391027
            8469         2.11628         2.36474      0.00390991
            8470         2.11583         2.36472      0.00390956
            8471         2.11538         2.36469      0.00390921
            8472         2.11491         2.36466      0.00390886
            8473         2.11444         2.36463      0.00390851
            8474         2.11395          2.3646      0.00390816
            8475         2.11345         2.36457      0.00390781
            8476         2.11295         2.36454      0.00390747
            8477         2.11244         2.36451      0.00390712
            8478         2.11193         2.36448      0.00390677
            8479         2.11142         2.36445      0.00390642
            8480         2.11091         2.36442      0.00390608
            8481         2.11041         2.36439      0.00390573
            8482         2.10993         2.36436      0.00390539
            8483         2.10946         2.36433      0.00390504
            8484         2.10901          2.3643       0.0039047
            8485         2.10858         2.36427      0.00390435
            8486         2.10818         2.36424      0.00390401
            8487         2.10781         2.36421      0.00390367
            8488         2.10749         2.36418      0.00390332
            8489          2.1072         2.36415      0.00390298
            8490         2.10696         2.36412      0.00390264
            8491         2.10678         2.36409       0.0039023
            8492         2.10664         2.36406      0.00390196
            8493         2.10656         2.36403      0.00390161
            8494         2.10654           2.364      0.00390127
            8495         2.10659         2.36397      0.00390093
            8496         2.10669         2.36394      0.00390059
            8497         2.10686          2.3639      0.00390025
            8498          2.1071         2.36387      0.00389991
            8499          2.1074         2.36384      0.00389956
            8500         2.10776         2.36381      0.00389922
            8501         2.10818         2.36378      0.00389888
            8502         2.10866         2.36375      0.00389854
            8503          2.1092         2.36372      0.00389819
            8504          2.1098         2.36369      0.00389785
            8505         2.11044         2.36366       0.0038975
            8506         2.11113         2.36364      0.00389716
            8507         2.11186         2.36361      0.00389681
            8508         2.11263         2.36358      0.00389647
            8509         2.11343         2.36355      0.00389612
            8510         2.11425         2.36352      0.00389577
            8511          2.1151         2.36349      0.00389542
            8512         2.11596         2.36346      0.00389507
            8513         2.11684         2.36343      0.00389472
            8514         2.11772          2.3634      0.00389437
            8515          2.1186         2.36337      0.00389402
            8516         2.11948         2.36334      0.00389367
            8517         2.12035         2.36332      0.00389332
            8518         2.12121         2.36329      0.00389296
            8519         2.12206         2.36326      0.00389261
            8520         2.12289         2.36323      0.00389226
            8521         2.12369          2.3632       0.0038919
            8522         2.12447         2.36317      0.00389154
            8523         2.12522         2.36315      0.00389119
            8524         2.12594         2.36312      0.00389083
            8525         2.12663         2.36309      0.00389047
            8526         2.12729         2.36306      0.00389012
            8527         2.12792         2.36304      0.00388976
            8528         2.12851         2.36301       0.0038894
            8529         2.12906         2.36298      0.00388904
            8530         2.12958         2.36295      0.00388868
            8531         2.13006         2.36293      0.00388832
            8532         2.13051          2.3629      0.00388796
            8533         2.13092         2.36287       0.0038876
            8534          2.1313         2.36284      0.00388724
            8535         2.13164         2.36282      0.00388688
            8536         2.13195         2.36279      0.00388652
            8537         2.13222         2.36276      0.00388615
            8538         2.13247         2.36274      0.00388579
            8539         2.13268         2.36271      0.00388543
            8540         2.13287         2.36268      0.00388507
            8541         2.13303         2.36266      0.00388471
            8542         2.13316         2.36263      0.00388435
            8543         2.13327          2.3626      0.00388398
            8544         2.13336         2.36257      0.00388362
            8545         2.13342         2.36255      0.00388326
            8546         2.13347         2.36252       0.0038829
            8547         2.13349         2.36249      0.00388254
            8548          2.1335         2.36247      0.00388217
            8549          2.1335         2.36244      0.00388181
            8550         2.13348         2.36241      0.00388145
            8551         2.13345         2.36239      0.00388109
            8552         2.13341         2.36236      0.00388073
            8553         2.13336         2.36233      0.00388037
            8554          2.1333         2.36231      0.00388001
            8555         2.13324         2.36228      0.00387964
            8556         2.13317         2.36225      0.00387928
            8557          2.1331         2.36223      0.00387892
            8558         2.13303          2.3622      0.00387856
            8559         2.13295         2.36217       0.0038782
            8560         2.13288         2.36215      0.00387784
            8561          2.1328         2.36212      0.00387748
            8562         2.13273         2.36209      0.00387712
            8563         2.13266         2.36207      0.00387676
            8564          2.1326         2.36204       0.0038764
            8565         2.13254         2.36201      0.00387604
            8566         2.13249         2.36199      0.00387568
            8567         2.13244         2.36196      0.00387532
            8568          2.1324         2.36193      0.00387496
            8569         2.13237         2.36191       0.0038746
            8570         2.13234         2.36188      0.00387424
            8571         2.13233         2.36185      0.00387388
            8572         2.13232         2.36182      0.00387352
            8573         2.13232          2.3618      0.00387316
            8574         2.13234         2.36177       0.0038728
            8575         2.13236         2.36174      0.00387244
            8576         2.13239         2.36172      0.00387208
            8577         2.13244         2.36169      0.00387173
            8578         2.13249         2.36166      0.00387137
            8579         2.13256         2.36164      0.00387101
            8580         2.13264         2.36161      0.00387065
            8581         2.13273         2.36158      0.00387029
            8582         2.13283         2.36156      0.00386993
            8583         2.13294         2.36153      0.00386957
            8584         2.13307          2.3615      0.00386921
            8585         2.13321         2.36148      0.00386885
            8586         2.13336         2.36145      0.00386849
            8587         2.13352         2.36142      0.00386813
            8588         2.13369          2.3614      0.00386777
            8589         2.13387         2.36137      0.00386741
            8590         2.13407         2.36135      0.00386705
            8591         2.13428         2.36132      0.00386669
            8592          2.1345         2.36129      0.00386633
            8593         2.13473         2.36127      0.00386597
            8594         2.13497         2.36124      0.00386561
            8595         2.13523         2.36121      0.00386525
            8596         2.13549         2.36119      0.00386489
            8597         2.13577         2.36116      0.00386453
            8598         2.13605         2.36113      0.00386417
            8599         2.13635         2.36111      0.00386381
            8600         2.13665         2.36108      0.00386345
            8601         2.13697         2.36106      0.00386309
            8602         2.13729         2.36103      0.00386273
            8603         2.13762           2.361      0.00386237
            8604         2.13795         2.36098        0.003862
            8605         2.13829         2.36095      0.00386164
            8606         2.13864         2.36093      0.00386128
            8607         2.13898          2.3609      0.00386092
            8608         2.13933         2.36088      0.00386055
            8609         2.13968         2.36085      0.00386019
            8610         2.14003         2.36082      0.00385983
            8611         2.14038          2.3608      0.00385946
            8612         2.14072         2.36077       0.0038591
            8613         2.14105         2.36075      0.00385874
            8614         2.14138         2.36072      0.00385837
            8615         2.14169          2.3607      0.00385801
            8616           2.142         2.36067      0.00385765
            8617         2.14228         2.36065      0.00385728
            8618         2.14255         2.36062      0.00385692
            8619          2.1428          2.3606      0.00385655
            8620         2.14303         2.36057      0.00385619
            8621         2.14323         2.36054      0.00385582
            8622         2.14341         2.36052      0.00385546
            8623         2.14355         2.36049      0.00385509
            8624         2.14366         2.36047      0.00385473
            8625         2.14374         2.36044      0.00385436
            8626         2.14378         2.36042        0.003854
            8627         2.14378         2.36039      0.00385363
            8628         2.14373         2.36037      0.00385327
            8629         2.14364         2.36034       0.0038529
            8630         2.14351         2.36032      0.00385254
            8631         2.14333         2.36029      0.00385217
            8632         2.14309         2.36027      0.00385181
            8633         2.14281         2.36024      0.00385145
            8634         2.14248         2.36022      0.00385108
            8635         2.14209         2.36019      0.00385072
            8636         2.14165         2.36017      0.00385036
            8637         2.14116         2.36014      0.00384999
            8638         2.14062         2.36012      0.00384963
            8639         2.14003         2.36009      0.00384927
            8640         2.13938         2.36007      0.00384891
            8641         2.13869         2.36004      0.00384855
            8642         2.13795         2.36001      0.00384819
            8643         2.13717         2.35999      0.00384783
            8644         2.13634         2.35996      0.00384747
            8645         2.13548         2.35994      0.00384712
            8646         2.13458         2.35991      0.00384676
            8647         2.13364         2.35988       0.0038464
            8648         2.13268         2.35986      0.00384605
            8649         2.13169         2.35983      0.00384569
            8650         2.13068         2.35981      0.00384534
            8651         2.12964         2.35978      0.00384499
            8652         2.12859         2.35975      0.00384464
            8653         2.12752         2.35972      0.00384429
            8654         2.12644          2.3597      0.00384394
            8655         2.12535         2.35967      0.00384359
            8656         2.12425         2.35964      0.00384324
            8657         2.12314         2.35962      0.00384289
            8658         2.12203         2.35959      0.00384255
            8659          2.1209         2.35956       0.0038422
            8660         2.11977         2.35953      0.00384186
            8661         2.11863         2.35951      0.00384152
            8662         2.11747         2.35948      0.00384117
            8663          2.1163         2.35945      0.00384083
            8664         2.11512         2.35942      0.00384049
            8665         2.11392         2.35939      0.00384015
            8666          2.1127         2.35936      0.00383982
            8667         2.11145         2.35934      0.00383948
            8668         2.11018         2.35931      0.00383914
            8669         2.10889         2.35928      0.00383881
            8670         2.10757         2.35925      0.00383848
            8671         2.10623         2.35922      0.00383815
            8672         2.10486         2.35919      0.00383782
            8673         2.10347         2.35916      0.00383749
            8674         2.10205         2.35913      0.00383716
            8675         2.10062          2.3591      0.00383683
            8676         2.09918         2.35907      0.00383651
            8677         2.09774         2.35904      0.00383618
            8678          2.0963         2.35901      0.00383586
            8679         2.09487         2.35898      0.00383554
            8680         2.09346         2.35895      0.00383522
            8681         2.09209         2.35892       0.0038349
            8682         2.09075         2.35889      0.00383458
            8683         2.08948         2.35886      0.00383427
            8684         2.08826         2.35883      0.00383395
            8685         2.08713          2.3588      0.00383364
            8686         2.08608         2.35876      0.00383332
            8687         2.08513         2.35873      0.00383301
            8688         2.08429          2.3587       0.0038327
            8689         2.08356         2.35867      0.00383239
            8690         2.08295         2.35864      0.00383208
            8691         2.08247         2.35861      0.00383177
            8692         2.08212         2.35857      0.00383146
            8693         2.08191         2.35854      0.00383116
            8694         2.08183         2.35851      0.00383085
            8695         2.08188         2.35848      0.00383054
            8696         2.08206         2.35845      0.00383023
            8697         2.08236         2.35842      0.00382992
            8698         2.08279         2.35838      0.00382961
            8699         2.08332         2.35835       0.0038293
            8700         2.08396         2.35832      0.00382899
            8701          2.0847         2.35829      0.00382868
            8702         2.08552         2.35826      0.00382837
            8703         2.08642         2.35823      0.00382806
            8704         2.08739          2.3582      0.00382774
            8705         2.08841         2.35816      0.00382743
            8706         2.08949         2.35813      0.00382711
            8707          2.0906          2.3581       0.0038268
            8708         2.09175         2.35807      0.00382648
            8709         2.09291         2.35804      0.00382616
            8710          2.0941         2.35801      0.00382584
            8711         2.09529         2.35798      0.00382552
            8712         2.09648         2.35795       0.0038252
            8713         2.09767         2.35792      0.00382488
            8714         2.09886         2.35789      0.00382456
            8715         2.10003         2.35786      0.00382423
            8716         2.10119         2.35783      0.00382391
            8717         2.10233          2.3578      0.00382358
            8718         2.10345         2.35777      0.00382325
            8719         2.10455         2.35774      0.00382292
            8720         2.10563         2.35772      0.00382259
            8721         2.10668         2.35769      0.00382226
            8722         2.10772         2.35766      0.00382193
            8723         2.10873         2.35763       0.0038216
            8724         2.10971          2.3576      0.00382127
            8725         2.11068         2.35757      0.00382094
            8726         2.11162         2.35755       0.0038206
            8727         2.11254         2.35752      0.00382027
            8728         2.11343         2.35749      0.00381993
            8729          2.1143         2.35746       0.0038196
            8730         2.11515         2.35743      0.00381926
            8731         2.11598         2.35741      0.00381892
            8732         2.11678         2.35738      0.00381859
            8733         2.11755         2.35735      0.00381825
            8734          2.1183         2.35732      0.00381791
            8735         2.11902          2.3573      0.00381757
            8736         2.11972         2.35727      0.00381723
            8737         2.12038         2.35724      0.00381689
            8738           2.121         2.35721      0.00381655
            8739         2.12159         2.35719       0.0038162
            8740         2.12214         2.35716      0.00381586
            8741         2.12265         2.35713      0.00381552
            8742         2.12312         2.35711      0.00381518
            8743         2.12354         2.35708      0.00381484
            8744         2.12391         2.35705      0.00381449
            8745         2.12423         2.35703      0.00381415
            8746          2.1245           2.357      0.00381381
            8747          2.1247         2.35697      0.00381346
            8748         2.12485         2.35695      0.00381312
            8749         2.12494         2.35692      0.00381277
            8750         2.12496         2.35689      0.00381243
            8751         2.12492         2.35687      0.00381209
            8752         2.12481         2.35684      0.00381174
            8753         2.12464         2.35682       0.0038114
            8754          2.1244         2.35679      0.00381106
            8755         2.12408         2.35676      0.00381072
            8756          2.1237         2.35674      0.00381037
            8757         2.12325         2.35671      0.00381003
            8758         2.12273         2.35668      0.00380969
            8759         2.12215         2.35666      0.00380935
            8760          2.1215         2.35663      0.00380901
            8761         2.12078          2.3566      0.00380867
            8762         2.12001         2.35657      0.00380833
            8763         2.11917         2.35655      0.00380799
            8764         2.11828         2.35652      0.00380765
            8765         2.11734         2.35649      0.00380732
            8766         2.11635         2.35647      0.00380698
            8767         2.11532         2.35644      0.00380665
            8768         2.11425         2.35641      0.00380631
            8769         2.11314         2.35638      0.00380598
            8770         2.11201         2.35635      0.00380565
            8771         2.11085         2.35633      0.00380532
            8772         2.10968          2.3563      0.00380499
            8773          2.1085         2.35627      0.00380466
            8774         2.10731         2.35624      0.00380433
            8775         2.10613         2.35621        0.003804
            8776         2.10495         2.35618      0.00380368
            8777          2.1038         2.35616      0.00380335
            8778         2.10266         2.35613      0.00380303
            8779         2.10156          2.3561      0.00380271
            8780         2.10049         2.35607      0.00380239
            8781         2.09946         2.35604      0.00380206
            8782         2.09849         2.35601      0.00380175
            8783         2.09757         2.35598      0.00380143
            8784         2.09672         2.35595      0.00380111
            8785         2.09593         2.35592      0.00380079
            8786         2.09521         2.35589      0.00380047
            8787         2.09457         2.35586      0.00380016
            8788         2.09402         2.35583      0.00379984
            8789         2.09355          2.3558      0.00379953
            8790         2.09316         2.35577      0.00379921
            8791         2.09287         2.35574       0.0037989
            8792         2.09266         2.35571      0.00379858
            8793         2.09255         2.35568      0.00379827
            8794         2.09253         2.35565      0.00379796
            8795         2.09259         2.35562      0.00379764
            8796         2.09275         2.35559      0.00379733
            8797         2.09298         2.35556      0.00379701
            8798          2.0933         2.35553       0.0037967
            8799         2.09369          2.3555      0.00379638
            8800         2.09415         2.35547      0.00379607
            8801         2.09468         2.35544      0.00379575
            8802         2.09526         2.35542      0.00379544
            8803          2.0959         2.35539      0.00379512
            8804         2.09657         2.35536       0.0037948
            8805         2.09728         2.35533      0.00379448
            8806           2.098          2.3553      0.00379417
            8807         2.09875         2.35527      0.00379385
            8808         2.09949         2.35524      0.00379353
            8809         2.10023         2.35521      0.00379321
            8810         2.10095         2.35518      0.00379289
            8811         2.10165         2.35515      0.00379257
            8812          2.1023         2.35512      0.00379224
            8813         2.10291          2.3551      0.00379192
            8814         2.10346         2.35507       0.0037916
            8815         2.10394         2.35504      0.00379128
            8816         2.10434         2.35501      0.00379095
            8817         2.10466         2.35498      0.00379063
            8818         2.10488         2.35495       0.0037903
            8819         2.10499         2.35493      0.00378998
            8820         2.10499          2.3549      0.00378966
            8821         2.10487         2.35487      0.00378933
            8822         2.10463         2.35484      0.00378901
            8823         2.10426         2.35481      0.00378869
            8824         2.10375         2.35478      0.00378836
            8825         2.10311         2.35475      0.00378804
            8826         2.10233         2.35473      0.00378772
            8827         2.10141          2.3547       0.0037874
            8828         2.10036         2.35467      0.00378708
            8829         2.09917         2.35464      0.00378676
            8830         2.09786         2.35461      0.00378645
            8831         2.09641         2.35458      0.00378613
            8832         2.09485         2.35455      0.00378582
            8833         2.09318         2.35452       0.0037855
            8834         2.09141         2.35449      0.00378519
            8835         2.08955         2.35446      0.00378488
            8836          2.0876         2.35443      0.00378457
            8837         2.08559          2.3544      0.00378427
            8838         2.08351         2.35437      0.00378396
            8839          2.0814         2.35434      0.00378366
            8840         2.07924         2.35431      0.00378336
            8841         2.07707         2.35428      0.00378306
            8842         2.07488         2.35425      0.00378277
            8843          2.0727         2.35421      0.00378247
            8844         2.07053         2.35418      0.00378218
            8845         2.06838         2.35415      0.00378189
            8846         2.06625         2.35412      0.00378161
            8847         2.06418         2.35408      0.00378132
            8848         2.06215         2.35405      0.00378104
            8849         2.06018         2.35402      0.00378075
            8850         2.05828         2.35399      0.00378048
            8851         2.05646         2.35395       0.0037802
            8852         2.05473         2.35392      0.00377992
            8853         2.05311         2.35388      0.00377965
            8854         2.05161         2.35385      0.00377937
            8855         2.05025         2.35382       0.0037791
            8856         2.04903         2.35378      0.00377883
            8857         2.04799         2.35375      0.00377856
            8858         2.04714         2.35371       0.0037783
            8859         2.04649         2.35368      0.00377803
            8860         2.04607         2.35364      0.00377776
            8861         2.04589         2.35361       0.0037775
            8862         2.04597         2.35357      0.00377723
            8863         2.04632         2.35354      0.00377696
            8864         2.04693          2.3535      0.00377669
            8865         2.04783         2.35347      0.00377643
            8866         2.04901         2.35343      0.00377616
            8867         2.05045          2.3534      0.00377588
            8868         2.05216         2.35337      0.00377561
            8869          2.0541         2.35333      0.00377534
            8870         2.05627          2.3533      0.00377506
            8871         2.05864         2.35327      0.00377478
            8872         2.06118         2.35323       0.0037745
            8873         2.06386          2.3532      0.00377421
            8874         2.06664         2.35317      0.00377393
            8875         2.06951         2.35314      0.00377364
            8876         2.07241          2.3531      0.00377334
            8877         2.07533         2.35307      0.00377305
            8878         2.07824         2.35304      0.00377275
            8879          2.0811         2.35301      0.00377245
            8880         2.08389         2.35298      0.00377215
            8881         2.08659         2.35295      0.00377184
            8882         2.08918         2.35292      0.00377153
            8883         2.09165         2.35289      0.00377122
            8884         2.09398         2.35286      0.00377091
            8885         2.09616         2.35283       0.0037706
            8886         2.09819         2.35281      0.00377028
            8887         2.10006         2.35278      0.00376997
            8888         2.10177         2.35275      0.00376965
            8889         2.10332         2.35272      0.00376933
            8890         2.10471         2.35269      0.00376901
            8891         2.10594         2.35267      0.00376868
            8892         2.10701         2.35264      0.00376836
            8893         2.10794         2.35261      0.00376804
            8894         2.10873         2.35258      0.00376772
            8895         2.10939         2.35256      0.00376739
            8896         2.10991         2.35253      0.00376707
            8897         2.11031          2.3525      0.00376674
            8898          2.1106         2.35247      0.00376642
            8899         2.11079         2.35245      0.00376609
            8900         2.11087         2.35242      0.00376577
            8901         2.11087         2.35239      0.00376544
            8902         2.11078         2.35237      0.00376511
            8903         2.11062         2.35234      0.00376479
            8904         2.11038         2.35231      0.00376446
            8905         2.11008         2.35228      0.00376414
