#          BLOCK:      ACTUAL_KE:         KE_AVE:          ERROR:
            3584         2.02342         1.96891     0.000706657
            3585         2.02362         1.96893     0.000706625
            3586         2.02378         1.96894     0.000706593
            3587         2.02391         1.96896     0.000706563
            3588           2.024         1.96897     0.000706532
            3589         2.02406         1.96899     0.000706502
            3590         2.02409         1.96901     0.000706472
            3591         2.02408         1.96902     0.000706442
            3592         2.02403         1.96904     0.000706411
            3593         2.02396         1.96905      0.00070638
            3594         2.02385         1.96907     0.000706348
            3595         2.02372         1.96908     0.000706315
            3596         2.02356          1.9691     0.000706281
            3597         2.02338         1.96911     0.000706246
            3598         2.02317         1.96913     0.000706209
            3599         2.02296         1.96914     0.000706171
            3600         2.02272         1.96916     0.000706132
            3601         2.02248         1.96917     0.000706091
            3602         2.02223         1.96919     0.000706049
            3603         2.02198          1.9692     0.000706005
            3604         2.02173         1.96922     0.000705959
            3605         2.02149         1.96923     0.000705912
            3606         2.02126         1.96924     0.000705864
            3607         2.02104         1.96926     0.000705814
            3608         2.02083         1.96927     0.000705764
            3609         2.02065         1.96929     0.000705712
            3610         2.02048          1.9693     0.000705659
            3611         2.02034         1.96932     0.000705605
            3612         2.02023         1.96933      0.00070555
            3613         2.02014         1.96934     0.000705495
            3614         2.02008         1.96936     0.000705439
            3615         2.02005         1.96937     0.000705384
            3616         2.02005         1.96939     0.000705328
            3617         2.02008          1.9694     0.000705272
            3618         2.02014         1.96941     0.000705217
            3619         2.02023         1.96943     0.000705161
            3620         2.02035         1.96944     0.000705107
            3621         2.02049         1.96946     0.000705053
            3622         2.02066         1.96947        0.000705
            3623         2.02085         1.96948     0.000704948
            3624         2.02107          1.9695     0.000704897
            3625          2.0213         1.96951     0.000704848
            3626         2.02155         1.96953     0.000704799
            3627         2.02182         1.96954     0.000704753
            3628         2.02211         1.96956     0.000704707
            3629          2.0224         1.96957     0.000704664
            3630         2.02271         1.96959     0.000704621
            3631         2.02303          1.9696     0.000704581
            3632         2.02336         1.96962     0.000704543
            3633         2.02369         1.96963     0.000704506
            3634         2.02403         1.96965     0.000704471
            3635         2.02437         1.96966     0.000704438
            3636         2.02471         1.96968     0.000704407
            3637         2.02506         1.96969     0.000704378
            3638         2.02541         1.96971     0.000704351
            3639         2.02577         1.96972     0.000704326
            3640         2.02612         1.96974     0.000704303
            3641         2.02647         1.96975     0.000704282
            3642         2.02683         1.96977     0.000704263
            3643         2.02719         1.96978     0.000704246
            3644         2.02755          1.9698     0.000704231
            3645         2.02791         1.96982     0.000704218
            3646         2.02828         1.96983     0.000704207
            3647         2.02865         1.96985     0.000704199
            3648         2.02902         1.96986     0.000704193
            3649          2.0294         1.96988     0.000704189
            3650         2.02978          1.9699     0.000704187
            3651         2.03017         1.96991     0.000704187
            3652         2.03056         1.96993      0.00070419
            3653         2.03096         1.96995     0.000704196
            3654         2.03137         1.96996     0.000704204
            3655         2.03178         1.96998     0.000704214
            3656          2.0322            1.97     0.000704227
            3657         2.03262         1.97001     0.000704243
            3658         2.03305         1.97003     0.000704261
            3659         2.03348         1.97005     0.000704282
            3660         2.03392         1.97007     0.000704306
            3661         2.03435         1.97008     0.000704332
            3662         2.03479          1.9701     0.000704361
            3663         2.03523         1.97012     0.000704394
            3664         2.03566         1.97014     0.000704428
            3665         2.03609         1.97016     0.000704466
            3666         2.03651         1.97017     0.000704506
            3667         2.03693         1.97019     0.000704549
            3668         2.03733         1.97021     0.000704595
            3669         2.03773         1.97023     0.000704643
            3670         2.03812         1.97025     0.000704694
            3671         2.03849         1.97027     0.000704747
            3672         2.03885         1.97028     0.000704803
            3673         2.03919          1.9703      0.00070486
            3674         2.03951         1.97032      0.00070492
            3675         2.03982         1.97034     0.000704982
            3676         2.04011         1.97036     0.000705046
            3677         2.04038         1.97038     0.000705111
            3678         2.04062          1.9704     0.000705178
            3679         2.04085         1.97042     0.000705246
            3680         2.04106         1.97044     0.000705316
            3681         2.04125         1.97046     0.000705387
            3682         2.04142         1.97047     0.000705458
            3683         2.04156         1.97049     0.000705531
            3684         2.04169         1.97051     0.000705604
            3685          2.0418         1.97053     0.000705678
            3686         2.04189         1.97055     0.000705752
            3687         2.04197         1.97057     0.000705826
            3688         2.04202         1.97059       0.0007059
            3689         2.04206         1.97061     0.000705975
            3690         2.04209         1.97063     0.000706049
            3691         2.04211         1.97065     0.000706123
            3692         2.04211         1.97067     0.000706197
            3693          2.0421         1.97069     0.000706271
            3694         2.04208         1.97071     0.000706344
            3695         2.04206         1.97073     0.000706417
            3696         2.04202         1.97075     0.000706489
            3697         2.04199         1.97076     0.000706561
            3698         2.04194         1.97078     0.000706632
            3699          2.0419          1.9708     0.000706702
            3700         2.04186         1.97082     0.000706772
            3701         2.04181         1.97084     0.000706842
            3702         2.04177         1.97086      0.00070691
            3703         2.04174         1.97088     0.000706978
            3704          2.0417          1.9709     0.000707046
            3705         2.04168         1.97092     0.000707113
            3706         2.04166         1.97094      0.00070718
            3707         2.04166         1.97096     0.000707247
            3708         2.04166         1.97098     0.000707313
            3709         2.04168         1.97099     0.000707379
            3710         2.04171         1.97101     0.000707445
            3711         2.04175         1.97103     0.000707511
            3712         2.04182         1.97105     0.000707577
            3713         2.04189         1.97107     0.000707644
            3714         2.04199         1.97109     0.000707711
            3715          2.0421         1.97111     0.000707779
            3716         2.04223         1.97113     0.000707847
            3717         2.04238         1.97115     0.000707916
            3718         2.04255         1.97117     0.000707986
            3719         2.04273         1.97119     0.000708057
            3720         2.04293          1.9712     0.000708129
            3721         2.04315         1.97122     0.000708203
            3722         2.04338         1.97124     0.000708278
            3723         2.04362         1.97126     0.000708355
            3724         2.04388         1.97128     0.000708433
            3725         2.04415          1.9713     0.000708513
            3726         2.04442         1.97132     0.000708594
            3727          2.0447         1.97134     0.000708677
            3728         2.04498         1.97136     0.000708763
            3729         2.04526         1.97138      0.00070885
            3730         2.04554          1.9714     0.000708938
            3731         2.04581         1.97142     0.000709029
            3732         2.04607         1.97144     0.000709121
            3733         2.04632         1.97146     0.000709214
            3734         2.04656         1.97148      0.00070931
            3735         2.04677          1.9715     0.000709406
            3736         2.04696         1.97152     0.000709504
            3737         2.04713         1.97154     0.000709602
            3738         2.04726         1.97156     0.000709702
            3739         2.04737         1.97158     0.000709801
            3740         2.04743          1.9716     0.000709901
            3741         2.04746         1.97162     0.000710001
            3742         2.04745         1.97164       0.0007101
            3743         2.04739         1.97166     0.000710199
            3744         2.04729         1.97168     0.000710296
            3745         2.04713          1.9717     0.000710392
            3746         2.04693         1.97172     0.000710486
            3747         2.04667         1.97174     0.000710578
            3748         2.04636         1.97176     0.000710668
            3749         2.04599         1.97178     0.000710754
            3750         2.04557          1.9718     0.000710837
            3751         2.04509         1.97182     0.000710916
            3752         2.04456         1.97184      0.00071099
            3753         2.04397         1.97186     0.000711061
            3754         2.04332         1.97188     0.000711126
            3755         2.04262          1.9719     0.000711186
            3756         2.04187         1.97192     0.000711241
            3757         2.04107         1.97194     0.000711289
            3758         2.04022         1.97195     0.000711332
            3759         2.03933         1.97197     0.000711369
            3760         2.03839         1.97199     0.000711399
            3761         2.03742         1.97201     0.000711422
            3762         2.03641         1.97202     0.000711439
            3763         2.03537         1.97204     0.000711449
            3764         2.03431         1.97206     0.000711453
            3765         2.03322         1.97207     0.000711449
            3766         2.03212         1.97209     0.000711439
            3767         2.03101         1.97211     0.000711422
            3768         2.02989         1.97212     0.000711398
            3769         2.02877         1.97214     0.000711368
            3770         2.02766         1.97215     0.000711332
            3771         2.02656         1.97216      0.00071129
            3772         2.02547         1.97218     0.000711242
            3773          2.0244         1.97219     0.000711188
            3774         2.02336         1.97221     0.000711128
            3775         2.02235         1.97222     0.000711064
            3776         2.02137         1.97223     0.000710995
            3777         2.02042         1.97225     0.000710921
            3778         2.01952         1.97226     0.000710843
            3779         2.01867         1.97227     0.000710761
            3780         2.01786         1.97228     0.000710675
            3781         2.01709         1.97229     0.000710586
            3782         2.01638         1.97231     0.000710494
            3783         2.01572         1.97232     0.000710399
            3784         2.01512         1.97233     0.000710301
            3785         2.01456         1.97234     0.000710201
            3786         2.01407         1.97235     0.000710099
            3787         2.01362         1.97236     0.000709995
            3788         2.01323         1.97237      0.00070989
            3789         2.01289         1.97238     0.000709783
            3790          2.0126         1.97239     0.000709675
            3791         2.01237          1.9724     0.000709566
            3792         2.01218         1.97241     0.000709456
            3793         2.01203         1.97243     0.000709346
            3794         2.01193         1.97244     0.000709236
            3795         2.01187         1.97245     0.000709125
            3796         2.01185         1.97246     0.000709014
            3797         2.01187         1.97247     0.000708903
            3798         2.01192         1.97248     0.000708793
            3799         2.01199         1.97249     0.000708683
            3800         2.01209          1.9725     0.000708573
            3801         2.01221         1.97251     0.000708463
            3802         2.01235         1.97252     0.000708354
            3803         2.01249         1.97253     0.000708246
            3804         2.01265         1.97254     0.000708139
            3805          2.0128         1.97255     0.000708031
            3806         2.01296         1.97256     0.000707925
            3807          2.0131         1.97257     0.000707819
            3808         2.01324         1.97258     0.000707714
            3809         2.01335         1.97259     0.000707609
            3810         2.01345          1.9726     0.000707504
            3811         2.01352         1.97261       0.0007074
            3812         2.01356         1.97263     0.000707296
            3813         2.01356         1.97264     0.000707192
            3814         2.01353         1.97265     0.000707088
            3815         2.01347         1.97266     0.000706984
            3816         2.01336         1.97267     0.000706879
            3817         2.01321         1.97268     0.000706773
            3818         2.01303         1.97269     0.000706667
            3819          2.0128          1.9727      0.00070656
            3820         2.01253         1.97271     0.000706452
            3821         2.01223         1.97272     0.000706343
            3822          2.0119         1.97273     0.000706233
            3823         2.01154         1.97274     0.000706121
            3824         2.01116         1.97275     0.000706008
            3825         2.01076         1.97276     0.000705893
            3826         2.01035         1.97277     0.000705777
            3827         2.00994         1.97278     0.000705659
            3828         2.00953         1.97279      0.00070554
            3829         2.00914          1.9728      0.00070542
            3830         2.00877         1.97281     0.000705298
            3831         2.00844         1.97282     0.000705176
            3832         2.00814         1.97283     0.000705052
            3833         2.00788         1.97284     0.000704927
            3834         2.00769         1.97285     0.000704802
            3835         2.00755         1.97286     0.000704676
            3836         2.00748         1.97286      0.00070455
            3837         2.00748         1.97287     0.000704424
            3838         2.00755         1.97288     0.000704299
            3839          2.0077         1.97289     0.000704174
            3840         2.00792          1.9729     0.000704049
            3841         2.00823         1.97291     0.000703926
            3842          2.0086         1.97292     0.000703804
            3843         2.00905         1.97293     0.000703684
            3844         2.00956         1.97294     0.000703565
            3845         2.01013         1.97295     0.000703449
            3846         2.01075         1.97296     0.000703335
            3847         2.01141         1.97297     0.000703223
            3848          2.0121         1.97298     0.000703114
            3849         2.01282         1.97299     0.000703007
            3850         2.01355           1.973     0.000702903
            3851         2.01429         1.97301     0.000702803
            3852         2.01501         1.97302     0.000702705
            3853         2.01572         1.97303      0.00070261
            3854         2.01639         1.97304     0.000702518
            3855         2.01702         1.97305     0.000702428
            3856          2.0176         1.97307     0.000702341
            3857         2.01812         1.97308     0.000702256
            3858         2.01856         1.97309     0.000702173
            3859         2.01893          1.9731     0.000702091
            3860          2.0192         1.97311     0.000702011
            3861         2.01938         1.97312     0.000701931
            3862         2.01946         1.97314     0.000701852
            3863         2.01943         1.97315     0.000701773
            3864         2.01929         1.97316     0.000701693
            3865         2.01903         1.97317     0.000701612
            3866         2.01865         1.97318     0.000701529
            3867         2.01814          1.9732     0.000701444
            3868         2.01751         1.97321     0.000701356
            3869         2.01676         1.97322     0.000701265
            3870         2.01588         1.97323      0.00070117
            3871         2.01487         1.97324     0.000701072
            3872         2.01374         1.97325     0.000700969
            3873          2.0125         1.97326     0.000700861
            3874         2.01113         1.97327     0.000700748
            3875         2.00965         1.97328      0.00070063
            3876         2.00807         1.97329     0.000700507
            3877         2.00638          1.9733     0.000700378
            3878          2.0046         1.97331     0.000700244
            3879         2.00274         1.97331     0.000700105
            3880          2.0008         1.97332      0.00069996
            3881         1.99879         1.97333     0.000699811
            3882         1.99673         1.97333     0.000699656
            3883         1.99462         1.97334     0.000699498
            3884         1.99248         1.97334     0.000699335
            3885         1.99032         1.97335     0.000699168
            3886         1.98816         1.97335     0.000698999
            3887           1.986         1.97335     0.000698827
            3888         1.98386         1.97336     0.000698652
            3889         1.98176         1.97336     0.000698476
            3890          1.9797         1.97336     0.000698298
            3891         1.97771         1.97336      0.00069812
            3892         1.97579         1.97336     0.000697941
            3893         1.97395         1.97336     0.000697761
            3894         1.97221         1.97336     0.000697582
            3895         1.97058         1.97336     0.000697403
            3896         1.96906         1.97336     0.000697225
            3897         1.96767         1.97336     0.000697048
            3898          1.9664         1.97336     0.000696871
            3899         1.96528         1.97336     0.000696696
            3900         1.96428         1.97335     0.000696521
            3901         1.96343         1.97335     0.000696347
            3902         1.96273         1.97335     0.000696174
            3903         1.96216         1.97335     0.000696001
            3904         1.96173         1.97334     0.000695829
            3905         1.96145         1.97334     0.000695658
            3906         1.96129         1.97334     0.000695487
            3907         1.96127         1.97333     0.000695316
            3908         1.96137         1.97333     0.000695144
            3909         1.96159         1.97333     0.000694973
            3910         1.96192         1.97332     0.000694801
            3911         1.96236         1.97332     0.000694629
            3912         1.96289         1.97332     0.000694457
            3913         1.96351         1.97332     0.000694284
            3914         1.96422         1.97331     0.000694111
            3915         1.96499         1.97331     0.000693936
            3916         1.96583         1.97331     0.000693762
            3917         1.96673         1.97331     0.000693587
            3918         1.96768         1.97331     0.000693411
            3919         1.96866         1.97331     0.000693235
            3920         1.96968          1.9733     0.000693059
            3921         1.97072          1.9733     0.000692883
            3922         1.97178          1.9733     0.000692706
            3923         1.97285          1.9733      0.00069253
            3924         1.97393          1.9733     0.000692353
            3925           1.975          1.9733     0.000692177
            3926         1.97606          1.9733     0.000692001
            3927          1.9771         1.97331     0.000691825
            3928         1.97813         1.97331      0.00069165
            3929         1.97913         1.97331     0.000691476
            3930          1.9801         1.97331     0.000691302
            3931         1.98104         1.97331     0.000691129
            3932         1.98195         1.97331     0.000690957
            3933         1.98282         1.97332     0.000690785
            3934         1.98364         1.97332     0.000690615
            3935         1.98443         1.97332     0.000690445
            3936         1.98517         1.97332     0.000690276
            3937         1.98588         1.97333     0.000690108
            3938         1.98653         1.97333     0.000689941
            3939         1.98715         1.97333     0.000689775
            3940         1.98772         1.97334     0.000689609
            3941         1.98826         1.97334     0.000689445
            3942         1.98875         1.97335     0.000689281
            3943         1.98921         1.97335     0.000689118
            3944         1.98963         1.97335     0.000688956
            3945         1.99002         1.97336     0.000688794
            3946         1.99038         1.97336     0.000688633
            3947         1.99071         1.97337     0.000688472
            3948         1.99102         1.97337     0.000688312
            3949         1.99131         1.97338     0.000688153
            3950         1.99158         1.97338     0.000687994
            3951         1.99183         1.97339     0.000687836
            3952         1.99207         1.97339     0.000687678
            3953         1.99231          1.9734     0.000687521
            3954         1.99254          1.9734     0.000687364
            3955         1.99277          1.9734     0.000687208
            3956           1.993         1.97341     0.000687052
            3957         1.99323         1.97341     0.000686897
            3958         1.99347         1.97342     0.000686742
            3959         1.99372         1.97343     0.000686587
            3960         1.99399         1.97343     0.000686434
            3961         1.99427         1.97344      0.00068628
            3962         1.99456         1.97344     0.000686128
            3963         1.99487         1.97345     0.000685976
            3964          1.9952         1.97345     0.000685825
            3965         1.99556         1.97346     0.000685675
            3966         1.99593         1.97346     0.000685525
            3967         1.99632         1.97347     0.000685377
            3968         1.99674         1.97347     0.000685229
            3969         1.99717         1.97348     0.000685082
            3970         1.99763         1.97349     0.000684937
            3971         1.99811         1.97349     0.000684792
            3972         1.99861          1.9735     0.000684649
            3973         1.99912         1.97351     0.000684507
            3974         1.99965         1.97351     0.000684367
            3975          2.0002         1.97352     0.000684227
            3976         2.00076         1.97353      0.00068409
            3977         2.00133         1.97353     0.000683953
            3978         2.00191         1.97354     0.000683819
            3979          2.0025         1.97355     0.000683686
            3980         2.00309         1.97355     0.000683554
            3981         2.00368         1.97356     0.000683424
            3982         2.00428         1.97357     0.000683296
            3983         2.00487         1.97358      0.00068317
            3984         2.00545         1.97359     0.000683045
            3985         2.00603         1.97359     0.000682922
            3986          2.0066          1.9736     0.000682801
            3987         2.00716         1.97361     0.000682682
            3988         2.00771         1.97362     0.000682564
            3989         2.00823         1.97363     0.000682448
            3990         2.00874         1.97364     0.000682334
            3991         2.00924         1.97365     0.000682221
            3992          2.0097         1.97365      0.00068211
            3993         2.01015         1.97366        0.000682
            3994         2.01057         1.97367     0.000681892
            3995         2.01097         1.97368     0.000681786
            3996         2.01134         1.97369      0.00068168
            3997         2.01167          1.9737     0.000681576
            3998         2.01198         1.97371     0.000681473
            3999         2.01226         1.97372      0.00068137
            4000         2.01251         1.97373     0.000681269
            4001         2.01272         1.97374     0.000681168
            4002         2.01291         1.97375     0.000681068
            4003         2.01305         1.97376     0.000680969
            4004         2.01317         1.97377      0.00068087
            4005         2.01324         1.97378     0.000680771
            4006         2.01329         1.97379     0.000680673
            4007         2.01329          1.9738     0.000680574
            4008         2.01326         1.97381     0.000680476
            4009          2.0132         1.97382     0.000680377
            4010          2.0131         1.97383     0.000680278
            4011         2.01296         1.97384     0.000680178
            4012         2.01278         1.97385     0.000680078
            4013         2.01257         1.97386     0.000679977
            4014         2.01232         1.97387     0.000679875
            4015         2.01203         1.97388     0.000679772
            4016         2.01171         1.97389     0.000679668
            4017         2.01135          1.9739     0.000679563
            4018         2.01095          1.9739     0.000679456
            4019         2.01051         1.97391     0.000679348
            4020         2.01004         1.97392     0.000679239
            4021         2.00954         1.97393     0.000679128
            4022         2.00899         1.97394     0.000679015
            4023         2.00842         1.97395       0.0006789
            4024          2.0078         1.97396     0.000678783
            4025         2.00716         1.97397     0.000678665
            4026         2.00647         1.97397     0.000678544
            4027         2.00576         1.97398     0.000678422
            4028         2.00501         1.97399     0.000678297
            4029         2.00423           1.974      0.00067817
            4030         2.00342           1.974     0.000678041
            4031         2.00258         1.97401      0.00067791
            4032         2.00171         1.97402     0.000677777
            4033         2.00081         1.97402     0.000677641
            4034         1.99989         1.97403     0.000677504
            4035         1.99894         1.97404     0.000677364
            4036         1.99796         1.97404     0.000677222
            4037         1.99697         1.97405     0.000677078
            4038         1.99595         1.97405     0.000676932
            4039         1.99492         1.97406     0.000676784
            4040         1.99386         1.97406     0.000676634
            4041          1.9928         1.97407     0.000676483
            4042         1.99172         1.97407      0.00067633
            4043         1.99062         1.97408     0.000676175
            4044         1.98952         1.97408     0.000676018
            4045         1.98842         1.97408      0.00067586
            4046         1.98731         1.97409     0.000675701
            4047          1.9862         1.97409     0.000675541
            4048         1.98509         1.97409      0.00067538
            4049         1.98398          1.9741     0.000675217
            4050         1.98288          1.9741     0.000675054
            4051         1.98179          1.9741      0.00067489
            4052         1.98071          1.9741     0.000674725
            4053         1.97965          1.9741      0.00067456
            4054          1.9786          1.9741     0.000674395
            4055         1.97757         1.97411     0.000674229
            4056         1.97656         1.97411     0.000674063
            4057         1.97558         1.97411     0.000673897
            4058         1.97462         1.97411     0.000673731
            4059         1.97369         1.97411     0.000673565
            4060         1.97278         1.97411     0.000673399
            4061         1.97191         1.97411     0.000673234
            4062         1.97107          1.9741     0.000673068
            4063         1.97027          1.9741     0.000672903
            4064          1.9695          1.9741     0.000672739
            4065         1.96876          1.9741     0.000672574
            4066         1.96807          1.9741     0.000672411
            4067         1.96741          1.9741     0.000672247
            4068         1.96678          1.9741     0.000672085
            4069          1.9662         1.97409     0.000671922
            4070         1.96566         1.97409      0.00067176
            4071         1.96515         1.97409     0.000671599
            4072         1.96469         1.97409     0.000671438
            4073         1.96426         1.97409     0.000671277
            4074         1.96388         1.97408     0.000671117
            4075         1.96353         1.97408     0.000670958
            4076         1.96322         1.97408     0.000670798
            4077         1.96295         1.97407     0.000670639
            4078         1.96271         1.97407     0.000670481
            4079         1.96252         1.97407     0.000670322
            4080         1.96236         1.97407     0.000670164
            4081         1.96224         1.97406     0.000670006
            4082         1.96215         1.97406     0.000669848
            4083         1.96211         1.97406     0.000669691
            4084         1.96209         1.97405     0.000669533
            4085         1.96212         1.97405     0.000669376
            4086         1.96218         1.97405     0.000669218
            4087         1.96227         1.97405     0.000669061
            4088          1.9624         1.97404     0.000668903
            4089         1.96257         1.97404     0.000668745
            4090         1.96277         1.97404     0.000668587
            4091           1.963         1.97403     0.000668429
            4092         1.96327         1.97403     0.000668271
            4093         1.96357         1.97403     0.000668113
            4094          1.9639         1.97403     0.000667954
            4095         1.96426         1.97402     0.000667795
            4096         1.96466         1.97402     0.000667636
            4097         1.96508         1.97402     0.000667477
            4098         1.96554         1.97402     0.000667317
            4099         1.96602         1.97402     0.000667157
            4100         1.96652         1.97401     0.000666997
            4101         1.96706         1.97401     0.000666837
            4102         1.96761         1.97401     0.000666676
            4103         1.96819         1.97401     0.000666515
            4104         1.96878         1.97401     0.000666354
            4105         1.96939         1.97401     0.000666192
            4106         1.97002         1.97401     0.000666031
            4107         1.97066         1.97401     0.000665869
            4108         1.97131           1.974     0.000665707
            4109         1.97197           1.974     0.000665545
            4110         1.97263           1.974     0.000665384
            4111         1.97329           1.974     0.000665222
            4112         1.97395           1.974      0.00066506
            4113          1.9746           1.974     0.000664898
            4114         1.97525           1.974     0.000664737
            4115         1.97589           1.974     0.000664575
            4116         1.97652         1.97401     0.000664414
            4117         1.97713         1.97401     0.000664253
            4118         1.97772         1.97401     0.000664093
            4119         1.97829         1.97401     0.000663932
            4120         1.97884         1.97401     0.000663772
            4121         1.97936         1.97401     0.000663612
            4122         1.97985         1.97401     0.000663453
            4123         1.98032         1.97401     0.000663294
            4124         1.98074         1.97402     0.000663135
            4125         1.98114         1.97402     0.000662976
            4126         1.98149         1.97402     0.000662818
            4127         1.98181         1.97402      0.00066266
            4128         1.98208         1.97402     0.000662502
            4129         1.98232         1.97402     0.000662345
            4130         1.98251         1.97403     0.000662188
            4131         1.98265         1.97403     0.000662031
            4132         1.98275         1.97403     0.000661874
            4133         1.98281         1.97403     0.000661717
            4134         1.98282         1.97404     0.000661561
            4135         1.98278         1.97404     0.000661404
            4136         1.98269         1.97404     0.000661247
            4137         1.98256         1.97404     0.000661091
            4138         1.98238         1.97404     0.000660934
            4139         1.98215         1.97405     0.000660777
            4140         1.98188         1.97405      0.00066062
            4141         1.98156         1.97405     0.000660463
            4142          1.9812         1.97405     0.000660306
            4143         1.98079         1.97405     0.000660149
            4144         1.98034         1.97405     0.000659991
            4145         1.97985         1.97406     0.000659834
            4146         1.97932         1.97406     0.000659676
            4147         1.97876         1.97406     0.000659518
            4148         1.97815         1.97406     0.000659359
            4149         1.97751         1.97406     0.000659201
            4150         1.97684         1.97406     0.000659042
            4151         1.97614         1.97406     0.000658884
            4152         1.97541         1.97406     0.000658725
            4153         1.97466         1.97406     0.000658567
            4154         1.97388         1.97406     0.000658408
            4155         1.97308         1.97406      0.00065825
            4156         1.97226         1.97406     0.000658091
            4157         1.97143         1.97406     0.000657933
            4158         1.97057         1.97406     0.000657776
            4159         1.96971         1.97406     0.000657618
            4160         1.96884         1.97406     0.000657461
            4161         1.96796         1.97406     0.000657305
            4162         1.96707         1.97405     0.000657149
            4163         1.96618         1.97405     0.000656994
            4164         1.96529         1.97405      0.00065684
            4165         1.96439         1.97405     0.000656686
            4166          1.9635         1.97404     0.000656533
            4167          1.9626         1.97404     0.000656382
            4168         1.96171         1.97404     0.000656231
            4169         1.96082         1.97404     0.000656081
            4170         1.95993         1.97403     0.000655932
            4171         1.95905         1.97403     0.000655785
            4172         1.95817         1.97403     0.000655639
            4173         1.95729         1.97402     0.000655494
            4174         1.95641         1.97402     0.000655351
            4175         1.95553         1.97401     0.000655208
            4176         1.95465         1.97401     0.000655068
            4177         1.95377           1.974     0.000654929
            4178         1.95289           1.974     0.000654792
            4179           1.952         1.97399     0.000654656
            4180          1.9511         1.97399     0.000654523
            4181          1.9502         1.97398     0.000654391
            4182         1.94928         1.97398     0.000654261
            4183         1.94835         1.97397     0.000654133
            4184         1.94741         1.97396     0.000654008
            4185         1.94645         1.97396     0.000653884
            4186         1.94547         1.97395     0.000653764
            4187         1.94446         1.97394     0.000653645
            4188         1.94344         1.97394      0.00065353
            4189          1.9424         1.97393     0.000653417
            4190         1.94133         1.97392     0.000653308
            4191         1.94023         1.97391     0.000653201
            4192         1.93911          1.9739     0.000653098
            4193         1.93796          1.9739     0.000652999
            4194         1.93679         1.97389     0.000652903
            4195          1.9356         1.97388     0.000652811
            4196         1.93438         1.97387     0.000652723
            4197         1.93314         1.97386      0.00065264
            4198         1.93188         1.97385     0.000652561
            4199          1.9306         1.97384     0.000652487
            4200          1.9293         1.97383     0.000652418
            4201         1.92798         1.97382     0.000652354
            4202         1.92664          1.9738     0.000652295
            4203         1.92529         1.97379     0.000652242
            4204         1.92393         1.97378     0.000652195
            4205         1.92255         1.97377     0.000652153
            4206         1.92115         1.97376     0.000652118
            4207         1.91974         1.97374      0.00065209
            4208         1.91831         1.97373     0.000652068
            4209         1.91687         1.97372     0.000652053
            4210          1.9154          1.9737     0.000652045
            4211         1.91391         1.97369     0.000652045
            4212          1.9124         1.97367     0.000652052
            4213         1.91086         1.97366     0.000652068
            4214         1.90929         1.97364     0.000652092
            4215          1.9077         1.97363     0.000652125
            4216         1.90608         1.97361     0.000652167
            4217         1.90443          1.9736     0.000652219
            4218         1.90277         1.97358      0.00065228
            4219          1.9011         1.97356     0.000652352
            4220         1.89942         1.97354     0.000652434
            4221         1.89776         1.97353     0.000652526
            4222         1.89613         1.97351     0.000652629
            4223         1.89454         1.97349     0.000652743
            4224         1.89303         1.97347     0.000652866
            4225         1.89162         1.97345     0.000652999
            4226         1.89033         1.97343      0.00065314
            4227         1.88921         1.97341      0.00065329
            4228         1.88828         1.97339     0.000653445
            4229         1.88756         1.97337     0.000653606
            4230         1.88711         1.97335      0.00065377
            4231         1.88693         1.97333     0.000653934
            4232         1.88707         1.97331     0.000654097
            4233         1.88753         1.97329     0.000654256
            4234         1.88834         1.97327     0.000654409
            4235          1.8895         1.97325     0.000654554
            4236         1.89102         1.97323     0.000654687
            4237         1.89289         1.97321     0.000654807
            4238         1.89509         1.97319     0.000654912
            4239         1.89762         1.97318        0.000655
            4240         1.90043         1.97316      0.00065507
            4241         1.90351         1.97314     0.000655122
            4242         1.90682         1.97313     0.000655154
            4243         1.91032         1.97311     0.000655166
            4244         1.91397          1.9731      0.00065516
            4245         1.91774         1.97308     0.000655136
            4246         1.92157         1.97307     0.000655094
            4247         1.92545         1.97306     0.000655035
            4248         1.92932         1.97305     0.000654962
            4249         1.93315         1.97304     0.000654875
            4250         1.93693         1.97303     0.000654776
            4251         1.94061         1.97303     0.000654667
            4252         1.94419         1.97302     0.000654548
            4253         1.94764         1.97301     0.000654421
            4254         1.95094         1.97301     0.000654288
            4255         1.95409           1.973     0.000654149
            4256         1.95708           1.973     0.000654006
            4257          1.9599           1.973      0.00065386
            4258         1.96255         1.97299     0.000653711
            4259         1.96503         1.97299      0.00065356
            4260         1.96735         1.97299     0.000653408
            4261         1.96949         1.97299     0.000653255
            4262         1.97148         1.97299     0.000653102
            4263         1.97332         1.97299     0.000652949
            4264           1.975         1.97299     0.000652796
            4265         1.97654         1.97299     0.000652643
            4266         1.97795         1.97299     0.000652491
            4267         1.97922         1.97299      0.00065234
            4268         1.98038           1.973      0.00065219
            4269         1.98142           1.973      0.00065204
            4270         1.98236           1.973     0.000651891
            4271          1.9832           1.973     0.000651743
            4272         1.98394           1.973     0.000651595
            4273          1.9846         1.97301     0.000651448
            4274         1.98518         1.97301     0.000651302
            4275         1.98569         1.97301     0.000651156
            4276         1.98613         1.97302     0.000651011
