#          BLOCK:       ACTUAL_T:          T_AVE:          ERROR:
            1379         1.52927         1.46868     0.000862571
            1380         1.52928         1.46873     0.000863063
            1381         1.52931         1.46877     0.000863552
            1382         1.52936         1.46881     0.000864039
            1383         1.52943         1.46886     0.000864525
            1384         1.52952          1.4689     0.000865011
            1385         1.52964         1.46894     0.000865498
            1386         1.52979         1.46899     0.000865986
            1387         1.52996         1.46903     0.000866476
            1388         1.53016         1.46908     0.000866971
            1389         1.53039         1.46912     0.000867469
            1390         1.53064         1.46916     0.000867974
            1391         1.53093         1.46921     0.000868485
            1392         1.53124         1.46925     0.000869004
            1393         1.53159          1.4693     0.000869531
            1394         1.53196         1.46934     0.000870069
            1395         1.53236         1.46939     0.000870617
            1396         1.53279         1.46943     0.000871177
            1397         1.53325         1.46948      0.00087175
            1398         1.53374         1.46953     0.000872338
            1399         1.53425         1.46957      0.00087294
            1400         1.53479         1.46962     0.000873559
            1401         1.53535         1.46967     0.000874194
            1402         1.53594         1.46971     0.000874848
            1403         1.53655         1.46976      0.00087552
            1404         1.53718         1.46981     0.000876213
            1405         1.53783         1.46986     0.000876925
            1406         1.53849         1.46991     0.000877659
            1407         1.53918         1.46996     0.000878415
            1408         1.53987            1.47     0.000879194
            1409         1.54058         1.47005     0.000879996
            1410          1.5413         1.47011     0.000880821
            1411         1.54203         1.47016      0.00088167
            1412         1.54276         1.47021     0.000882544
            1413          1.5435         1.47026     0.000883442
            1414         1.54423         1.47031     0.000884365
            1415         1.54497         1.47036     0.000885313
            1416         1.54571         1.47042     0.000886285
            1417         1.54644         1.47047     0.000887282
            1418         1.54717         1.47053     0.000888303
            1419         1.54788         1.47058     0.000889348
            1420         1.54859         1.47064     0.000890417
            1421         1.54929         1.47069      0.00089151
            1422         1.54997         1.47075     0.000892624
            1423         1.55064          1.4708     0.000893761
            1424         1.55129         1.47086     0.000894919
            1425         1.55192         1.47092     0.000896097
            1426         1.55253         1.47097     0.000897294
            1427         1.55312         1.47103      0.00089851
            1428         1.55369         1.47109     0.000899743
            1429         1.55423         1.47115     0.000900993
            1430         1.55474         1.47121     0.000902257
            1431         1.55523         1.47126     0.000903536
            1432         1.55569         1.47132     0.000904826
            1433         1.55612         1.47138     0.000906128
            1434         1.55653         1.47144     0.000907439
            1435          1.5569          1.4715     0.000908759
            1436         1.55724         1.47156     0.000910085
            1437         1.55754         1.47162     0.000911417
            1438         1.55782         1.47168     0.000912752
            1439         1.55806         1.47174     0.000914089
            1440         1.55827          1.4718     0.000915427
            1441         1.55844         1.47186     0.000916764
            1442         1.55858         1.47192     0.000918099
            1443         1.55868         1.47198     0.000919429
            1444         1.55875         1.47204     0.000920754
            1445         1.55878          1.4721     0.000922071
            1446         1.55878         1.47216      0.00092338
            1447         1.55874         1.47222     0.000924679
            1448         1.55867         1.47228     0.000925965
            1449         1.55857         1.47234     0.000927239
            1450         1.55843          1.4724     0.000928499
            1451         1.55825         1.47246     0.000929742
            1452         1.55805         1.47252     0.000930968
            1453         1.55781         1.47258     0.000932176
            1454         1.55754         1.47263     0.000933365
            1455         1.55723         1.47269     0.000934533
            1456          1.5569         1.47275     0.000935678
            1457         1.55653         1.47281     0.000936802
            1458         1.55614         1.47287     0.000937901
            1459         1.55572         1.47292     0.000938976
            1460         1.55528         1.47298     0.000940026
            1461          1.5548         1.47303     0.000941049
            1462         1.55431         1.47309     0.000942046
            1463         1.55379         1.47315     0.000943015
            1464         1.55325          1.4732     0.000943957
            1465         1.55269         1.47325     0.000944871
            1466         1.55211         1.47331     0.000945756
            1467         1.55152         1.47336     0.000946613
            1468         1.55091         1.47341     0.000947441
            1469         1.55029         1.47347      0.00094824
            1470         1.54966         1.47352     0.000949011
            1471         1.54902         1.47357     0.000949752
            1472         1.54837         1.47362     0.000950466
            1473         1.54772         1.47367     0.000951151
            1474         1.54707         1.47372     0.000951808
            1475         1.54641         1.47377     0.000952438
            1476         1.54576         1.47382     0.000953041
            1477         1.54512         1.47387     0.000953617
            1478         1.54448         1.47391     0.000954168
            1479         1.54384         1.47396     0.000954693
            1480         1.54322         1.47401     0.000955195
            1481         1.54261         1.47405     0.000955672
            1482         1.54202          1.4741     0.000956127
            1483         1.54144         1.47415      0.00095656
            1484         1.54089         1.47419     0.000956972
            1485         1.54035         1.47424     0.000957364
            1486         1.53984         1.47428     0.000957737
            1487         1.53935         1.47432     0.000958092
            1488         1.53888         1.47437      0.00095843
            1489         1.53845         1.47441     0.000958752
            1490         1.53804         1.47445      0.00095906
            1491         1.53766          1.4745     0.000959353
            1492         1.53731         1.47454     0.000959633
            1493           1.537         1.47458     0.000959902
            1494         1.53671         1.47462      0.00096016
            1495         1.53646         1.47466     0.000960408
            1496         1.53624          1.4747     0.000960648
            1497         1.53605         1.47474     0.000960879
            1498         1.53589         1.47478     0.000961105
            1499         1.53576         1.47483     0.000961324
            1500         1.53567         1.47487     0.000961538
            1501         1.53561         1.47491     0.000961749
            1502         1.53557         1.47495     0.000961956
            1503         1.53556         1.47499     0.000962161
            1504         1.53558         1.47503     0.000962365
            1505         1.53563         1.47507     0.000962567
            1506          1.5357         1.47511      0.00096277
            1507         1.53579         1.47515     0.000962972
            1508          1.5359         1.47519     0.000963176
            1509         1.53603         1.47523     0.000963381
            1510         1.53617         1.47527     0.000963588
            1511         1.53633         1.47531     0.000963797
            1512         1.53649         1.47535     0.000964009
            1513         1.53667         1.47539     0.000964223
            1514         1.53685         1.47543     0.000964441
            1515         1.53704         1.47547     0.000964661
            1516         1.53722         1.47551     0.000964884
            1517          1.5374         1.47555      0.00096511
            1518         1.53758         1.47559     0.000965339
            1519         1.53775         1.47564      0.00096557
            1520         1.53791         1.47568     0.000965804
            1521         1.53806         1.47572      0.00096604
            1522         1.53819         1.47576     0.000966276
            1523          1.5383          1.4758     0.000966514
            1524         1.53839         1.47584     0.000966752
            1525         1.53845         1.47588      0.00096699
            1526         1.53849         1.47592     0.000967226
            1527          1.5385         1.47596      0.00096746
            1528         1.53848           1.476     0.000967692
            1529         1.53843         1.47605      0.00096792
            1530         1.53833         1.47609     0.000968143
            1531          1.5382         1.47613      0.00096836
            1532         1.53803         1.47617     0.000968571
            1533         1.53781         1.47621     0.000968774
            1534         1.53755         1.47625     0.000968967
            1535         1.53724         1.47629      0.00096915
            1536         1.53688         1.47633     0.000969322
            1537         1.53647         1.47637     0.000969481
            1538         1.53601          1.4764     0.000969626
            1539          1.5355         1.47644     0.000969755
            1540         1.53493         1.47648     0.000969869
            1541          1.5343         1.47652     0.000969965
            1542         1.53362         1.47656     0.000970043
            1543         1.53288         1.47659       0.0009701
            1544         1.53208         1.47663     0.000970138
            1545         1.53122         1.47666     0.000970153
            1546         1.53031          1.4767     0.000970146
            1547         1.52933         1.47673     0.000970115
            1548          1.5283         1.47677      0.00097006
            1549         1.52722          1.4768     0.000969981
            1550         1.52608         1.47683     0.000969876
            1551         1.52489         1.47686     0.000969745
            1552         1.52365         1.47689     0.000969589
            1553         1.52236         1.47692     0.000969407
            1554         1.52103         1.47695     0.000969198
            1555         1.51965         1.47698     0.000968964
            1556         1.51824           1.477     0.000968704
            1557          1.5168         1.47703     0.000968419
            1558         1.51534         1.47705      0.00096811
            1559         1.51385         1.47708     0.000967777
            1560         1.51235          1.4771      0.00096742
            1561         1.51084         1.47712     0.000967042
            1562         1.50934         1.47714     0.000966643
            1563         1.50784         1.47716     0.000966224
            1564         1.50635         1.47718     0.000965786
            1565          1.5049          1.4772     0.000965332
            1566         1.50347         1.47721     0.000964861
            1567         1.50209         1.47723     0.000964376
            1568         1.50076         1.47724     0.000963877
            1569         1.49949         1.47726     0.000963367
            1570         1.49829         1.47727     0.000962847
            1571         1.49716         1.47728     0.000962317
            1572         1.49613          1.4773      0.00096178
            1573         1.49519         1.47731     0.000961236
            1574         1.49435         1.47732     0.000960686
            1575         1.49362         1.47733     0.000960132
            1576           1.493         1.47734     0.000959574
            1577          1.4925         1.47735     0.000959013
            1578         1.49212         1.47736     0.000958451
            1579         1.49186         1.47737     0.000957888
            1580         1.49174         1.47738     0.000957325
            1581         1.49173         1.47739     0.000956763
            1582         1.49185         1.47739     0.000956202
            1583         1.49209          1.4774     0.000955643
            1584         1.49245         1.47741     0.000955087
            1585         1.49292         1.47742     0.000954534
            1586          1.4935         1.47743     0.000953986
            1587         1.49418         1.47744     0.000953444
            1588         1.49496         1.47746     0.000952907
            1589         1.49582         1.47747     0.000952377
            1590         1.49675         1.47748     0.000951856
            1591         1.49775         1.47749     0.000951343
            1592         1.49881          1.4775     0.000950839
            1593         1.49992         1.47752     0.000950346
            1594         1.50106         1.47753     0.000949865
            1595         1.50224         1.47755     0.000949396
            1596         1.50344         1.47757     0.000948939
            1597         1.50464         1.47758     0.000948497
            1598         1.50585          1.4776     0.000948068
            1599         1.50706         1.47762     0.000947654
            1600         1.50825         1.47764     0.000947255
            1601         1.50942         1.47766     0.000946872
            1602         1.51056         1.47768     0.000946503
            1603         1.51167          1.4777      0.00094615
            1604         1.51275         1.47772     0.000945813
            1605         1.51378         1.47774      0.00094549
            1606         1.51476         1.47777     0.000945182
            1607          1.5157         1.47779     0.000944889
            1608         1.51658         1.47781     0.000944609
            1609          1.5174         1.47784     0.000944342
            1610         1.51817         1.47786     0.000944088
            1611         1.51888         1.47789     0.000943845
            1612         1.51953         1.47792     0.000943613
            1613         1.52011         1.47794     0.000943391
            1614         1.52064         1.47797     0.000943177
            1615          1.5211         1.47799     0.000942971
            1616         1.52151         1.47802     0.000942772
            1617         1.52185         1.47805     0.000942578
            1618         1.52214         1.47808      0.00094239
            1619         1.52237          1.4781     0.000942204
            1620         1.52254         1.47813     0.000942022
            1621         1.52266         1.47816     0.000941841
            1622         1.52273         1.47819     0.000941662
            1623         1.52276         1.47821     0.000941482
            1624         1.52273         1.47824     0.000941301
            1625         1.52267         1.47827     0.000941119
            1626         1.52256          1.4783     0.000940934
            1627         1.52242         1.47832     0.000940746
            1628         1.52224         1.47835     0.000940555
            1629         1.52204         1.47838      0.00094036
            1630          1.5218          1.4784     0.000940161
            1631         1.52155         1.47843     0.000939956
            1632         1.52127         1.47846     0.000939747
            1633         1.52098         1.47848     0.000939532
            1634         1.52067         1.47851     0.000939312
            1635         1.52035         1.47853     0.000939086
            1636         1.52003         1.47856     0.000938854
            1637          1.5197         1.47858     0.000938617
            1638         1.51937         1.47861     0.000938374
            1639         1.51904         1.47863     0.000938126
            1640         1.51871         1.47866     0.000937872
            1641         1.51839         1.47868     0.000937613
            1642         1.51808         1.47871     0.000937349
            1643         1.51777         1.47873      0.00093708
            1644         1.51748         1.47875     0.000936807
            1645          1.5172         1.47878     0.000936529
            1646         1.51694          1.4788     0.000936247
            1647         1.51668         1.47882     0.000935961
            1648         1.51645         1.47885     0.000935671
            1649         1.51623         1.47887     0.000935378
            1650         1.51602         1.47889     0.000935082
            1651         1.51584         1.47891     0.000934784
            1652         1.51567         1.47894     0.000934483
            1653         1.51551         1.47896     0.000934179
            1654         1.51537         1.47898     0.000933874
            1655         1.51525           1.479     0.000933567
            1656         1.51514         1.47902     0.000933258
            1657         1.51505         1.47904     0.000932948
            1658         1.51496         1.47907     0.000932637
            1659          1.5149         1.47909     0.000932325
            1660         1.51484         1.47911     0.000932012
            1661          1.5148         1.47913     0.000931698
            1662         1.51477         1.47915     0.000931384
            1663         1.51474         1.47917      0.00093107
            1664         1.51473          1.4792     0.000930756
            1665         1.51473         1.47922     0.000930441
            1666         1.51473         1.47924     0.000930127
            1667         1.51475         1.47926     0.000929813
            1668         1.51477         1.47928     0.000929499
            1669          1.5148          1.4793     0.000929186
            1670         1.51483         1.47932     0.000928873
            1671         1.51487         1.47934     0.000928561
            1672         1.51492         1.47937     0.000928249
            1673         1.51497         1.47939     0.000927938
            1674         1.51503         1.47941     0.000927628
            1675         1.51509         1.47943     0.000927319
            1676         1.51516         1.47945     0.000927011
            1677         1.51523         1.47947     0.000926704
            1678         1.51531         1.47949     0.000926397
            1679         1.51539         1.47951     0.000926092
            1680         1.51547         1.47954     0.000925788
            1681         1.51556         1.47956     0.000925485
            1682         1.51564         1.47958     0.000925184
            1683         1.51574          1.4796     0.000924884
            1684         1.51583         1.47962     0.000924584
            1685         1.51592         1.47964     0.000924287
            1686         1.51602         1.47967      0.00092399
            1687         1.51612         1.47969     0.000923695
            1688         1.51622         1.47971     0.000923401
            1689         1.51632         1.47973     0.000923109
            1690         1.51641         1.47975     0.000922818
            1691         1.51651         1.47977     0.000922528
            1692         1.51661          1.4798      0.00092224
            1693         1.51671         1.47982     0.000921953
            1694          1.5168         1.47984     0.000921667
            1695         1.51689         1.47986     0.000921383
            1696         1.51698         1.47988     0.000921099
            1697         1.51707          1.4799     0.000920817
            1698         1.51716         1.47993     0.000920536
            1699         1.51724         1.47995     0.000920256
            1700         1.51731         1.47997     0.000919977
            1701         1.51739         1.47999       0.0009197
            1702         1.51746         1.48001     0.000919422
            1703         1.51752         1.48004     0.000919146
            1704         1.51758         1.48006     0.000918871
            1705         1.51763         1.48008     0.000918596
            1706         1.51767          1.4801     0.000918322
            1707         1.51771         1.48012     0.000918048
            1708         1.51775         1.48015     0.000917775
            1709         1.51777         1.48017     0.000917502
            1710         1.51779         1.48019     0.000917229
            1711          1.5178         1.48021     0.000916956
            1712          1.5178         1.48023     0.000916684
            1713          1.5178         1.48026     0.000916411
            1714         1.51779         1.48028     0.000916138
            1715         1.51777          1.4803     0.000915864
            1716         1.51774         1.48032      0.00091559
            1717          1.5177         1.48034     0.000915316
            1718         1.51766         1.48037     0.000915041
            1719          1.5176         1.48039     0.000914765
            1720         1.51754         1.48041     0.000914488
            1721         1.51747         1.48043      0.00091421
            1722         1.51739         1.48045     0.000913931
            1723          1.5173         1.48047     0.000913651
            1724         1.51721         1.48049     0.000913369
            1725          1.5171         1.48052     0.000913087
            1726         1.51699         1.48054     0.000912802
            1727         1.51687         1.48056     0.000912516
            1728         1.51675         1.48058     0.000912228
            1729         1.51661          1.4806     0.000911939
            1730         1.51647         1.48062     0.000911647
            1731         1.51633         1.48064     0.000911354
            1732         1.51618         1.48066     0.000911059
            1733         1.51602         1.48068     0.000910761
            1734         1.51586          1.4807     0.000910462
            1735         1.51569         1.48072     0.000910161
            1736         1.51552         1.48074     0.000909857
            1737         1.51534         1.48076     0.000909551
            1738         1.51517         1.48078     0.000909243
            1739         1.51499          1.4808     0.000908933
            1740         1.51481         1.48082     0.000908621
            1741         1.51462         1.48084     0.000908306
            1742         1.51444         1.48086      0.00090799
            1743         1.51425         1.48088     0.000907671
            1744         1.51407          1.4809      0.00090735
            1745         1.51389         1.48092     0.000907027
            1746         1.51371         1.48094     0.000906702
            1747         1.51353         1.48095     0.000906375
            1748         1.51335         1.48097     0.000906046
            1749         1.51318         1.48099     0.000905715
            1750         1.51301         1.48101     0.000905382
            1751         1.51284         1.48103     0.000905047
            1752         1.51268         1.48105     0.000904711
            1753         1.51252         1.48106     0.000904373
            1754         1.51236         1.48108     0.000904033
            1755         1.51222          1.4811     0.000903692
            1756         1.51207         1.48112      0.00090335
            1757         1.51194         1.48113     0.000903006
            1758          1.5118         1.48115     0.000902661
            1759         1.51168         1.48117     0.000902314
            1760         1.51156         1.48119     0.000901967
            1761         1.51145          1.4812     0.000901618
            1762         1.51134         1.48122     0.000901269
            1763         1.51124         1.48124     0.000900918
            1764         1.51114         1.48126     0.000900567
            1765         1.51105         1.48127     0.000900215
            1766         1.51097         1.48129     0.000899862
            1767         1.51089         1.48131     0.000899509
            1768         1.51082         1.48132     0.000899155
            1769         1.51075         1.48134     0.000898801
            1770         1.51069         1.48136     0.000898446
            1771         1.51063         1.48137      0.00089809
            1772         1.51058         1.48139     0.000897735
            1773         1.51053         1.48141     0.000897379
            1774         1.51048         1.48142     0.000897023
            1775         1.51044         1.48144     0.000896666
            1776          1.5104         1.48145      0.00089631
            1777         1.51036         1.48147     0.000895953
            1778         1.51032         1.48149     0.000895596
            1779         1.51029          1.4815     0.000895239
            1780         1.51026         1.48152     0.000894882
            1781         1.51023         1.48154     0.000894524
            1782         1.51019         1.48155     0.000894167
            1783         1.51016         1.48157     0.000893809
            1784         1.51013         1.48158     0.000893452
            1785         1.51009          1.4816     0.000893094
            1786         1.51005         1.48162     0.000892736
            1787         1.51001         1.48163     0.000892378
            1788         1.50997         1.48165     0.000892019
            1789         1.50993         1.48166     0.000891661
            1790         1.50988         1.48168     0.000891302
            1791         1.50983         1.48169     0.000890943
            1792         1.50977         1.48171     0.000890584
            1793         1.50971         1.48173     0.000890224
            1794         1.50965         1.48174     0.000889864
            1795         1.50958         1.48176     0.000889503
            1796          1.5095         1.48177     0.000889142
            1797         1.50942         1.48179      0.00088878
            1798         1.50934          1.4818     0.000888418
            1799         1.50925         1.48182     0.000888055
            1800         1.50916         1.48183     0.000887692
            1801         1.50907         1.48185     0.000887328
            1802         1.50897         1.48186     0.000886963
            1803         1.50887         1.48188     0.000886598
            1804         1.50877         1.48189     0.000886231
            1805         1.50867         1.48191     0.000885865
            1806         1.50857         1.48192     0.000885497
            1807         1.50847         1.48194     0.000885129
            1808         1.50837         1.48195      0.00088476
            1809         1.50828         1.48197     0.000884391
            1810         1.50819         1.48198     0.000884021
            1811          1.5081           1.482      0.00088365
            1812         1.50803         1.48201     0.000883279
            1813         1.50796         1.48202     0.000882908
            1814         1.50791         1.48204     0.000882537
            1815         1.50787         1.48205     0.000882165
            1816         1.50785         1.48207     0.000881794
            1817         1.50784         1.48208     0.000881422
            1818         1.50785          1.4821     0.000881052
            1819         1.50787         1.48211     0.000880681
            1820         1.50792         1.48212     0.000880311
            1821           1.508         1.48214     0.000879943
            1822         1.50809         1.48215     0.000879575
            1823         1.50821         1.48217     0.000879209
            1824         1.50836         1.48218     0.000878844
            1825         1.50853          1.4822     0.000878481
            1826         1.50873         1.48221      0.00087812
            1827         1.50896         1.48222     0.000877761
            1828         1.50921         1.48224     0.000877405
            1829         1.50949         1.48225     0.000877052
            1830          1.5098         1.48227     0.000876702
            1831         1.51013         1.48228     0.000876355
            1832         1.51049          1.4823     0.000876012
            1833         1.51088         1.48232     0.000875673
            1834         1.51129         1.48233     0.000875338
            1835         1.51172         1.48235     0.000875008
            1836         1.51217         1.48236     0.000874682
            1837         1.51263         1.48238     0.000874361
            1838         1.51312          1.4824     0.000874045
            1839         1.51362         1.48241     0.000873735
            1840         1.51413         1.48243      0.00087343
            1841         1.51465         1.48245     0.000873131
            1842         1.51518         1.48247     0.000872837
            1843         1.51572         1.48248      0.00087255
            1844         1.51625          1.4825     0.000872269
            1845         1.51679         1.48252     0.000871994
            1846         1.51733         1.48254     0.000871726
            1847         1.51787         1.48256     0.000871464
            1848          1.5184         1.48258     0.000871208
            1849         1.51892          1.4826     0.000870959
            1850         1.51944         1.48262     0.000870715
            1851         1.51994         1.48264     0.000870479
            1852         1.52044         1.48266     0.000870248
            1853         1.52092         1.48268     0.000870023
            1854         1.52138          1.4827     0.000869804
            1855         1.52183         1.48272     0.000869591
            1856         1.52226         1.48274     0.000869383
            1857         1.52267         1.48276     0.000869181
            1858         1.52307         1.48279     0.000868984
            1859         1.52345         1.48281     0.000868792
            1860          1.5238         1.48283     0.000868604
            1861         1.52414         1.48285     0.000868421
            1862         1.52446         1.48287     0.000868242
            1863         1.52476          1.4829     0.000868067
            1864         1.52504         1.48292     0.000867896
            1865         1.52529         1.48294     0.000867728
            1866         1.52553         1.48296     0.000867563
            1867         1.52576         1.48299     0.000867401
            1868         1.52596         1.48301     0.000867241
            1869         1.52614         1.48303     0.000867084
            1870         1.52631         1.48306      0.00086693
            1871         1.52647         1.48308     0.000866777
            1872         1.52661          1.4831     0.000866625
            1873         1.52673         1.48313     0.000866476
            1874         1.52684         1.48315     0.000866327
            1875         1.52694         1.48317      0.00086618
            1876         1.52703          1.4832     0.000866034
            1877         1.52711         1.48322     0.000865888
            1878         1.52719         1.48324     0.000865744
            1879         1.52725         1.48327       0.0008656
            1880         1.52731         1.48329     0.000865456
            1881         1.52737         1.48331     0.000865313
            1882         1.52742         1.48334     0.000865171
            1883         1.52747         1.48336     0.000865029
            1884         1.52752         1.48338     0.000864887
            1885         1.52756         1.48341     0.000864746
            1886         1.52762         1.48343     0.000864605
            1887         1.52767         1.48345     0.000864464
            1888         1.52773         1.48348     0.000864324
            1889         1.52779          1.4835     0.000864185
            1890         1.52785         1.48352     0.000864046
            1891         1.52793         1.48355     0.000863908
            1892           1.528         1.48357     0.000863771
            1893         1.52809          1.4836     0.000863635
            1894         1.52818         1.48362       0.0008635
            1895         1.52828         1.48364     0.000863366
            1896         1.52839         1.48367     0.000863233
            1897         1.52851         1.48369     0.000863102
            1898         1.52864         1.48371     0.000862972
            1899         1.52877         1.48374     0.000862843
            1900         1.52891         1.48376     0.000862717
            1901         1.52906         1.48378     0.000862592
            1902         1.52922         1.48381     0.000862469
            1903         1.52938         1.48383     0.000862348
            1904         1.52955         1.48386      0.00086223
            1905         1.52972         1.48388     0.000862113
            1906          1.5299          1.4839     0.000861999
            1907         1.53008         1.48393     0.000861887
            1908         1.53026         1.48395     0.000861777
            1909         1.53044         1.48398      0.00086167
            1910         1.53063           1.484     0.000861565
            1911         1.53081         1.48403     0.000861462
            1912         1.53099         1.48405     0.000861362
            1913         1.53117         1.48408     0.000861263
            1914         1.53134          1.4841     0.000861167
            1915         1.53151         1.48413     0.000861073
            1916         1.53167         1.48415     0.000860981
            1917         1.53182         1.48417     0.000860891
            1918         1.53196          1.4842     0.000860803
            1919         1.53209         1.48422     0.000860716
            1920         1.53221         1.48425      0.00086063
            1921         1.53231         1.48427     0.000860546
            1922          1.5324          1.4843     0.000860462
            1923         1.53248         1.48432      0.00086038
            1924         1.53254         1.48435     0.000860297
            1925         1.53258         1.48437     0.000860215
            1926         1.53261          1.4844     0.000860133
            1927         1.53262         1.48442     0.000860051
            1928          1.5326         1.48445     0.000859967
            1929         1.53257         1.48447     0.000859883
            1930         1.53252          1.4845     0.000859798
            1931         1.53245         1.48452     0.000859711
            1932         1.53235         1.48455     0.000859623
            1933         1.53224         1.48457     0.000859532
            1934          1.5321          1.4846     0.000859439
            1935         1.53194         1.48462     0.000859343
            1936         1.53176         1.48465     0.000859244
            1937         1.53156         1.48467     0.000859141
            1938         1.53133          1.4847     0.000859035
            1939         1.53109         1.48472     0.000858925
            1940         1.53082         1.48474     0.000858811
            1941         1.53053         1.48477     0.000858693
            1942         1.53023         1.48479      0.00085857
            1943          1.5299         1.48481     0.000858442
            1944         1.52956         1.48484     0.000858308
            1945          1.5292         1.48486      0.00085817
            1946         1.52882         1.48488     0.000858027
            1947         1.52843          1.4849     0.000857877
            1948         1.52803         1.48493     0.000857723
            1949         1.52762         1.48495     0.000857562
            1950         1.52719         1.48497     0.000857396
            1951         1.52676         1.48499     0.000857224
            1952         1.52632         1.48501     0.000857046
            1953         1.52588         1.48503     0.000856863
            1954         1.52543         1.48505     0.000856674
            1955         1.52498         1.48507     0.000856479
            1956         1.52454         1.48509     0.000856279
            1957          1.5241         1.48511     0.000856073
            1958         1.52366         1.48513     0.000855862
            1959         1.52323         1.48515     0.000855646
            1960         1.52281         1.48517     0.000855425
            1961         1.52241         1.48519       0.0008552
            1962         1.52201         1.48521      0.00085497
            1963         1.52164         1.48523     0.000854735
            1964         1.52128         1.48525     0.000854497
            1965         1.52094         1.48527     0.000854255
            1966         1.52062         1.48528      0.00085401
            1967         1.52032          1.4853     0.000853762
            1968         1.52005         1.48532     0.000853511
            1969         1.51981         1.48534     0.000853257
            1970         1.51958         1.48535     0.000853001
            1971         1.51939         1.48537     0.000852743
            1972         1.51922         1.48539     0.000852483
            1973         1.51908         1.48541     0.000852222
            1974         1.51897         1.48542      0.00085196
            1975         1.51888         1.48544     0.000851697
            1976         1.51882         1.48546     0.000851433
            1977         1.51878         1.48547     0.000851169
            1978         1.51877         1.48549     0.000850906
            1979         1.51878         1.48551     0.000850642
            1980         1.51882         1.48552     0.000850379
            1981         1.51888         1.48554     0.000850116
            1982         1.51896         1.48556     0.000849854
            1983         1.51906         1.48557     0.000849594
            1984         1.51918         1.48559     0.000849334
            1985         1.51931         1.48561     0.000849076
            1986         1.51946         1.48563      0.00084882
            1987         1.51962         1.48564     0.000848565
            1988         1.51979         1.48566     0.000848312
            1989         1.51998         1.48568     0.000848061
            1990         1.52017         1.48569     0.000847812
            1991         1.52038         1.48571     0.000847565
            1992         1.52059         1.48573      0.00084732
            1993         1.52081         1.48575     0.000847078
            1994         1.52104         1.48576     0.000846838
            1995         1.52128         1.48578     0.000846601
            1996         1.52152          1.4858     0.000846366
            1997         1.52176         1.48582     0.000846134
            1998         1.52202         1.48584     0.000845904
            1999         1.52228         1.48585     0.000845677
            2000         1.52254         1.48587     0.000845453
            2001         1.52282         1.48589     0.000845232
            2002          1.5231         1.48591     0.000845015
            2003         1.52339         1.48593       0.0008448
            2004         1.52369         1.48595     0.000844588
            2005         1.52399         1.48597      0.00084438
            2006         1.52431         1.48599     0.000844176
            2007         1.52464           1.486     0.000843975
            2008         1.52499         1.48602     0.000843778
            2009         1.52534         1.48604     0.000843585
            2010         1.52571         1.48606     0.000843396
            2011          1.5261         1.48608     0.000843211
            2012          1.5265          1.4861     0.000843031
            2013         1.52691         1.48612     0.000842856
            2014         1.52735         1.48614     0.000842686
            2015          1.5278         1.48617     0.000842522
            2016         1.52827         1.48619     0.000842362
            2017         1.52875         1.48621     0.000842209
            2018         1.52925         1.48623     0.000842062
            2019         1.52977         1.48625     0.000841921
            2020         1.53031         1.48627     0.000841787
            2021         1.53087         1.48629     0.000841659
            2022         1.53144         1.48632     0.000841539
            2023         1.53203         1.48634     0.000841427
            2024         1.53263         1.48636     0.000841322
            2025         1.53325         1.48638     0.000841225
            2026         1.53388         1.48641     0.000841136
            2027         1.53452         1.48643     0.000841056
            2028         1.53518         1.48646     0.000840985
            2029         1.53584         1.48648     0.000840922
            2030         1.53651         1.48651     0.000840869
            2031         1.53719         1.48653     0.000840825
            2032         1.53787         1.48656     0.000840791
            2033         1.53855         1.48658     0.000840767
            2034         1.53924         1.48661     0.000840752
            2035         1.53992         1.48663     0.000840747
            2036          1.5406         1.48666     0.000840751
            2037         1.54128         1.48669     0.000840766
            2038         1.54195         1.48671     0.000840791
            2039          1.5426         1.48674     0.000840825
            2040         1.54325         1.48677     0.000840869
            2041         1.54388          1.4868     0.000840923
            2042          1.5445         1.48682     0.000840985
            2043         1.54509         1.48685     0.000841057
            2044         1.54567         1.48688     0.000841138
            2045         1.54623         1.48691     0.000841227
            2046         1.54675         1.48694     0.000841324
            2047         1.54726         1.48697     0.000841429
            2048         1.54773           1.487     0.000841541
            2049         1.54817         1.48703      0.00084166
            2050         1.54858         1.48706     0.000841784
            2051         1.54895         1.48709     0.000841915
            2052         1.54929         1.48712      0.00084205
            2053         1.54959         1.48715     0.000842189
            2054         1.54985         1.48718     0.000842332
            2055         1.55007         1.48721     0.000842478
            2056         1.55025         1.48724     0.000842626
            2057         1.55038         1.48727     0.000842775
            2058         1.55047          1.4873     0.000842925
            2059         1.55052         1.48733     0.000843075
            2060         1.55052         1.48736     0.000843223
            2061         1.55048          1.4874      0.00084337
            2062         1.55039         1.48743     0.000843514
            2063         1.55026         1.48746     0.000843655
            2064         1.55009         1.48749     0.000843792
            2065         1.54988         1.48752     0.000843924
            2066         1.54963         1.48755     0.000844051
            2067         1.54934         1.48758     0.000844172
            2068         1.54901         1.48761     0.000844286
            2069         1.54865         1.48764     0.000844393
            2070         1.54826         1.48767     0.000844493
            2071         1.54784         1.48769     0.000844585
