#T      BLOCK:  ACTUAL_TE:     TE_AVE:      ERROR:
            1.72               7       -0.523276         -0.5236     0.000475583
            1.72               8       -0.524245        -0.52368     0.000422919
            1.72               9       -0.522763       -0.523578     0.000388008
            1.72              10       -0.521963       -0.523417     0.000381334
            1.72              11       -0.522809       -0.523362     0.000350643
            1.72              12       -0.524763       -0.523478     0.000340304
            1.72              13       -0.522953       -0.523438     0.000316518
            1.72              14       -0.522776       -0.523391      0.00029742
            1.72              15       -0.523724       -0.523413     0.000278423
            1.72              16        -0.52201       -0.523325     0.000274489
            1.72              17       -0.521294       -0.523206     0.000283145
            1.72              18       -0.523963       -0.523248     0.000270521
            1.72              19       -0.524752       -0.523327     0.000267621
            1.72              20       -0.525004       -0.523411     0.000267046
            1.74               1       -0.520008       -0.520008               0
            1.74               2       -0.518326       -0.519167     0.000594534
            1.74               3       -0.519268       -0.519201     0.000397306
            1.74               4       -0.520435       -0.519509     0.000400218
            1.74               5       -0.520243       -0.519656     0.000346058
            1.74               6       -0.520603       -0.519814     0.000322362
            1.74               7       -0.518939       -0.519689     0.000299538
            1.74               8       -0.518613       -0.519554     0.000290702
            1.74               9       -0.519182       -0.519513     0.000261322
            1.74              10       -0.519115       -0.519473     0.000238199
            1.74              11       -0.518127       -0.519351     0.000245987
            1.74              12       -0.519765       -0.519385     0.000227891
            1.74              13       -0.517677       -0.519254     0.000245349
            1.74              14       -0.520287       -0.519328     0.000238666
            1.74              15       -0.520251       -0.519389     0.000230554
            1.74              16       -0.519237        -0.51938     0.000216342
            1.74              17       -0.517625       -0.519277     0.000226906
            1.74              18       -0.519242       -0.519275     0.000214308
            1.74              19       -0.519263       -0.519274      0.00020303
            1.74              20       -0.517348       -0.519178     0.000214498
            1.76               1       -0.514162       -0.514162               0
            1.76               2       -0.512998        -0.51358     0.000411696
            1.76               3       -0.514423       -0.513861     0.000357786
            1.76               4       -0.514353       -0.513984     0.000288686
            1.76               5       -0.512927       -0.513773      0.00029845
            1.76               6       -0.514094       -0.513826     0.000253478
            1.76               7       -0.514003       -0.513851      0.00021852
            1.76               8         -0.5137       -0.513832     0.000192023
            1.76               9       -0.513473       -0.513792     0.000174796
            1.76              10       -0.514486       -0.513862     0.000170513
            1.76              11       -0.514259       -0.513898     0.000158783
            1.76              12       -0.513616       -0.513874     0.000147274
            1.76              13       -0.514478       -0.513921     0.000143076
            1.76              14       -0.514956       -0.513995     0.000150748
            1.76              15       -0.514812       -0.514049     0.000150225
            1.76              16       -0.513765       -0.514032     0.000141881
            1.76              17       -0.514846       -0.514079     0.000141395
            1.76              18        -0.51258       -0.513996     0.000156166
            1.76              19       -0.514501       -0.514023     0.000150194
            1.76              20       -0.512669       -0.513955     0.000157206
            1.78               1       -0.509889       -0.509889               0
            1.78               2       -0.509133       -0.509511     0.000267325
            1.78               3       -0.508345       -0.509122      0.00036391
            1.78               4       -0.508071       -0.508859      0.00035537
            1.78               5       -0.510621       -0.509212     0.000424446
            1.78               6       -0.508756       -0.509136     0.000360438
            1.78               7        -0.50953       -0.509192     0.000313327
            1.78               8       -0.509436       -0.509222     0.000275636
            1.78               9       -0.507728       -0.509056     0.000290736
            1.78              10        -0.51055       -0.509206      0.00029756
            1.78              11       -0.509201       -0.509205     0.000270509
            1.78              12       -0.508938       -0.509183     0.000248885
            1.78              13       -0.510026       -0.509248      0.00023803
            1.78              14       -0.509557        -0.50927     0.000222048
            1.78              15       -0.508948       -0.509249     0.000208279
            1.78              16       -0.508593       -0.509208     0.000199256
            1.78              17       -0.510529       -0.509285     0.000202128
            1.78              18       -0.510964       -0.509378     0.000211313
            1.78              19       -0.510474       -0.509436     0.000207903
            1.78              20       -0.509486       -0.509439     0.000197523
             1.8               1       -0.503081       -0.503081               0
             1.8               2       -0.505237       -0.504159     0.000762179
             1.8               3       -0.505234       -0.504517     0.000586364
             1.8               4       -0.504793       -0.504586     0.000443802
             1.8               5       -0.506528       -0.504974     0.000496784
             1.8               6       -0.504761       -0.504939     0.000415261
             1.8               7       -0.506273       -0.505129     0.000397291
             1.8               8       -0.504016        -0.50499     0.000371191
             1.8               9       -0.504274       -0.504911     0.000338367
             1.8              10        -0.50243       -0.504663       0.0003849
             1.8              11       -0.503841       -0.504588     0.000357083
             1.8              12       -0.505795       -0.504689     0.000341194
             1.8              13       -0.506215       -0.504806     0.000334537
             1.8              14       -0.504479       -0.504783     0.000311456
             1.8              15       -0.506768       -0.504915     0.000317566
             1.8              16       -0.503979       -0.504856     0.000303054
             1.8              17       -0.503719        -0.50479     0.000292524
             1.8              18       -0.504383       -0.504767     0.000277141
             1.8              19       -0.504646       -0.504761     0.000262628
             1.8              20       -0.504391       -0.504742     0.000250145
            1.82               1       -0.498833       -0.498833               0
            1.82               2       -0.497964       -0.498398     0.000307201
            1.82               3       -0.501461       -0.499419     0.000858322
            1.82               4        -0.50015       -0.499602     0.000662877
            1.82               5       -0.500198       -0.499721     0.000540913
            1.82               6       -0.500021       -0.499771     0.000453063
            1.82               7       -0.500978       -0.499943     0.000419884
            1.82               8       -0.500372       -0.499997     0.000370802
            1.82               9       -0.499525       -0.499945     0.000333295
            1.82              10       -0.501252       -0.500075      0.00032459
            1.82              11       -0.497645       -0.499854     0.000362568
            1.82              12       -0.499667       -0.499839     0.000332691
            1.82              13       -0.499718       -0.499829     0.000307229
            1.82              14       -0.501879       -0.499976     0.000318269
            1.82              15       -0.500045        -0.49998     0.000297084
            1.82              16       -0.499753       -0.499966     0.000278857
            1.82              17       -0.499482       -0.499938     0.000263906
            1.82              18       -0.499543       -0.499916     0.000250151
            1.82              19       -0.499981       -0.499919     0.000237009
            1.82              20       -0.499852       -0.499916     0.000225182
            1.84               1       -0.496109       -0.496109               0
            1.84               2       -0.494651        -0.49538     0.000515546
            1.84               3       -0.494681       -0.495147     0.000392881
            1.84               4       -0.494191       -0.494908     0.000360078
            1.84               5       -0.495013       -0.494929      0.00028868
            1.84               6       -0.494973       -0.494936     0.000240659
            1.84               7       -0.496169       -0.495112     0.000262896
            1.84               8       -0.494905       -0.495086     0.000231306
            1.84               9       -0.496783       -0.495275     0.000271751
            1.84              10       -0.495655       -0.495313     0.000247214
            1.84              11         -0.4956       -0.495339     0.000226118
            1.84              12       -0.495476        -0.49535     0.000207563
            1.84              13       -0.495722       -0.495379     0.000193556
            1.84              14       -0.495706       -0.495402     0.000181134
            1.84              15       -0.495925       -0.495437     0.000172378
            1.84              16       -0.495151       -0.495419     0.000162528
            1.84              17       -0.495779        -0.49544     0.000154338
            1.84              18       -0.497843       -0.495574     0.000195127
            1.84              19       -0.497207        -0.49566     0.000202914
            1.84              20       -0.495814       -0.495668     0.000192915
            1.86               1       -0.491603       -0.491603               0
            1.86               2       -0.490984       -0.491293     0.000219011
            1.86               3       -0.489756       -0.490781     0.000443254
            1.86               4       -0.491942       -0.491071     0.000416733
            1.86               5          -0.491       -0.491057     0.000333628
            1.86               6       -0.490446       -0.490955     0.000293139
            1.86               7       -0.490864       -0.490942     0.000251553
            1.86               8       -0.490146       -0.490843     0.000238981
            1.86               9       -0.491647       -0.490932     0.000228528
            1.86              10       -0.492673       -0.491106     0.000263786
            1.86              11        -0.49103       -0.491099     0.000239896
            1.86              12       -0.490654       -0.491062     0.000222759
            1.86              13       -0.491178       -0.491071     0.000205801
            1.86              14        -0.49207       -0.491142     0.000203095
            1.86              15        -0.49157       -0.491171     0.000191551
            1.86              16       -0.491483        -0.49119     0.000180571
            1.86              17       -0.492119       -0.491245     0.000178021
            1.86              18       -0.492599        -0.49132     0.000183343
            1.86              19       -0.491098       -0.491309     0.000174065
            1.86              20       -0.489325       -0.491209     0.000191552
            1.88               1       -0.487265       -0.487265               0
            1.88               2       -0.485855        -0.48656     0.000498213
            1.88               3       -0.486659       -0.486593     0.000333235
            1.88               4       -0.485484       -0.486316     0.000346598
            1.88               5       -0.486073       -0.486267     0.000280662
            1.88               6        -0.48569       -0.486171     0.000249811
            1.88               7       -0.486687       -0.486245      0.00022472
            1.88               8       -0.485853       -0.486196     0.000201902
            1.88               9       -0.486665       -0.486248     0.000186069
            1.88              10       -0.487003       -0.486323      0.00018215
            1.88              11       -0.487779       -0.486456     0.000208198
            1.88              12       -0.486607       -0.486468     0.000191229
            1.88              13        -0.48484       -0.486343     0.000213642
            1.88              14       -0.487727       -0.486442     0.000220067
            1.88              15       -0.486472       -0.486444     0.000205405
            1.88              16       -0.487328       -0.486499      0.00019986
            1.88              17       -0.487496       -0.486558     0.000196515
            1.88              18       -0.486879       -0.486576     0.000186407
            1.88              19       -0.485178       -0.486502     0.000190551
            1.88              20       -0.487028       -0.486528     0.000182828
             1.9               1        -0.48418        -0.48418               0
             1.9               2       -0.482159        -0.48317     0.000714418
             1.9               3       -0.480683       -0.482341     0.000827646
             1.9               4       -0.482237       -0.482315      0.00062114
             1.9               5        -0.48347       -0.482546     0.000538132
             1.9               6       -0.481049       -0.482296     0.000502943
             1.9               7       -0.483858        -0.48252     0.000478026
             1.9               8       -0.482842        -0.48256     0.000419972
             1.9               9       -0.482434       -0.482546      0.00037354
             1.9              10       -0.483261       -0.482617      0.00034297
             1.9              11       -0.482301       -0.482589     0.000312995
             1.9              12       -0.482184       -0.482555     0.000288719
             1.9              13       -0.483542       -0.482631     0.000276307
             1.9              14       -0.482712       -0.482637     0.000256632
             1.9              15       -0.481171       -0.482539     0.000257446
             1.9              16       -0.483303       -0.482587     0.000245744
             1.9              17       -0.482104       -0.482558     0.000232924
             1.9              18       -0.481937       -0.482524     0.000222523
             1.9              19       -0.482343       -0.482514     0.000211016
             1.9              20       -0.480863       -0.482432     0.000216011
            1.92               1       -0.477225       -0.477225               0
            1.92               2       -0.476942       -0.477083     9.99514e-05
            1.92               3       -0.479649       -0.477938      0.00070137
            1.92               4       -0.479232       -0.478262     0.000595897
            1.92               5       -0.478442       -0.478298      0.00047781
            1.92               6       -0.479022       -0.478419     0.000413124
            1.92               7       -0.478504       -0.478431     0.000354286
            1.92               8       -0.478235       -0.478406     0.000310843
            1.92               9       -0.478647       -0.478433      0.00027745
            1.92              10       -0.477558       -0.478345     0.000263146
            1.92              11       -0.478263       -0.478338      0.00023933
            1.92              12       -0.480337       -0.478505     0.000271247
            1.92              13       -0.478602       -0.478512     0.000250485
            1.92              14       -0.478076       -0.478481     0.000234525
            1.92              15       -0.478756       -0.478499     0.000219605
            1.92              16       -0.477208       -0.478419     0.000220211
            1.92              17       -0.477902       -0.478388     0.000209342
            1.92              18       -0.479825       -0.478468     0.000212388
            1.92              19       -0.478003       -0.478444     0.000202615
            1.92              20       -0.475943       -0.478318     0.000227822
            1.94               1       -0.474173       -0.474173               0
            1.94               2       -0.474066        -0.47412     3.79186e-05
            1.94               3       -0.473916       -0.474052     6.08102e-05
            1.94               4       -0.474487       -0.474161     0.000104573
            1.94               5       -0.473617       -0.474052     0.000128236
            1.94               6        -0.47419       -0.474075     0.000108915
            1.94               7       -0.474709       -0.474166     0.000125535
            1.94               8       -0.474924        -0.47426     0.000141172
            1.94               9       -0.474148       -0.474248     0.000126039
            1.94              10       -0.473041       -0.474127      0.00016114
            1.94              11       -0.471944       -0.473929     0.000239343
            1.94              12       -0.473256       -0.473873     0.000225869
            1.94              13       -0.473312        -0.47383     0.000212566
            1.94              14        -0.47434       -0.473866     0.000200482
            1.94              15        -0.47432       -0.473896     0.000189387
            1.94              16       -0.471258       -0.473731     0.000238787
            1.94              17       -0.474199       -0.473759     0.000226317
            1.94              18       -0.472962       -0.473715     0.000218026
            1.94              19       -0.473352       -0.473695     0.000207385
            1.94              20       -0.474371       -0.473729     0.000199746
            1.96               1       -0.469216       -0.469216               0
            1.96               2        -0.47085       -0.470033     0.000577497
            1.96               3       -0.469085       -0.469717     0.000463399
            1.96               4       -0.471649         -0.4702     0.000543869
            1.96               5       -0.469376       -0.470035     0.000459416
            1.96               6       -0.468778       -0.469826     0.000427971
            1.96               7       -0.469236       -0.469742     0.000375027
            1.96               8       -0.472071       -0.470033     0.000426426
            1.96               9       -0.470357       -0.470069     0.000380569
            1.96              10        -0.47147       -0.470209     0.000367407
            1.96              11       -0.468963       -0.470096     0.000351029
            1.96              12       -0.468713        -0.46998      0.00034017
            1.96              13       -0.470514       -0.470021      0.00031647
            1.96              14       -0.471257        -0.47011     0.000305917
            1.96              15       -0.471134       -0.470178      0.00029305
            1.96              16       -0.471003        -0.47023     0.000279238
            1.96              17       -0.471106       -0.470281     0.000267528
            1.96              18       -0.470969       -0.470319     0.000255382
            1.96              19       -0.471425       -0.470378     0.000248477
            1.96              20       -0.470625        -0.47039     0.000236361
            1.98               1       -0.466628       -0.466628               0
            1.98               2       -0.464844       -0.465736     0.000630883
            1.98               3       -0.467409       -0.466294     0.000619762
            1.98               4       -0.465914       -0.466199     0.000472033
            1.98               5       -0.465498       -0.466059     0.000397886
            1.98               6        -0.46388       -0.465696     0.000468835
            1.98               7       -0.466537       -0.465816      0.00041697
            1.98               8       -0.465389       -0.465762     0.000368243
            1.98               9       -0.468599       -0.466078     0.000442111
            1.98              10       -0.468347       -0.466305     0.000452404
            1.98              11       -0.464646       -0.466154     0.000435675
            1.98              12       -0.467099       -0.466233     0.000406426
            1.98              13       -0.467199       -0.466307     0.000381906
            1.98              14       -0.466212         -0.4663     0.000354687
            1.98              15       -0.466792       -0.466333     0.000332553
            1.98              16       -0.466416       -0.466338     0.000311809
            1.98              17       -0.465383       -0.466282     0.000298482
            1.98              18       -0.467125       -0.466329     0.000285549
            1.98              19       -0.466009       -0.466312     0.000271016
            1.98              20       -0.465834       -0.466288     0.000258518
               2               1       -0.462204       -0.462204               0
               2               2       -0.462953       -0.462579     0.000264817
               2               3       -0.461701       -0.462286     0.000297039
               2               4       -0.465088       -0.462987     0.000646128
               2               5       -0.462632       -0.462916     0.000520773
               2               6       -0.461372       -0.462658     0.000493499
               2               7        -0.46044       -0.462342     0.000514776
               2               8       -0.462852       -0.462405     0.000454369
               2               9       -0.461698       -0.462327     0.000410619
               2              10       -0.462306       -0.462325     0.000369563
               2              11       -0.462945       -0.462381     0.000340238
               2              12       -0.461386       -0.462298     0.000321831
               2              13       -0.462867       -0.462342     0.000300032
               2              14       -0.463506       -0.462425      0.00028989
               2              15       -0.463037       -0.462466     0.000273423
               2              16       -0.462508       -0.462468     0.000256346
               2              17       -0.462473       -0.462469     0.000241267
               2              18       -0.462329       -0.462461     0.000227989
               2              19       -0.464214       -0.462553     0.000233921
               2              20       -0.463358       -0.462594     0.000225661
            2.02               1        -0.45801        -0.45801               0
            2.02               2       -0.457552       -0.457781     0.000161813
            2.02               3       -0.458342       -0.457968     0.000186985
            2.02               4       -0.458418        -0.45808     0.000170748
            2.02               5       -0.458383       -0.458141     0.000146923
            2.02               6        -0.45903       -0.458289     0.000182455
            2.02               7       -0.457042       -0.458111     0.000227305
            2.02               8       -0.457619       -0.458049     0.000207039
            2.02               9        -0.45817       -0.458063     0.000184468
            2.02              10       -0.456619       -0.457918      0.00021522
            2.02              11       -0.457091       -0.457843     0.000208373
            2.02              12       -0.459616       -0.457991     0.000237672
            2.02              13       -0.457911       -0.457985      0.00021947
            2.02              14       -0.456666       -0.457891       0.0002231
            2.02              15       -0.457476       -0.457863      0.00020993
            2.02              16       -0.458222       -0.457885     0.000198009
            2.02              17       -0.457126       -0.457841     0.000191329
            2.02              18       -0.458441       -0.457874     0.000183583
            2.02              19       -0.457718       -0.457866     0.000174105
            2.02              20        -0.45866       -0.457906     0.000169863
            2.04               1       -0.454415       -0.454415               0
            2.04               2       -0.453774       -0.454094     0.000226457
            2.04               3       -0.453492       -0.453894     0.000222858
            2.04               4       -0.453319        -0.45375     0.000208398
            2.04               5        -0.45482       -0.453964     0.000253864
            2.04               6       -0.453633       -0.453909     0.000217459
            2.04               7       -0.453765       -0.453888     0.000187357
            2.04               8       -0.454083       -0.453913     0.000165505
            2.04               9        -0.45418       -0.453942     0.000149751
            2.04              10       -0.454268       -0.453975     0.000138267
            2.04              11       -0.454297       -0.454004     0.000128765
            2.04              12       -0.455493       -0.454128      0.00016746
            2.04              13       -0.452464          -0.454     0.000197551
            2.04              14       -0.452775       -0.453913      0.00020189
            2.04              15       -0.454597       -0.453958     0.000193515
            2.04              16       -0.454332       -0.453982     0.000182827
            2.04              17       -0.455616       -0.454078     0.000195734
            2.04              18       -0.454952       -0.454126     0.000190794
            2.04              19       -0.454497       -0.454146     0.000181746
            2.04              20       -0.453468       -0.454112     0.000175786
            2.06               1       -0.451119       -0.451119               0
            2.06               2       -0.452215       -0.451667      0.00038737
            2.06               3        -0.45239       -0.451908     0.000324595
            2.06               4       -0.450352       -0.451519     0.000415574
            2.06               5       -0.449091       -0.451033     0.000546996
            2.06               6       -0.450992       -0.451027     0.000455874
            2.06               7       -0.450965       -0.451018     0.000390833
            2.06               8       -0.450346       -0.450934     0.000350872
            2.06               9       -0.449138       -0.450734     0.000364219
            2.06              10       -0.450027       -0.450664     0.000334602
            2.06              11        -0.45186       -0.450772     0.000321365
            2.06              12       -0.449215       -0.450643     0.000319708
            2.06              13       -0.451063       -0.450675     0.000296747
            2.06              14       -0.451285       -0.450719     0.000278734
            2.06              15         -0.4495       -0.450637     0.000271739
            2.06              16       -0.450746       -0.450644     0.000254841
            2.06              17       -0.449799       -0.450594     0.000244655
            2.06              18       -0.449627       -0.450541     0.000236893
            2.06              19       -0.450826       -0.450556     0.000224901
            2.06              20       -0.451555       -0.450606     0.000219133
            2.08               1       -0.445276       -0.445276               0
            2.08               2       -0.446586       -0.445931     0.000463175
            2.08               3       -0.445566       -0.445809     0.000324417
            2.08               4       -0.447601       -0.446257     0.000457871
            2.08               5       -0.448606       -0.446727     0.000557483
            2.08               6       -0.448741       -0.447063     0.000556501
            2.08               7       -0.447216       -0.447084     0.000477431
            2.08               8       -0.445742       -0.446917     0.000446286
            2.08               9       -0.446691       -0.446891     0.000397405
            2.08              10       -0.447801       -0.446982     0.000367918
            2.08              11       -0.446332       -0.446923     0.000339182
            2.08              12       -0.446568       -0.446894     0.000312205
            2.08              13       -0.448129       -0.446989     0.000302302
            2.08              14        -0.44627       -0.446937     0.000285038
            2.08              15       -0.447368       -0.446966     0.000267477
            2.08              16       -0.447386       -0.446992     0.000252043
            2.08              17       -0.446631       -0.446971     0.000238112
            2.08              18       -0.447293       -0.446989     0.000225556
            2.08              19       -0.447681       -0.447025     0.000216608
            2.08              20       -0.448994       -0.447124     0.000227049
             2.1               1       -0.441819       -0.441819               0
             2.1               2        -0.44409       -0.442954     0.000802685
             2.1               3       -0.443681       -0.443197     0.000570457
             2.1               4       -0.443527       -0.443279     0.000433795
             2.1               5       -0.443212       -0.443266     0.000347247
             2.1               6       -0.443184       -0.443252     0.000289636
             2.1               7       -0.443269       -0.443255     0.000248269
             2.1               8       -0.442658        -0.44318     0.000228149
             2.1               9        -0.44421       -0.443294     0.000229713
             2.1              10        -0.44243       -0.443208     0.000222422
             2.1              11       -0.442138       -0.443111     0.000222454
             2.1              12       -0.443885       -0.443175     0.000213073
             2.1              13         -0.4427       -0.443139     0.000199789
             2.1              14       -0.444835        -0.44326     0.000219215
             2.1              15       -0.443786       -0.443295     0.000207387
             2.1              16       -0.443224        -0.44329     0.000194473
             2.1              17       -0.443735       -0.443317     0.000184781
             2.1              18       -0.443963       -0.443353     0.000177974
             2.1              19       -0.443993       -0.443386     0.000171773
             2.1              20        -0.44194       -0.443314     0.000177764
            2.12               1       -0.439527       -0.439527               0
            2.12               2       -0.439639       -0.439583     3.96363e-05
            2.12               3       -0.439121       -0.439429     0.000128505
            2.12               4       -0.439442       -0.439433     9.64209e-05
            2.12               5       -0.438752       -0.439296     0.000144186
            2.12               6       -0.438179        -0.43911     0.000208188
            2.12               7       -0.438564       -0.439032     0.000192525
            2.12               8       -0.438891       -0.439015     0.000169265
            2.12               9       -0.438876       -0.438999     0.000151157
            2.12              10       -0.439412        -0.43904     0.000141573
            2.12              11       -0.439679       -0.439098     0.000140095
            2.12              12       -0.438921       -0.439084     0.000129196
            2.12              13       -0.439427        -0.43911     0.000121932
            2.12              14       -0.438882       -0.439094     0.000114307
            2.12              15       -0.440445       -0.439184     0.000137694
            2.12              16       -0.441812       -0.439348      0.00020483
            2.12              17        -0.43844       -0.439295     0.000199633
            2.12              18       -0.438661        -0.43926     0.000191624
            2.12              19       -0.439588       -0.439277     0.000182316
            2.12              20       -0.439873       -0.439307     0.000175618
            2.14               1       -0.435097       -0.435097               0
            2.14               2       -0.436114       -0.435605     0.000359422
            2.14               3       -0.436914       -0.436041     0.000429156
            2.14               4       -0.436187       -0.436078     0.000323405
            2.14               5       -0.435402       -0.435943     0.000285547
            2.14               6       -0.435405       -0.435853     0.000251606
            2.14               7       -0.435586       -0.435815     0.000218548
            2.14               8       -0.433696        -0.43555     0.000312993
            2.14               9       -0.437167        -0.43573     0.000325719
            2.14              10       -0.436938       -0.435851      0.00031476
            2.14              11       -0.437027       -0.435957     0.000303758
            2.14              12       -0.436807       -0.436028     0.000286571
            2.14              13       -0.437539       -0.436144     0.000287137
            2.14              14       -0.436086        -0.43614     0.000266657
            2.14              15       -0.435112       -0.436072     0.000257535
            2.14              16       -0.435076        -0.43601      0.00024885
            2.14              17       -0.436886       -0.436061     0.000239494
            2.14              18       -0.434865       -0.435995     0.000235225
            2.14              19       -0.435799       -0.435984     0.000223069
            2.14              20       -0.436419       -0.436006     0.000212972
            2.16               1       -0.432105       -0.432105               0
            2.16               2       -0.432502       -0.432303     0.000140274
            2.16               3       -0.431031       -0.431879     0.000358542
            2.16               4       -0.430964        -0.43165     0.000334065
            2.16               5       -0.432234       -0.431767     0.000286919
            2.16               6       -0.430745       -0.431597      0.00028519
            2.16               7        -0.43208       -0.431666      0.00025267
            2.16               8       -0.431388       -0.431631     0.000223458
            2.16               9       -0.431877       -0.431659     0.000200295
            2.16              10       -0.431668        -0.43166     0.000180268
            2.16              11       -0.432129       -0.431702     0.000168866
            2.16              12       -0.434199        -0.43191     0.000252301
            2.16              13       -0.433283       -0.432016     0.000254024
            2.16              14       -0.431358       -0.431969     0.000240193
            2.16              15       -0.432852       -0.432028     0.000231287
            2.16              16       -0.430908       -0.431958     0.000227166
            2.16              17       -0.433092       -0.432025     0.000223388
            2.16              18        -0.43089       -0.431962      0.00021969
            2.16              19       -0.431631       -0.431944     0.000208814
            2.16              20       -0.432698       -0.431982      0.00020175
            2.18               1       -0.429391       -0.429391               0
            2.18               2       -0.429673       -0.429532     9.96851e-05
            2.18               3       -0.429376        -0.42948     7.89303e-05
            2.18               4        -0.42936        -0.42945      6.4631e-05
            2.18               5       -0.430036       -0.429567     0.000116819
            2.18               6       -0.430342       -0.429696     0.000152931
            2.18               7       -0.427994       -0.429453     0.000260555
            2.18               8       -0.429577       -0.429469     0.000228446
            2.18               9       -0.429286       -0.429448     0.000203964
            2.18              10       -0.429329       -0.429436     0.000183915
            2.18              11        -0.42918       -0.429413     0.000168661
            2.18              12       -0.427637       -0.429265     0.000209699
            2.18              13       -0.429549       -0.429287     0.000194703
            2.18              14       -0.427907       -0.429188     0.000204228
            2.18              15       -0.427792       -0.429095     0.000210755
            2.18              16        -0.43011       -0.429159     0.000206903
            2.18              17       -0.428635       -0.429128     0.000197011
            2.18              18       -0.427055       -0.429013     0.000217134
            2.18              19       -0.429497       -0.429038     0.000207193
            2.18              20       -0.428818       -0.429027     0.000197126
             2.2               1       -0.426155       -0.426155               0
             2.2               2       -0.426576       -0.426365     0.000148969
             2.2               3       -0.425009       -0.425913     0.000382216
             2.2               4       -0.424444       -0.425546      0.00042817
             2.2               5       -0.424753       -0.425388     0.000370731
             2.2               6       -0.425178       -0.425353     0.000310586
             2.2               7       -0.424822       -0.425277     0.000275311
             2.2               8       -0.425737       -0.425334     0.000246821
             2.2               9       -0.426729       -0.425489     0.000263595
             2.2              10       -0.425515       -0.425492     0.000237248
             2.2              11       -0.425287       -0.425473     0.000216409
             2.2              12       -0.425958       -0.425514     0.000202112
             2.2              13       -0.426401       -0.425582     0.000197764
             2.2              14       -0.426361       -0.425638     0.000191303
             2.2              15       -0.424819       -0.425583     0.000186171
             2.2              16       -0.425993       -0.425609     0.000176286
             2.2              17       -0.423352       -0.425476     0.000210026
             2.2              18       -0.423839       -0.425385     0.000217156
             2.2              19       -0.424267       -0.425326     0.000213555
             2.2              20       -0.424145       -0.425267     0.000210887
            2.22               1       -0.422307       -0.422307               0
            2.22               2       -0.422807       -0.422557     0.000176728
            2.22               3       -0.421062       -0.422058     0.000423568
            2.22               4       -0.422643       -0.422205     0.000341974
            2.22               5       -0.420207       -0.421805     0.000450082
            2.22               6       -0.423539       -0.422094      0.00045857
            2.22               7       -0.421257       -0.421974     0.000408362
            2.22               8       -0.425142        -0.42237     0.000514677
            2.22               9       -0.421703       -0.422296       0.0004628
            2.22              10       -0.421024       -0.422169     0.000433653
            2.22              11       -0.422376       -0.422188     0.000394638
            2.22              12       -0.423461       -0.422294     0.000375732
            2.22              13       -0.422929       -0.422343     0.000349993
            2.22              14       -0.423756       -0.422444     0.000339239
            2.22              15       -0.422587       -0.422453     0.000316757
            2.22              16       -0.422247        -0.42244     0.000297222
            2.22              17       -0.424495       -0.422561     0.000303314
            2.22              18       -0.424253       -0.422655     0.000300669
            2.22              19       -0.424737       -0.422765     0.000304152
            2.22              20       -0.422398       -0.422746     0.000289497
            2.24               1       -0.417015       -0.417015               0
            2.24               2       -0.418041       -0.417528     0.000362719
            2.24               3       -0.417648       -0.417568      0.00024402
            2.24               4        -0.41895       -0.417913     0.000350675
            2.24               5       -0.418148        -0.41796     0.000283675
            2.24               6       -0.418019        -0.41797     0.000236562
            2.24               7       -0.418133       -0.417993     0.000203904
            2.24               8       -0.419428       -0.418173     0.000244871
            2.24               9       -0.418212       -0.418177     0.000217702
            2.24              10       -0.419703        -0.41833     0.000243626
            2.24              11       -0.419136       -0.418403     0.000232257
            2.24              12       -0.419364       -0.418483       0.0002263
            2.24              13       -0.419035       -0.418525     0.000212839
            2.24              14       -0.417829       -0.418476     0.000203373
            2.24              15       -0.418408       -0.418471     0.000189865
            2.24              16       -0.418756       -0.418489     0.000178833
            2.24              17       -0.418041       -0.418463     0.000170246
            2.24              18       -0.419124       -0.418499     0.000164701
            2.24              19       -0.420694       -0.418615     0.000192324
            2.24              20       -0.418709        -0.41862     0.000182765
            2.26               1       -0.416057       -0.416057               0
            2.26               2       -0.415499       -0.415778     0.000197311
            2.26               3       -0.413984        -0.41518     0.000505629
            2.26               4       -0.416701        -0.41556      0.00050227
            2.26               5        -0.41598       -0.415644     0.000408785
            2.26               6       -0.416175       -0.415733     0.000350091
            2.26               7       -0.416503       -0.415843     0.000316917
            2.26               8        -0.41592       -0.415852     0.000277449
            2.26               9       -0.413614       -0.415604     0.000340296
            2.26              10        -0.41385       -0.415428     0.000348533
            2.26              11       -0.416293       -0.415507     0.000325589
            2.26              12       -0.415393       -0.415497     0.000298594
            2.26              13       -0.416513       -0.415575     0.000285659
            2.26              14       -0.416688       -0.415655     0.000276091
            2.26              15       -0.416934        -0.41574     0.000270527
            2.26              16       -0.415362       -0.415717     0.000254652
            2.26              17       -0.415467       -0.415702     0.000240096
            2.26              18       -0.417001       -0.415774     0.000237354
            2.26              19        -0.41526       -0.415747     0.000226401
            2.26              20       -0.414944       -0.415707     0.000218613
            2.28               1        -0.41355        -0.41355               0
            2.28               2       -0.412445       -0.412997     0.000390598
