#T      BLOCK:  ACTUAL_CV:     CV_AVE:      ERROR:
            1.76               9        0.238634        0.238595     0.000786039
            1.76              10        0.238602        0.238596     0.000707436
            1.76              11        0.235678         0.23833     0.000691066
            1.76              12        0.233509        0.237929     0.000741127
            1.76              13        0.237889        0.237926     0.000684123
            1.76              14        0.234805        0.237703     0.000670595
            1.76              15        0.238749        0.237772     0.000629508
            1.76              16        0.239011         0.23785     0.000594906
            1.76              17        0.233094         0.23757      0.00062222
            1.76              18        0.236747        0.237524     0.000589329
            1.76              19        0.236575        0.237474     0.000560426
            1.76              20        0.240585         0.23763     0.000553566
            1.78               1        0.231453        0.231453               0
            1.78               2        0.234938        0.233195      0.00123206
            1.78               3        0.234974        0.233788     0.000953373
            1.78               4        0.236568        0.234483     0.000934614
            1.78               5        0.233447        0.234276     0.000770293
            1.78               6        0.233951        0.234222     0.000643807
            1.78               7        0.235228        0.234365     0.000567651
            1.78               8        0.234252        0.234351     0.000496873
            1.78               9        0.236949         0.23464     0.000518783
            1.78              10        0.232152        0.234391     0.000523151
            1.78              11        0.232127        0.234185     0.000514486
            1.78              12        0.232888        0.234077     0.000482842
            1.78              13        0.235175        0.234162     0.000453021
            1.78              14        0.233959        0.234147     0.000420893
            1.78              15         0.23206        0.234008     0.000415198
            1.78              16        0.234971        0.234068     0.000393582
            1.78              17        0.232672        0.233986     0.000378906
            1.78              18         0.23078        0.233808     0.000397527
            1.78              19        0.232579        0.233743     0.000381833
            1.78              20        0.234797        0.233796     0.000366361
             1.8               1        0.229064        0.229064               0
             1.8               2        0.227148        0.228106     0.000677374
             1.8               3        0.232591        0.229601      0.00130155
             1.8               4        0.230333        0.229784     0.000988934
             1.8               5         0.22863        0.229553     0.000817643
             1.8               6        0.232037        0.229967     0.000779176
             1.8               7        0.231621        0.230204     0.000702757
             1.8               8        0.230576         0.23025     0.000616454
             1.8               9        0.229314        0.230146     0.000556661
             1.8              10        0.229029        0.230034     0.000512077
             1.8              11        0.232675        0.230274     0.000518739
             1.8              12        0.231421         0.23037     0.000484231
             1.8              13        0.229693        0.230318     0.000449778
             1.8              14        0.230151        0.230306     0.000417809
             1.8              15        0.229168         0.23023     0.000396779
             1.8              16        0.228451        0.230119     0.000387249
             1.8              17        0.229371        0.230075     0.000366959
             1.8              18        0.225209        0.229805     0.000434891
             1.8              19        0.230779        0.229856     0.000415015
             1.8              20        0.228524        0.229789     0.000399571
            1.82               1        0.226332        0.226332               0
            1.82               2        0.225687         0.22601     0.000227819
            1.82               3         0.22382         0.22528     0.000614973
            1.82               4        0.227539        0.225845     0.000672291
            1.82               5        0.225126        0.225701     0.000552978
            1.82               6        0.223686        0.225365     0.000553508
            1.82               7        0.225308        0.225357     0.000474495
            1.82               8        0.225039        0.225317     0.000416846
            1.82               9        0.227253        0.225532     0.000422374
            1.82              10        0.222394        0.225218      0.00048284
            1.82              11        0.222912        0.225009     0.000482324
            1.82              12        0.226961        0.225171     0.000468773
            1.82              13        0.226134        0.225245     0.000438525
            1.82              14        0.229317        0.225536     0.000494333
            1.82              15        0.224999          0.2255     0.000462675
            1.82              16        0.225958        0.225529      0.00043464
            1.82              17        0.227945        0.225671     0.000431681
            1.82              18         0.22581        0.225679     0.000407767
            1.82              19        0.226158        0.225704     0.000387085
            1.82              20        0.224383        0.225638     0.000373324
            1.84               1        0.225198        0.225198               0
            1.84               2        0.223904        0.224551       0.0004574
            1.84               3        0.219871        0.222991      0.00130991
            1.84               4        0.221569        0.222635      0.00102956
            1.84               5        0.225766        0.223261     0.000995957
            1.84               6        0.222165        0.223079     0.000846553
            1.84               7        0.226717        0.223598     0.000870648
            1.84               8        0.218149        0.222917      0.00099319
            1.84               9        0.222403         0.22286     0.000884475
            1.84              10        0.220118        0.222586     0.000837452
            1.84              11        0.221946        0.222528     0.000763339
            1.84              12        0.223831        0.222636     0.000707414
            1.84              13         0.22437         0.22277     0.000665447
            1.84              14        0.219986        0.222571     0.000646946
            1.84              15         0.22478        0.222718     0.000620354
            1.84              16        0.221811        0.222661     0.000584167
            1.84              17        0.221786         0.22261     0.000552067
            1.84              18        0.220877        0.222514      0.00052973
            1.84              19        0.221525        0.222462     0.000504397
            1.84              20         0.22528        0.222603     0.000498468
            1.86               1        0.218451        0.218451               0
            1.86               2        0.220035        0.219243     0.000560088
            1.86               3        0.219078        0.219188     0.000376083
            1.86               4        0.220929        0.219623     0.000470839
            1.86               5        0.216407         0.21898     0.000687571
            1.86               6        0.217115        0.218669     0.000639344
            1.86               7        0.216551        0.218367     0.000615433
            1.86               8         0.21552        0.218011     0.000633067
            1.86               9        0.218095         0.21802     0.000562795
            1.86              10        0.218164        0.218034     0.000506699
            1.86              11        0.218304        0.218059     0.000461225
            1.86              12        0.220201        0.218237     0.000456028
            1.86              13        0.220989        0.218449     0.000467482
            1.86              14        0.217174        0.218358     0.000442874
            1.86              15         0.21896        0.218398     0.000415164
            1.86              16        0.219235         0.21845     0.000392499
            1.86              17         0.22071        0.218583     0.000391259
            1.86              18        0.218254        0.218565     0.000369951
            1.86              19        0.220099        0.218646     0.000359183
            1.86              20        0.219077        0.218667     0.000341869
            1.88               1        0.216851        0.216851               0
            1.88               2        0.216185        0.216518     0.000235704
            1.88               3        0.217351        0.216796     0.000275759
            1.88               4        0.215727        0.216529     0.000310281
            1.88               5        0.214765        0.216176     0.000401409
            1.88               6        0.214486        0.215894     0.000421887
            1.88               7        0.215358        0.215818       0.0003685
            1.88               8        0.215712        0.215804     0.000322675
            1.88               9        0.215562        0.215777     0.000287947
            1.88              10        0.218885        0.216088     0.000392535
            1.88              11        0.218991        0.216352     0.000436623
            1.88              12        0.215261        0.216261     0.000409594
            1.88              13        0.215304        0.216188     0.000384644
            1.88              14        0.216448        0.216206     0.000357619
            1.88              15        0.213791        0.216045     0.000368246
            1.88              16        0.215449        0.216008      0.00034711
            1.88              17        0.217046        0.216069      0.00033202
            1.88              18        0.213826        0.215944     0.000336143
            1.88              19        0.219916        0.216153     0.000377899
            1.88              20        0.214931        0.216092     0.000363916
             1.9               1        0.213425        0.213425               0
             1.9               2        0.215036         0.21423      0.00056944
             1.9               3        0.209755        0.212739      0.00127591
             1.9               4        0.213573        0.212947     0.000973843
             1.9               5        0.211901        0.212738     0.000801233
             1.9               6        0.211284        0.212496     0.000703399
             1.9               7        0.215103        0.212868      0.00069459
             1.9               8        0.214367        0.213056     0.000632536
             1.9               9        0.215658        0.213345     0.000624862
             1.9              10        0.215697         0.21358     0.000605045
             1.9              11         0.21101        0.213346     0.000593424
             1.9              12        0.213786        0.213383       0.0005451
             1.9              13        0.209225        0.213063       0.0005896
             1.9              14        0.211277        0.212936     0.000561117
             1.9              15        0.212978        0.212938     0.000523716
             1.9              16        0.211763        0.212865     0.000496109
             1.9              17        0.213009        0.212873     0.000466999
             1.9              18        0.210367        0.212734      0.00046134
             1.9              19        0.214803        0.212843     0.000449724
             1.9              20        0.211873        0.212795     0.000429845
            1.92               1         0.20989         0.20989               0
            1.92               2        0.209138        0.209514     0.000265621
            1.92               3        0.210503        0.209844     0.000322125
            1.92               4        0.206329        0.208965     0.000798286
            1.92               5         0.20803        0.208778     0.000660189
            1.92               6        0.209003        0.208816     0.000551224
            1.92               7        0.208421        0.208759     0.000475351
            1.92               8        0.210438        0.208969     0.000459922
            1.92               9        0.212126         0.20932     0.000525822
            1.92              10        0.208267        0.209215     0.000483661
            1.92              11        0.209577        0.209247     0.000440811
            1.92              12        0.209938        0.209305     0.000407816
            1.92              13        0.209087        0.209288      0.00037679
            1.92              14        0.214876        0.209687     0.000519958
            1.92              15        0.208382          0.2096     0.000492526
            1.92              16         0.21131        0.209707     0.000473191
            1.92              17        0.209102        0.209672     0.000446692
            1.92              18        0.210134        0.209697     0.000422612
            1.92              19         0.20895        0.209658     0.000402195
            1.92              20         0.21146        0.209748     0.000392044
            1.94               1        0.208613        0.208613               0
            1.94               2         0.20862        0.208617     2.55973e-06
            1.94               3        0.201595        0.206276      0.00191099
            1.94               4        0.208294        0.206781      0.00149837
            1.94               5        0.205409        0.206506      0.00122354
            1.94               6        0.205898        0.206405      0.00102381
            1.94               7        0.203083         0.20593     0.000981405
            1.94               8        0.206838        0.206044     0.000865262
            1.94               9        0.202706        0.205673     0.000844883
            1.94              10        0.207737        0.205879     0.000785199
            1.94              11         0.20744        0.206021      0.00072652
            1.94              12        0.206552        0.206065     0.000667322
            1.94              13        0.208548        0.206256     0.000642731
            1.94              14        0.204529        0.206133     0.000608551
            1.94              15        0.209001        0.206324     0.000597271
            1.94              16        0.203375         0.20614     0.000587692
            1.94              17        0.208911        0.206303     0.000575282
            1.94              18        0.205754        0.206272     0.000544128
            1.94              19        0.203156        0.206108     0.000539653
            1.94              20        0.206351        0.206121     0.000512807
            1.96               1        0.209328        0.209328               0
            1.96               2        0.197882        0.203605      0.00404676
            1.96               3        0.198749        0.201986      0.00300421
            1.96               4        0.205442         0.20285      0.00237414
            1.96               5        0.200649         0.20241      0.00193968
            1.96               6        0.206891        0.203157      0.00175432
            1.96               7        0.203473        0.203202      0.00150428
            1.96               8        0.201667         0.20301      0.00132842
            1.96               9        0.199895        0.202664      0.00122508
            1.96              10        0.202262        0.202624      0.00110323
            1.96              11        0.202897        0.202649      0.00100322
            1.96              12        0.203281        0.202701     0.000921002
            1.96              13        0.199821         0.20248     0.000876396
            1.96              14        0.199008        0.202232      0.00084816
            1.96              15        0.199732        0.202065     0.000807817
            1.96              16        0.203252        0.202139     0.000760725
            1.96              17        0.199518        0.201985     0.000731432
            1.96              18        0.199522        0.201848      0.00070348
            1.96              19        0.203117        0.201915     0.000669615
            1.96              20        0.200986        0.201869     0.000637743
            1.98               1        0.196595        0.196595               0
            1.98               2        0.196391        0.196493     7.22363e-05
            1.98               3        0.197978        0.196988       0.0004069
            1.98               4        0.199448        0.197603     0.000613814
            1.98               5        0.197107        0.197504      0.00049901
            1.98               6         0.19843        0.197658     0.000439079
            1.98               7        0.199988        0.197991     0.000486461
            1.98               8        0.198799        0.198092     0.000436014
            1.98               9        0.196223        0.197884     0.000434227
            1.98              10        0.201206        0.198216     0.000502056
            1.98              11          0.1967        0.198079      0.00047496
            1.98              12        0.202144        0.198417     0.000542946
            1.98              13        0.199297        0.198485     0.000505381
            1.98              14        0.198758        0.198505     0.000469657
            1.98              15        0.199572        0.198576     0.000443703
            1.98              16        0.201287        0.198745     0.000447172
            1.98              17        0.200541        0.198851      0.00043317
            1.98              18        0.198289         0.19882     0.000410227
            1.98              19        0.197573        0.198754     0.000393847
            1.98              20        0.199747        0.198804     0.000377268
               2               1        0.195574        0.195574               0
               2               2        0.194032        0.194803     0.000545173
               2               3        0.199847        0.196484      0.00142006
               2               4        0.197724        0.196794      0.00109837
               2               5        0.195363        0.196508     0.000915239
               2               6        0.193488        0.196005     0.000890374
               2               7        0.197937        0.196281     0.000804835
               2               8        0.198297        0.196533     0.000742668
               2               9        0.194484        0.196305     0.000694173
               2              10        0.196833        0.196358     0.000626763
               2              11        0.197221        0.196436     0.000574672
               2              12         0.19519        0.196332     0.000536091
               2              13         0.19791        0.196454     0.000508409
               2              14        0.200354        0.196732     0.000543075
               2              15        0.198226        0.196832     0.000515919
               2              16        0.197281         0.19686     0.000484436
               2              17        0.196028        0.196811     0.000458406
               2              18        0.195212        0.196722     0.000441458
               2              19         0.19795        0.196787     0.000422928
               2              20        0.195076        0.196701     0.000410345
            2.02               1         0.19507         0.19507               0
            2.02               2        0.192003        0.193536      0.00108431
            2.02               3        0.196025        0.194366     0.000990586
            2.02               4        0.194836        0.194483     0.000749886
            2.02               5        0.192771        0.194141     0.000673548
            2.02               6        0.194189        0.194149     0.000561338
            2.02               7           0.196        0.194413     0.000539833
            2.02               8        0.193657        0.194319     0.000480561
            2.02               9        0.194047        0.194289     0.000428114
            2.02              10        0.193839        0.194244     0.000387653
            2.02              11         0.19517        0.194328     0.000361448
            2.02              12        0.190428        0.194003     0.000454511
            2.02              13        0.195948        0.194153     0.000443485
            2.02              14        0.194546        0.194181     0.000412697
            2.02              15        0.191978        0.194034     0.000410476
            2.02              16        0.195121        0.194102     0.000390404
            2.02              17        0.192767        0.194023     0.000375256
            2.02              18        0.195717        0.194117     0.000366018
            2.02              19        0.193134        0.194066     0.000350393
            2.02              20        0.192986        0.194012     0.000337008
            2.04               1        0.187919        0.187919               0
            2.04               2        0.191813        0.189866      0.00137669
            2.04               3        0.189855        0.189862     0.000917795
            2.04               4        0.190055         0.18991     0.000689608
            2.04               5        0.190442        0.190017     0.000559836
            2.04               6        0.191503        0.190264     0.000518468
            2.04               7        0.191423         0.19043     0.000470079
            2.04               8        0.190582        0.190449     0.000411707
            2.04               9        0.191456        0.190561     0.000380868
            2.04              10        0.189014        0.190406     0.000372862
            2.04              11        0.190964        0.190457     0.000342397
            2.04              12        0.188048        0.190256     0.000368033
            2.04              13        0.188628        0.190131     0.000360408
            2.04              14        0.190092        0.190128     0.000334675
            2.04              15        0.189663        0.190097     0.000313799
            2.04              16        0.190737        0.190137     0.000296727
            2.04              17        0.192797        0.190294     0.000317863
            2.04              18        0.188172        0.190176     0.000321307
            2.04              19        0.186834            0.19     0.000349234
            2.04              20        0.188789        0.189939     0.000336978
            2.06               1        0.189549        0.189549               0
            2.06               2        0.188361        0.188955     0.000420319
            2.06               3         0.18647        0.188127     0.000731952
            2.06               4        0.186832        0.187803     0.000616382
            2.06               5        0.184045        0.187052     0.000833699
            2.06               6        0.187006        0.187044     0.000694783
            2.06               7        0.189802        0.187438     0.000698336
            2.06               8        0.190373        0.187805     0.000700815
            2.06               9        0.184549        0.187443     0.000710222
            2.06              10        0.187547        0.187453     0.000639276
            2.06              11        0.186541         0.18737     0.000586516
            2.06              12        0.185369        0.187204     0.000560845
            2.06              13        0.187585        0.187233      0.00051847
            2.06              14        0.185207        0.187088     0.000501224
            2.06              15        0.189114        0.187223      0.00048566
            2.06              16        0.187563        0.187245      0.00045577
            2.06              17         0.18499        0.187112     0.000447837
            2.06              18        0.187542        0.187136     0.000423593
            2.06              19        0.189237        0.187246     0.000415485
            2.06              20        0.189737        0.187371     0.000412956
            2.08               1        0.186841        0.186841               0
            2.08               2        0.184672        0.185756     0.000766811
            2.08               3        0.183005        0.184839      0.00090661
            2.08               4        0.185825        0.185086     0.000712619
            2.08               5        0.186803        0.185429     0.000647613
            2.08               6        0.186702        0.185641     0.000573358
            2.08               7         0.18671        0.185794     0.000511366
            2.08               8        0.184238        0.185599     0.000483029
            2.08               9        0.186022        0.185646     0.000431632
            2.08              10        0.183689        0.185451     0.000430557
            2.08              11        0.184553        0.185369      0.00039908
            2.08              12        0.185409        0.185372     0.000365837
            2.08              13        0.183894        0.185259     0.000354936
            2.08              14        0.184609        0.185212     0.000332606
            2.08              15        0.181533        0.184967     0.000390533
            2.08              16        0.186033        0.185034     0.000371763
            2.08              17        0.185672        0.185071     0.000351788
            2.08              18        0.184374        0.185032     0.000334371
            2.08              19        0.186221        0.185095     0.000322576
            2.08              20        0.180974        0.184889     0.000366378
             2.1               1        0.185037        0.185037               0
             2.1               2        0.181434        0.183236      0.00127364
             2.1               3        0.182338        0.182936     0.000883552
             2.1               4        0.180084        0.182223     0.000905843
             2.1               5        0.181016        0.181982     0.000756158
             2.1               6        0.182237        0.182024      0.00063133
             2.1               7        0.183835        0.182283     0.000591755
             2.1               8        0.180278        0.182032      0.00056837
             2.1               9        0.184958        0.182358     0.000590903
             2.1              10        0.182135        0.182335      0.00053223
             2.1              11        0.182611         0.18236     0.000484437
             2.1              12        0.183139        0.182425     0.000448386
             2.1              13        0.183331        0.182495     0.000419268
             2.1              14        0.183841        0.182591     0.000400194
             2.1              15        0.182795        0.182605     0.000373746
             2.1              16        0.181719        0.182549     0.000354462
             2.1              17        0.180462        0.182427     0.000354235
             2.1              18        0.180628        0.182327     0.000348367
             2.1              19        0.179714        0.182189     0.000356137
             2.1              20        0.182681        0.182214     0.000339177
            2.12               1        0.181973        0.181973               0
            2.12               2        0.180159        0.181066     0.000641278
            2.12               3         0.17776        0.179964     0.000996175
            2.12               4        0.178477        0.179592     0.000813538
            2.12               5        0.183037        0.180281     0.000896233
            2.12               6        0.183322        0.180788     0.000878538
            2.12               7        0.179644        0.180625     0.000768079
            2.12               8        0.178791        0.180395     0.000705455
            2.12               9        0.180972        0.180459     0.000629972
            2.12              10        0.180289        0.180442     0.000567205
            2.12              11        0.178641        0.180279     0.000538756
            2.12              12        0.179287        0.180196     0.000500151
            2.12              13        0.181392        0.180288     0.000470064
            2.12              14        0.182579        0.180452       0.0004641
            2.12              15         0.18038        0.180447     0.000433185
            2.12              16        0.179205        0.180369     0.000413011
            2.12              17        0.176121        0.180119     0.000458123
            2.12              18        0.180731        0.180153     0.000433932
            2.12              19        0.180134        0.180152     0.000411094
            2.12              20        0.179505         0.18012     0.000391811
            2.14               1        0.177026        0.177026               0
            2.14               2        0.176833         0.17693     6.82688e-05
            2.14               3        0.178681        0.177514     0.000478699
            2.14               4        0.176296        0.177209     0.000445462
            2.14               5        0.180013         0.17777     0.000615235
            2.14               6        0.177072        0.177653     0.000523578
            2.14               7        0.174452        0.177196      0.00061697
            2.14               8        0.176431          0.1771     0.000547211
            2.14               9        0.177063        0.177096     0.000486426
            2.14              10        0.174805        0.176867     0.000488762
            2.14              11        0.177208        0.176898     0.000445312
            2.14              12        0.175316        0.176766     0.000427268
            2.14              13        0.178705        0.176916     0.000419628
            2.14              14        0.178412        0.177022     0.000403043
            2.14              15        0.177127        0.177029     0.000376233
            2.14              16        0.175208        0.176916     0.000369534
            2.14              17         0.17946        0.177065     0.000376895
            2.14              18        0.176484        0.177033     0.000357339
            2.14              19        0.178648        0.177118     0.000348497
            2.14              20         0.17641        0.177083     0.000332863
            2.16               1        0.175998        0.175998               0
            2.16               2        0.172116        0.174057      0.00137246
            2.16               3        0.173661        0.173925     0.000921327
            2.16               4        0.176685        0.174615     0.000913546
            2.16               5        0.174406        0.174573     0.000731792
            2.16               6        0.176587        0.174909     0.000682458
            2.16               7        0.172144        0.174514     0.000689841
            2.16               8         0.17011        0.173963     0.000793418
            2.16               9        0.172916        0.173847     0.000713741
            2.16              10        0.174409        0.173903     0.000644573
            2.16              11        0.175053        0.174008     0.000594392
            2.16              12        0.175095        0.174098     0.000551725
            2.16              13        0.173944        0.174087     0.000509413
            2.16              14        0.173891        0.174073     0.000473218
            2.16              15        0.174597        0.174108     0.000442961
            2.16              16        0.175203        0.174176     0.000420534
            2.16              17        0.174354        0.174187     0.000395927
            2.16              18        0.173491        0.174148     0.000375813
            2.16              19        0.174951         0.17419       0.0003584
            2.16              20        0.175338        0.174248     0.000345047
            2.18               1        0.171309        0.171309               0
            2.18               2        0.172683        0.171996     0.000485728
            2.18               3        0.170296        0.171429     0.000564656
            2.18               4        0.172084        0.171593     0.000446608
            2.18               5        0.172298        0.171734     0.000378921
            2.18               6        0.172025        0.171783     0.000318863
            2.18               7        0.172737        0.171919     0.000301031
            2.18               8        0.172351        0.171973     0.000268212
            2.18               9        0.170258        0.171782     0.000298541
            2.18              10        0.174231        0.172027     0.000355205
            2.18              11        0.174563        0.172258      0.00039061
            2.18              12        0.172611        0.172287     0.000359169
            2.18              13        0.170496        0.172149     0.000356985
            2.18              14        0.171964        0.172136     0.000331733
            2.18              15        0.172177        0.172139     0.000309629
            2.18              16        0.172095        0.172136     0.000290289
            2.18              17        0.171708        0.172111     0.000274305
            2.18              18        0.170897        0.172043     0.000267231
            2.18              19        0.170258        0.171949     0.000269187
            2.18              20        0.174513        0.172078     0.000284608
             2.2               1        0.168813        0.168813               0
             2.2               2        0.168032        0.168423      0.00027631
             2.2               3        0.165978        0.167608     0.000690406
             2.2               4        0.166695         0.16738     0.000554255
             2.2               5        0.168225        0.167549     0.000468468
             2.2               6        0.172117         0.16831     0.000797236
             2.2               7        0.169041        0.168414     0.000690144
             2.2               8        0.168367        0.168408     0.000603902
             2.2               9        0.168299        0.168396     0.000536925
             2.2              10        0.167009        0.168258     0.000500835
             2.2              11        0.167123        0.168154     0.000465798
             2.2              12        0.169869        0.168297     0.000448349
             2.2              13        0.167153        0.168209     0.000422419
             2.2              14        0.169063         0.16827     0.000396622
             2.2              15        0.166917         0.16818     0.000380304
             2.2              16        0.168019         0.16817     0.000356668
             2.2              17         0.17263        0.168432     0.000421282
             2.2              18        0.166073        0.168301     0.000417764
             2.2              19        0.169003        0.168338     0.000397404
             2.2              20        0.171184         0.16848     0.000402198
            2.22               1        0.167019        0.167019               0
            2.22               2        0.167418        0.167218     0.000141034
            2.22               3        0.166352         0.16693     0.000253818
            2.22               4        0.165554        0.166586     0.000353469
            2.22               5        0.167613        0.166791      0.00033728
            2.22               6        0.165711        0.166611     0.000325604
            2.22               7        0.166835        0.166643     0.000280653
            2.22               8        0.167236        0.166717     0.000255162
            2.22               9         0.16714        0.166764     0.000231103
            2.22              10        0.168124          0.1669     0.000244733
            2.22              11         0.16835        0.167032     0.000255526
            2.22              12        0.166034        0.166949     0.000247394
            2.22              13        0.169132        0.167117     0.000279599
            2.22              14        0.165744        0.167019     0.000276274
            2.22              15         0.16658        0.166989     0.000259398
            2.22              16        0.167577        0.167026     0.000245767
            2.22              17         0.16597        0.166964     0.000239038
            2.22              18        0.166156        0.166919     0.000229937
            2.22              19        0.163935        0.166762     0.000266118
            2.22              20        0.166202        0.166734     0.000254282
            2.24               1        0.166307        0.166307               0
            2.24               2        0.164914         0.16561     0.000492617
            2.24               3         0.16206        0.164427      0.00102068
            2.24               4        0.164145        0.164356     0.000767948
            2.24               5        0.165223         0.16453     0.000633633
            2.24               6         0.16733        0.164996     0.000678469
            2.24               7        0.162851         0.16469     0.000647067
            2.24               8        0.163023        0.164481     0.000598802
            2.24               9        0.165114        0.164552     0.000536383
            2.24              10        0.161249        0.164222     0.000575503
            2.24              11        0.164745        0.164269      0.00052515
            2.24              12        0.163088        0.164171     0.000490531
            2.24              13        0.166566        0.164355     0.000486168
            2.24              14        0.165898        0.164465     0.000463772
            2.24              15        0.164467        0.164465     0.000432854
            2.24              16        0.161562        0.164284     0.000442211
            2.24              17        0.165499        0.164355      0.00042194
            2.24              18        0.165946        0.164444     0.000407653
            2.24              19        0.166737        0.164564     0.000403669
            2.24              20        0.164099        0.164541     0.000384157
            2.26               1         0.16112         0.16112               0
            2.26               2         0.16287        0.161995     0.000619002
            2.26               3        0.160366        0.161452     0.000605778
            2.26               4        0.161932        0.161572     0.000466074
            2.26               5        0.161688        0.161595     0.000373438
            2.26               6        0.162701        0.161779     0.000353752
            2.26               7        0.161517        0.161742     0.000305199
            2.26               8        0.162481        0.161834     0.000280692
            2.26               9        0.164192        0.162096     0.000351057
            2.26              10        0.162005        0.162087     0.000316069
            2.26              11        0.161564         0.16204     0.000290887
            2.26              12        0.160804        0.161937     0.000284277
            2.26              13        0.162368         0.16197     0.000264337
            2.26              14        0.164354         0.16214     0.000295249
            2.26              15        0.162879        0.162189     0.000279648
            2.26              16        0.162118        0.162185     0.000262206
            2.26              17        0.161467        0.162143     0.000250164
            2.26              18        0.161284        0.162095     0.000240775
            2.26              19        0.163487        0.162168     0.000238988
            2.26              20        0.162651        0.162192     0.000228256
            2.28               1        0.159142        0.159142               0
            2.28               2          0.1584        0.158771     0.000262305
            2.28               3         0.16164        0.159727     0.000800119
            2.28               4        0.156576         0.15894     0.000908694
            2.28               5        0.160102        0.159172     0.000756116
            2.28               6        0.159365        0.159204     0.000630778
            2.28               7        0.158091        0.159045     0.000560361
            2.28               8        0.158913        0.159029     0.000490559
            2.28               9        0.157303        0.158837     0.000472027
            2.28              10        0.158296        0.158783     0.000427911
            2.28              11        0.158628        0.158769     0.000389242
            2.28              12        0.157605        0.158672     0.000368679
            2.28              13        0.158981        0.158696     0.000341084
            2.28              14        0.159044         0.15872     0.000317626
            2.28              15        0.160828        0.158861     0.000326045
            2.28              16        0.160477        0.158962     0.000320939
            2.28              17         0.15839        0.158928     0.000303819
            2.28              18        0.159645        0.158968     0.000289535
            2.28              19        0.160708         0.15906      0.00028841
            2.28              20        0.161298        0.159172     0.000294912
             2.3               1        0.158346        0.158346               0
             2.3               2        0.155417        0.156882      0.00103575
             2.3               3        0.155571        0.156445     0.000777241
             2.3               4        0.157484        0.156704     0.000624853
             2.3               5        0.157651        0.156894     0.000527783
             2.3               6        0.157938        0.157068     0.000467625
             2.3               7        0.161439        0.157692     0.000703492
             2.3               8        0.155398        0.157406     0.000671456
             2.3               9        0.160736        0.157776     0.000691324
             2.3              10        0.159609        0.157959     0.000646042
             2.3              11        0.156931        0.157865     0.000594034
             2.3              12        0.159033        0.157963     0.000552445
             2.3              13        0.155853          0.1578     0.000533249
             2.3              14        0.160076        0.157963      0.00051935
             2.3              15         0.15564        0.157808     0.000507292
             2.3              16        0.157247        0.157773     0.000476795
             2.3              17        0.157545         0.15776     0.000448937
             2.3              18        0.156135        0.157669     0.000432973
             2.3              19        0.156217        0.157593     0.000416874
             2.3              20         0.15559        0.157493     0.000407878
            2.32               1        0.155025        0.155025               0
            2.32               2        0.155948        0.155487     0.000326275
            2.32               3        0.157335        0.156103     0.000548123
            2.32               4         0.15666        0.156242     0.000428396
