#T      BLOCK:   ACTUAL_M:      M_AVE:      ERROR:
            1.74              16       0.0338906       0.0345097     0.000888319
            1.74              17       0.0400349       0.0348347     0.000893547
            1.74              18       0.0326786       0.0347149     0.000851896
            1.74              19       0.0370611       0.0348384      0.00081596
            1.74              20       0.0353562       0.0348643     0.000775573
            1.76               1       0.0403433       0.0403433               0
            1.76               2       0.0351281       0.0377357      0.00184386
            1.76               3       0.0336229       0.0363648      0.00166253
            1.76               4       0.0315877       0.0351705      0.00162001
            1.76               5       0.0337587       0.0348882      0.00132039
            1.76               6       0.0329193         0.03456      0.00114037
            1.76               7       0.0322235       0.0342262      0.00102515
            1.76               8       0.0368904       0.0345593     0.000949559
            1.76               9        0.035474       0.0346609     0.000849475
            1.76              10       0.0354675       0.0347416     0.000768347
            1.76              11       0.0371019       0.0349561     0.000727844
            1.76              12       0.0358931       0.0350342     0.000671365
            1.76              13       0.0345498       0.0349969     0.000620755
            1.76              14       0.0414138       0.0354553     0.000726175
            1.76              15       0.0428276       0.0359468     0.000827537
            1.76              16       0.0376058       0.0360505     0.000782285
            1.76              17       0.0385379       0.0361968     0.000749827
            1.76              18       0.0293202       0.0358148     0.000799591
            1.76              19       0.0330994       0.0356718     0.000770173
            1.76              20       0.0346359       0.0356201     0.000733404
            1.78               1       0.0368689       0.0368689               0
            1.78               2       0.0348113       0.0358401     0.000727459
            1.78               3       0.0333663       0.0350155     0.000829768
            1.78               4       0.0350655        0.035028     0.000622421
            1.78               5        0.029151       0.0338526      0.00116326
            1.78               6       0.0361957       0.0342431      0.00103286
            1.78               7       0.0406217       0.0351544       0.0012229
            1.78               8       0.0364342       0.0353143      0.00108045
            1.78               9       0.0327182       0.0350259     0.000998169
            1.78              10       0.0419469        0.035718      0.00111272
            1.78              11        0.035138       0.0356652      0.00101281
            1.78              12       0.0345834       0.0355751     0.000932414
            1.78              13       0.0372114        0.035701     0.000869144
            1.78              14       0.0320451       0.0354398     0.000845382
            1.78              15       0.0332464       0.0352936      0.00080157
            1.78              16       0.0367938       0.0353874     0.000756936
            1.78              17       0.0336244       0.0352837     0.000719479
            1.78              18       0.0402068       0.0355572     0.000729645
            1.78              19       0.0344675       0.0354998     0.000693493
            1.78              20       0.0383508       0.0356424     0.000673309
             1.8               1       0.0343315       0.0343315               0
             1.8               2       0.0307961       0.0325638      0.00124994
             1.8               3       0.0368275        0.033985      0.00142863
             1.8               4       0.0321598       0.0335287      0.00114202
             1.8               5       0.0308612       0.0329952      0.00103072
             1.8               6       0.0373219       0.0337163      0.00108218
             1.8               7       0.0322568       0.0335078     0.000947455
             1.8               8       0.0310885       0.0332054     0.000875957
             1.8               9        0.036054       0.0335219     0.000833851
             1.8              10       0.0333918       0.0335089     0.000750568
             1.8              11       0.0315218       0.0333283     0.000703738
             1.8              12       0.0271252       0.0328113     0.000813071
             1.8              13       0.0353203       0.0330043     0.000773094
             1.8              14       0.0378349       0.0333494     0.000791133
             1.8              15       0.0369896       0.0335921      0.00077472
             1.8              16       0.0349907       0.0336795     0.000731215
             1.8              17       0.0332018       0.0336514     0.000688742
             1.8              18       0.0327339       0.0336004     0.000652362
             1.8              19       0.0336749       0.0336043     0.000618039
             1.8              20       0.0424282       0.0340455     0.000727771
            1.82               1       0.0401569       0.0401569               0
            1.82               2       0.0331615       0.0366592      0.00247325
            1.82               3       0.0304609       0.0345931      0.00235891
            1.82               4       0.0338762       0.0344139      0.00177598
            1.82               5       0.0358674       0.0347046      0.00144438
            1.82               6       0.0333666       0.0344816      0.00122074
            1.82               7       0.0282739       0.0335948      0.00133001
            1.82               8       0.0322684        0.033429      0.00117405
            1.82               9       0.0338587       0.0334767      0.00104457
            1.82              10       0.0361691        0.033746      0.00097419
            1.82              11       0.0351648        0.033875     0.000894125
            1.82              12       0.0405055       0.0344275     0.000975517
            1.82              13       0.0285944       0.0339788      0.00099835
            1.82              14        0.028691       0.0336011     0.000995927
            1.82              15       0.0388227       0.0339492     0.000988499
            1.82              16       0.0298911       0.0336956     0.000958705
            1.82              17       0.0292193       0.0334323     0.000937774
            1.82              18       0.0358929        0.033569     0.000895583
            1.82              19       0.0261151       0.0331766     0.000930412
            1.82              20       0.0323006       0.0331328     0.000884922
            1.84               1       0.0331555       0.0331555               0
            1.84               2        0.035152       0.0341537     0.000705887
            1.84               3        0.027247       0.0318515      0.00193779
            1.84               4       0.0390585       0.0336532      0.00213237
            1.84               5       0.0345541       0.0338334      0.00171349
            1.84               6       0.0304569       0.0332707      0.00151751
            1.84               7       0.0327158       0.0331914      0.00130279
            1.84               8       0.0292381       0.0326972       0.0012301
            1.84               9        0.028927       0.0322783      0.00116256
            1.84              10       0.0348355        0.032534      0.00107406
            1.84              11       0.0362937       0.0328758      0.00102937
            1.84              12       0.0311603       0.0327329     0.000953462
            1.84              13       0.0306733       0.0325744     0.000893184
            1.84              14       0.0359582       0.0328161     0.000861467
            1.84              15       0.0435778       0.0335336      0.00106155
            1.84              16       0.0373812       0.0337741      0.00102208
            1.84              17       0.0351344       0.0338541     0.000965084
            1.84              18       0.0315701       0.0337272     0.000919771
            1.84              19       0.0340333       0.0337433     0.000871503
            1.84              20       0.0358784       0.0338501     0.000834441
            1.86               1       0.0316019       0.0316019               0
            1.86               2       0.0358521        0.033727      0.00150269
            1.86               3       0.0288143       0.0320894      0.00167072
            1.86               4       0.0252081       0.0303691      0.00194674
            1.86               5       0.0376354       0.0318223      0.00202856
            1.86               6       0.0312294       0.0317235      0.00169287
            1.86               7       0.0315691       0.0317015      0.00145118
            1.86               8       0.0331382       0.0318811      0.00128084
            1.86               9       0.0314395        0.031832      0.00113947
            1.86              10       0.0305349       0.0317023      0.00103288
            1.86              11       0.0293628       0.0314896     0.000960626
            1.86              12       0.0373543       0.0319783     0.000997177
            1.86              13       0.0339514       0.0321301      0.00093195
            1.86              14       0.0350498       0.0323387      0.00088841
            1.86              15       0.0347837       0.0325017     0.000844005
            1.86              16       0.0309278       0.0324033     0.000796966
            1.86              17       0.0298908       0.0322555     0.000763666
            1.86              18       0.0251358         0.03186     0.000817281
            1.86              19       0.0278865       0.0316508     0.000800576
            1.86              20       0.0236212       0.0312494     0.000855312
            1.88               1       0.0303175       0.0303175               0
            1.88               2       0.0249809       0.0276492      0.00188679
            1.88               3        0.034556       0.0299515      0.00226182
            1.88               4       0.0318863       0.0304352      0.00174732
            1.88               5       0.0323377       0.0308157      0.00143869
            1.88               6       0.0275694       0.0302747      0.00129666
            1.88               7       0.0363629       0.0311444      0.00137246
            1.88               8       0.0259552       0.0304958      0.00134548
            1.88               9       0.0355083       0.0310527      0.00130618
            1.88              10       0.0322524       0.0311727      0.00118106
            1.88              11       0.0321932       0.0312654      0.00107733
            1.88              12       0.0408326       0.0320627      0.00124816
            1.88              13       0.0302873       0.0319261       0.0011596
            1.88              14       0.0296309       0.0317622       0.0010883
            1.88              15       0.0308088       0.0316986       0.0010176
            1.88              16       0.0312107       0.0316681     0.000954456
            1.88              17       0.0304565       0.0315969     0.000900968
            1.88              18       0.0318382       0.0316103     0.000851014
            1.88              19       0.0343537       0.0317547     0.000818382
            1.88              20        0.030312       0.0316825     0.000780635
             1.9               1       0.0261356       0.0261356               0
             1.9               2       0.0277427       0.0269391     0.000568198
             1.9               3       0.0308806        0.028253      0.00113764
             1.9               4       0.0326986       0.0293644      0.00128625
             1.9               5       0.0337936       0.0302502       0.0012987
             1.9               6       0.0345944       0.0309743      0.00126812
             1.9               7       0.0286892       0.0306478      0.00112819
             1.9               8       0.0271612        0.030212      0.00106804
             1.9               9       0.0276247       0.0299245     0.000987296
             1.9              10       0.0364541       0.0305775      0.00108318
             1.9              11       0.0394629       0.0313852      0.00125013
             1.9              12        0.030213       0.0312876      0.00114976
             1.9              13       0.0266574       0.0309314      0.00111512
             1.9              14       0.0344875       0.0311854        0.001064
             1.9              15       0.0298022       0.0310932     0.000997057
             1.9              16       0.0313635       0.0311101     0.000934884
             1.9              17       0.0310055       0.0311039     0.000879911
             1.9              18       0.0256193       0.0307992     0.000882208
             1.9              19        0.033888       0.0309618     0.000850623
             1.9              20       0.0311512       0.0309713     0.000808144
            1.92               1       0.0337021       0.0337021               0
            1.92               2       0.0269018       0.0303019      0.00240428
            1.92               3       0.0268584       0.0291541      0.00185675
            1.92               4         0.02816       0.0289056      0.00140909
            1.92               5       0.0267912       0.0284827      0.00118904
            1.92               6       0.0296225       0.0286727      0.00100592
            1.92               7       0.0288681       0.0287006     0.000862607
            1.92               8       0.0286092       0.0286892     0.000754857
            1.92               9       0.0302103       0.0288582     0.000689645
            1.92              10       0.0295483       0.0289272     0.000624124
            1.92              11       0.0303978       0.0290609     0.000581528
            1.92              12        0.025039       0.0287257     0.000622198
            1.92              13       0.0310332       0.0289032      0.00059912
            1.92              14       0.0270991       0.0287744     0.000570016
            1.92              15       0.0339008       0.0291161     0.000626144
            1.92              16       0.0320871       0.0293018     0.000613925
            1.92              17       0.0261153       0.0291144     0.000605752
            1.92              18       0.0234114       0.0287975     0.000649695
            1.92              19       0.0302537       0.0288742     0.000620004
            1.92              20       0.0326147       0.0290612     0.000616567
            1.94               1       0.0272217       0.0272217               0
            1.94               2       0.0275632       0.0273925     0.000120741
            1.94               3       0.0303447       0.0283766     0.000807508
            1.94               4        0.028108       0.0283094     0.000608416
            1.94               5       0.0280346       0.0282544      0.00048921
            1.94               6       0.0322244       0.0289161     0.000728714
            1.94               7       0.0264061       0.0285575     0.000707353
            1.94               8       0.0272881       0.0283988     0.000636484
            1.94               9       0.0263778       0.0281743     0.000604078
            1.94              10       0.0290407       0.0282609     0.000549849
            1.94              11       0.0261224       0.0280665     0.000533125
            1.94              12       0.0308598       0.0282993     0.000537115
            1.94              13       0.0302614       0.0284502      0.00051657
            1.94              14       0.0304294       0.0285916     0.000498641
            1.94              15       0.0327564       0.0288692     0.000537166
            1.94              16       0.0350185       0.0292536     0.000626166
            1.94              17       0.0280487       0.0291827      0.00059333
            1.94              18       0.0330104       0.0293953      0.00059726
            1.94              19       0.0223038       0.0290221      0.00067241
            1.94              20       0.0311618       0.0291291     0.000647244
            1.96               1       0.0300943       0.0300943               0
            1.96               2       0.0332814       0.0316878      0.00112682
            1.96               3       0.0249038       0.0294265      0.00199335
            1.96               4       0.0296859       0.0294913      0.00149607
            1.96               5        0.027748       0.0291427      0.00123682
            1.96               6       0.0333013       0.0298358      0.00120939
            1.96               7       0.0281051       0.0295885      0.00106159
            1.96               8       0.0305012       0.0297026     0.000935004
            1.96               9       0.0252068       0.0292031     0.000955279
            1.96              10        0.033196       0.0296024     0.000939502
            1.96              11       0.0287212       0.0295223     0.000857501
            1.96              12       0.0254231       0.0291807     0.000851368
            1.96              13       0.0250133       0.0288601     0.000844075
            1.96              14       0.0271319       0.0287367     0.000792759
            1.96              15       0.0257802       0.0285396     0.000764016
            1.96              16        0.035373       0.0289667     0.000827066
            1.96              17       0.0271689       0.0288609     0.000785147
            1.96              18       0.0238068       0.0285801     0.000790141
            1.96              19       0.0290727       0.0286061      0.00074898
            1.96              20       0.0323139       0.0287914     0.000734117
            1.98               1       0.0308958       0.0308958               0
            1.98               2        0.030781       0.0308384     4.05713e-05
            1.98               3        0.024854       0.0288436      0.00162896
            1.98               4       0.0259284       0.0281148      0.00137512
            1.98               5       0.0241928       0.0273304      0.00130478
            1.98               6       0.0238184       0.0267451      0.00121152
            1.98               7       0.0281675       0.0269483      0.00105535
            1.98               8       0.0296765       0.0272893     0.000976979
            1.98               9       0.0317077       0.0277802      0.00098407
            1.98              10       0.0280815       0.0278104     0.000886124
            1.98              11       0.0194391       0.0270494      0.00108418
            1.98              12       0.0303378       0.0273234      0.00102788
            1.98              13       0.0260518       0.0272256     0.000953454
            1.98              14       0.0313734       0.0275218     0.000930245
            1.98              15       0.0283569       0.0275775     0.000869892
            1.98              16       0.0254708       0.0274459     0.000825429
            1.98              17       0.0256243       0.0273387     0.000783798
            1.98              18       0.0288632       0.0274234     0.000744815
            1.98              19       0.0303665       0.0275783     0.000721542
            1.98              20       0.0303593       0.0277173     0.000698735
               2               1       0.0237892       0.0237892               0
               2               2       0.0313213       0.0275552      0.00266299
               2               3        0.024463       0.0265245      0.00196471
               2               4       0.0238658       0.0258598      0.00158197
               2               5       0.0289108         0.02647      0.00137824
               2               6       0.0267014       0.0265086      0.00114908
               2               7        0.025361       0.0263446      0.00099655
               2               8       0.0306821       0.0268868      0.00100875
               2               9       0.0325966       0.0275212      0.00107786
               2              10       0.0291089         0.02768     0.000981696
               2              11       0.0298189       0.0278744     0.000911504
               2              12       0.0245179       0.0275947     0.000877413
               2              13       0.0288631       0.0276923     0.000815326
               2              14       0.0202827        0.027163     0.000912847
               2              15       0.0312157       0.0274332     0.000891076
               2              16       0.0287749       0.0275171      0.00083932
               2              17        0.026538       0.0274595     0.000791922
               2              18       0.0273752       0.0274548      0.00074794
               2              19       0.0290438       0.0275384     0.000713236
               2              20       0.0238311       0.0273531     0.000701248
            2.02               1       0.0273483       0.0273483               0
            2.02               2       0.0331494       0.0302489        0.002051
            2.02               3       0.0278541       0.0294506      0.00151473
            2.02               4        0.027188        0.028885      0.00123717
            2.02               5        0.029042       0.0289164     0.000990134
            2.02               6       0.0287767       0.0288931     0.000825385
            2.02               7       0.0219145       0.0278962      0.00116294
            2.02               8       0.0260861       0.0276699      0.00103935
            2.02               9       0.0316394        0.028111      0.00101314
            2.02              10       0.0257581       0.0278757     0.000938744
            2.02              11       0.0278614       0.0278744     0.000853405
            2.02              12       0.0228313       0.0274541     0.000879699
            2.02              13       0.0231972       0.0271267     0.000870846
            2.02              14       0.0285187       0.0272261     0.000814299
            2.02              15        0.027927       0.0272728     0.000761352
            2.02              16        0.026997       0.0272556     0.000713963
            2.02              17       0.0323813       0.0275571      0.00073287
            2.02              18       0.0273235       0.0275441      0.00069227
            2.02              19        0.027841       0.0275597     0.000656011
            2.02              20       0.0245032       0.0274069     0.000640766
            2.04               1        0.028102        0.028102               0
            2.04               2       0.0269899       0.0275459     0.000393183
            2.04               3       0.0230483       0.0260467      0.00125184
            2.04               4       0.0227354       0.0252189       0.0011813
            2.04               5       0.0328809       0.0267513      0.00166484
            2.04               6       0.0258308       0.0265979      0.00139441
            2.04               7       0.0268268       0.0266306       0.0011956
            2.04               8       0.0265433       0.0266197       0.0010462
            2.04               9        0.020924       0.0259868       0.0011049
            2.04              10       0.0310827       0.0264964       0.0011057
            2.04              11       0.0237094        0.026243       0.0010338
            2.04              12        0.031306        0.026665      0.00103015
            2.04              13       0.0274541       0.0267257     0.000952698
            2.04              14       0.0277362       0.0267978     0.000887378
            2.04              15       0.0286661       0.0269224     0.000836915
            2.04              16       0.0274012       0.0269523     0.000785142
            2.04              17       0.0278023       0.0270023     0.000740548
            2.04              18       0.0241986       0.0268465     0.000715599
            2.04              19       0.0291523       0.0269679      0.00068815
            2.04              20       0.0226061       0.0267498     0.000687432
            2.06               1       0.0264614       0.0264614               0
            2.06               2       0.0235609       0.0250111      0.00102548
            2.06               3       0.0281019       0.0260414      0.00108397
            2.06               4        0.022902       0.0252565      0.00105968
            2.06               5       0.0248741         0.02518     0.000850499
            2.06               6        0.023666       0.0249277     0.000745245
            2.06               7       0.0248638       0.0249186     0.000638837
            2.06               8       0.0289813       0.0254264     0.000733575
            2.06               9       0.0259091         0.02548     0.000654024
            2.06              10       0.0279716       0.0257292     0.000634306
            2.06              11       0.0233491       0.0255128     0.000612435
            2.06              12       0.0287193         0.02578     0.000616941
            2.06              13       0.0263074       0.0258206     0.000570816
            2.06              14       0.0257788       0.0258176     0.000530051
            2.06              15       0.0276414       0.0259392     0.000508468
            2.06              16       0.0300948       0.0261989     0.000538955
            2.06              17       0.0215235       0.0259239     0.000573142
            2.06              18       0.0256678       0.0259097     0.000541478
            2.06              19       0.0235135       0.0257836     0.000527461
            2.06              20       0.0215191       0.0255703     0.000542476
            2.08               1        0.023778        0.023778               0
            2.08               2       0.0236303       0.0237041     5.22259e-05
            2.08               3       0.0244375       0.0239486      0.00020261
            2.08               4        0.022729       0.0236437     0.000304642
            2.08               5       0.0290197       0.0247189      0.00099209
            2.08               6       0.0233348       0.0244882     0.000853139
            2.08               7       0.0224978       0.0242039     0.000777205
            2.08               8       0.0260087       0.0244295     0.000712044
            2.08               9       0.0291689       0.0249561     0.000804424
            2.08              10       0.0255789       0.0250184     0.000726389
            2.08              11       0.0229678       0.0248319     0.000683856
            2.08              12       0.0273605       0.0250426     0.000658531
            2.08              13       0.0218472       0.0247968     0.000652138
            2.08              14       0.0229155       0.0246625     0.000619247
            2.08              15       0.0275022       0.0248518     0.000606213
            2.08              16       0.0243301       0.0248192     0.000569201
            2.08              17       0.0237183       0.0247544     0.000539389
            2.08              18        0.027256       0.0248934     0.000527024
            2.08              19       0.0237735       0.0248345     0.000502571
            2.08              20       0.0270904       0.0249473     0.000489937
             2.1               1       0.0298797       0.0298797               0
             2.1               2       0.0277778       0.0288287     0.000743148
             2.1               3       0.0259705        0.027876     0.000922276
             2.1               4       0.0152037       0.0247079      0.00282948
             2.1               5       0.0261134        0.024989       0.0022775
             2.1               6       0.0250143       0.0249932      0.00189792
             2.1               7       0.0260412       0.0251429      0.00163269
             2.1               8       0.0246113       0.0250765      0.00142995
             2.1               9       0.0266561        0.025252      0.00128179
             2.1              10       0.0242971       0.0251565      0.00115717
             2.1              11       0.0259931       0.0252326      0.00105447
             2.1              12       0.0245166       0.0251729      0.00096828
             2.1              13        0.029582       0.0255121     0.000951344
             2.1              14       0.0256473       0.0255217      0.00088344
             2.1              15       0.0245151       0.0254546     0.000827089
             2.1              16       0.0279387       0.0256099     0.000789832
             2.1              17        0.028492       0.0257794     0.000761349
             2.1              18       0.0194557       0.0254281     0.000795991
             2.1              19       0.0190723       0.0250936     0.000821384
             2.1              20       0.0301473       0.0253463     0.000818261
            2.12               1       0.0185646       0.0185646               0
            2.12               2       0.0263076       0.0224361      0.00273758
            2.12               3       0.0277059       0.0241927       0.0023212
            2.12               4       0.0247548       0.0243332      0.00174515
            2.12               5       0.0215809       0.0237828      0.00148039
            2.12               6        0.022449       0.0235605      0.00125024
            2.12               7       0.0233731       0.0235337      0.00107192
            2.12               8       0.0266667       0.0239253      0.00100693
            2.12               9       0.0289316       0.0244816      0.00103738
            2.12              10       0.0231216       0.0243456      0.00094251
            2.12              11       0.0263652       0.0245292     0.000874527
            2.12              12       0.0225065       0.0243606     0.000817732
            2.12              13       0.0266106       0.0245337     0.000772928
            2.12              14       0.0202219       0.0242257     0.000776659
            2.12              15       0.0258001       0.0243307     0.000731939
            2.12              16       0.0272924       0.0245158     0.000709213
            2.12              17       0.0218006       0.0243561     0.000685244
            2.12              18       0.0211006       0.0241752     0.000670617
            2.12              19       0.0227414       0.0240997     0.000639553
            2.12              20       0.0260879       0.0241991     0.000615253
            2.14               1       0.0261935       0.0261935               0
            2.14               2       0.0231788       0.0246861      0.00106585
            2.14               3       0.0257188       0.0250303     0.000764131
            2.14               4       0.0261736       0.0253162      0.00062427
            2.14               5       0.0190849       0.0240699      0.00122145
            2.14               6       0.0243831       0.0241221      0.00101899
            2.14               7       0.0196268       0.0234799      0.00105657
            2.14               8       0.0255096       0.0237336     0.000954478
            2.14               9        0.025876       0.0239717     0.000877605
            2.14              10       0.0224858       0.0238231     0.000802325
            2.14              11       0.0248914       0.0239202     0.000735241
            2.14              12        0.017676       0.0233999     0.000838115
            2.14              13       0.0249952       0.0235226     0.000782578
            2.14              14       0.0251891       0.0236416     0.000735677
            2.14              15       0.0174303       0.0232275     0.000794672
            2.14              16       0.0222187       0.0231645     0.000747502
            2.14              17       0.0246915       0.0232543     0.000708907
            2.14              18       0.0230261       0.0232416     0.000669637
            2.14              19       0.0251402       0.0233415     0.000641806
            2.14              20       0.0246121       0.0234051     0.000612851
            2.16               1       0.0192903       0.0192903               0
            2.16               2        0.025786       0.0225382      0.00229658
            2.16               3       0.0147553       0.0199439      0.00261362
            2.16               4       0.0210711       0.0202257      0.00197535
            2.16               5       0.0255799       0.0212965      0.00184788
            2.16               6       0.0281881       0.0224451      0.00186298
            2.16               7       0.0227427       0.0224876      0.00159732
            2.16               8       0.0272777       0.0230864       0.0015057
            2.16               9       0.0250878       0.0233088      0.00135473
            2.16              10       0.0212648       0.0231044      0.00123458
            2.16              11       0.0245281       0.0232338      0.00112911
            2.16              12       0.0235131       0.0232571      0.00103525
            2.16              13       0.0243082       0.0233379      0.00095877
            2.16              14        0.020885       0.0231627     0.000906154
            2.16              15       0.0211311       0.0230273     0.000855807
            2.16              16       0.0275207       0.0233081     0.000847145
            2.16              17       0.0214171       0.0231969     0.000804583
            2.16              18       0.0208912       0.0230688     0.000770014
            2.16              19       0.0194118       0.0228763     0.000753158
            2.16              20       0.0234901        0.022907     0.000716125
            2.18               1       0.0247064       0.0247064               0
            2.18               2       0.0270039       0.0258552     0.000812269
            2.18               3       0.0259396       0.0258833        0.000542
            2.18               4       0.0254702         0.02578     0.000416224
            2.18               5        0.027323       0.0260886     0.000432506
            2.18               6       0.0217552       0.0253664     0.000751389
            2.18               7       0.0221286       0.0249038      0.00077342
            2.18               8       0.0269171       0.0251555     0.000716517
            2.18               9       0.0250534       0.0251442     0.000636994
            2.18              10       0.0198652       0.0246163      0.00076123
            2.18              11       0.0163625       0.0238659     0.000995355
            2.18              12       0.0191867        0.023476     0.000985835
            2.18              13       0.0231526       0.0234511     0.000910315
            2.18              14       0.0222339       0.0233642     0.000849434
            2.18              15       0.0272719       0.0236247     0.000831795
            2.18              16       0.0242711       0.0236651     0.000780789
            2.18              17       0.0221735       0.0235773     0.000739773
            2.18              18        0.027072       0.0237715     0.000723703
            2.18              19        0.022048       0.0236808     0.000691275
            2.18              20       0.0200852        0.023501     0.000679687
             2.2               1       0.0205571       0.0205571               0
             2.2               2       0.0212672       0.0209121     0.000251041
             2.2               3       0.0199501       0.0205914     0.000310761
             2.2               4       0.0244538        0.021557     0.000868098
             2.2               5       0.0225437       0.0217544     0.000716556
             2.2               6        0.019407       0.0213631     0.000695784
             2.2               7       0.0247004       0.0218399     0.000741953
             2.2               8       0.0237703       0.0220812     0.000687328
             2.2               9       0.0228355        0.022165     0.000616047
             2.2              10       0.0216323       0.0221117     0.000556741
             2.2              11        0.024911       0.0223662     0.000561284
             2.2              12       0.0200593        0.022174     0.000546442
             2.2              13       0.0158911       0.0216907     0.000685594
             2.2              14       0.0266916       0.0220479     0.000723722
             2.2              15       0.0194226       0.0218729     0.000696315
             2.2              16       0.0232319       0.0219578     0.000657956
             2.2              17       0.0184426        0.021751     0.000650935
             2.2              18       0.0186298       0.0215776     0.000637449
             2.2              19       0.0144023          0.0212      0.00070697
             2.2              20       0.0219101       0.0212355     0.000672512
            2.22               1       0.0200699       0.0200699               0
            2.22               2       0.0206468       0.0203584      0.00020396
            2.22               3       0.0218666       0.0208611     0.000432423
            2.22               4       0.0232735       0.0214642     0.000614788
            2.22               5         0.01913       0.0209974     0.000645181
            2.22               6       0.0225268       0.0212523     0.000585847
            2.22               7       0.0198939       0.0210582     0.000533326
            2.22               8       0.0183424       0.0207187     0.000564454
            2.22               9       0.0252855       0.0212262     0.000693256
            2.22              10       0.0214862       0.0212522     0.000624418
            2.22              11       0.0189099       0.0210392     0.000602867
            2.22              12       0.0244885       0.0213267     0.000617362
            2.22              13       0.0190514       0.0211517     0.000594165
            2.22              14       0.0157944        0.020769     0.000663604
            2.22              15       0.0205761       0.0207561     0.000619488
            2.22              16       0.0253845       0.0210454     0.000644782
            2.22              17       0.0211294       0.0210503     0.000606873
            2.22              18       0.0222077       0.0211146     0.000576554
            2.22              19        0.019666       0.0210384     0.000551227
            2.22              20       0.0215129       0.0210621     0.000524176
            2.24               1       0.0168565       0.0168565               0
            2.24               2       0.0274387       0.0221476      0.00374138
            2.24               3       0.0202604       0.0215186      0.00254659
            2.24               4       0.0223123        0.021717      0.00191766
            2.24               5       0.0218785       0.0217493       0.0015344
            2.24               6       0.0195432       0.0213816      0.00132198
            2.24               7       0.0202953       0.0212264       0.0011422
            2.24               8        0.021869       0.0213067      0.00100225
            2.24               9        0.023381       0.0215372     0.000917001
            2.24              10       0.0217423       0.0215577     0.000825531
            2.24              11       0.0222806       0.0216234     0.000753094
            2.24              12       0.0196493       0.0214589     0.000708076
            2.24              13       0.0231767       0.0215911     0.000665824
            2.24              14       0.0195417       0.0214447     0.000634153
            2.24              15       0.0208921       0.0214079     0.000592945
            2.24              16       0.0217629         0.02143     0.000556301
            2.24              17       0.0231419       0.0215307     0.000532613
            2.24              18       0.0193786       0.0214112      0.00051627
            2.24              19       0.0219608       0.0214401     0.000489907
            2.24              20       0.0218785        0.021462     0.000465902
            2.26               1       0.0203157       0.0203157               0
            2.26               2       0.0243004       0.0223081       0.0014088
            2.26               3       0.0278976       0.0241713      0.00178785
            2.26               4       0.0282102        0.025181      0.00160083
            2.26               5        0.021266        0.024398      0.00145964
            2.26               6       0.0231348       0.0241875      0.00123146
            2.26               7       0.0240628       0.0241697      0.00105566
            2.26               8       0.0195647        0.023594      0.00106918
            2.26               9       0.0166818        0.022826       0.0011948
            2.26              10       0.0218592       0.0227293      0.00107923
            2.26              11       0.0177501       0.0222767      0.00107185
            2.26              12       0.0192761       0.0220266      0.00101127
            2.26              13       0.0224364       0.0220582     0.000933973
            2.26              14       0.0187627       0.0218228     0.000896433
            2.26              15        0.025635       0.0220769     0.000871955
            2.26              16        0.020008       0.0219476      0.00082699
            2.26              17       0.0200287       0.0218347     0.000786009
            2.26              18        0.022835       0.0218903     0.000744304
            2.26              19       0.0242079       0.0220123     0.000715056
            2.26              20        0.016575       0.0217404     0.000729155
            2.28               1       0.0220377       0.0220377               0
            2.28               2       0.0201397       0.0210887     0.000671056
            2.28               3        0.019438       0.0205385     0.000634026
            2.28               4       0.0162344       0.0194625      0.00104617
            2.28               5       0.0188005       0.0193301     0.000845268
            2.28               6       0.0268214       0.0205786      0.00133986
            2.28               7       0.0146511       0.0197318      0.00139052
            2.28               8       0.0216861       0.0199761      0.00123798
            2.28               9       0.0176186       0.0197142       0.0011278
            2.28              10       0.0190574       0.0196485      0.00101693
            2.28              11       0.0169121       0.0193997      0.00095442
            2.28              12        0.018847       0.0193537     0.000875996
            2.28              13       0.0195424       0.0193682     0.000808732
            2.28              14       0.0172156       0.0192144     0.000765442
            2.28              15       0.0197575       0.0192506     0.000715268
            2.28              16       0.0156788       0.0190274      0.00070454
            2.28              17       0.0204432       0.0191107        0.000668
            2.28              18       0.0190638       0.0191081     0.000630894
            2.28              19       0.0177455       0.0190364     0.000601752
            2.28              20       0.0242874       0.0192989     0.000626329
             2.3               1       0.0224483       0.0224483               0
             2.3               2        0.023999       0.0232236     0.000548282
             2.3               3       0.0203218       0.0222564     0.000870265
             2.3               4       0.0179318       0.0211752      0.00114135
             2.3               5       0.0189246       0.0207251     0.000997896
             2.3               6       0.0209411       0.0207611      0.00083223
             2.3               7        0.020988       0.0207935     0.000713971
             2.3               8       0.0148448       0.0200499     0.000934932
             2.3               9       0.0238632       0.0204736     0.000922072
             2.3              10       0.0183797       0.0202642     0.000853309
             2.3              11       0.0207164       0.0203053     0.000776725
