#T      BLOCK:  ACTUAL_TE:     TE_AVE:      ERROR:
            2.42              13       -0.390602       -0.390888     0.000312951
            2.42              14       -0.391859       -0.390957     0.000298178
            2.42              15       -0.390114       -0.390901     0.000283553
            2.42              16       -0.393536       -0.391066     0.000309989
            2.42              17       -0.393145       -0.391188     0.000314967
            2.42              18       -0.389117       -0.391073     0.000317797
            2.42              19       -0.391966        -0.39112     0.000304529
            2.42              20       -0.390821       -0.391105     0.000289669
            2.44               1       -0.387003       -0.387003               0
            2.44               2       -0.387044       -0.387024     1.43855e-05
            2.44               3       -0.389211       -0.387753     0.000595302
            2.44               4       -0.390191       -0.388362     0.000691331
            2.44               5        -0.38859       -0.388408     0.000554567
            2.44               6       -0.388214       -0.388376      0.00046308
            2.44               7       -0.387383       -0.388234     0.000418062
            2.44               8       -0.387743       -0.388172     0.000370285
            2.44               9       -0.390394       -0.388419     0.000403118
            2.44              10       -0.388055       -0.388383     0.000364452
            2.44              11       -0.386888       -0.388247     0.000355748
            2.44              12       -0.389258       -0.388331     0.000335937
            2.44              13       -0.386837       -0.388216     0.000329164
            2.44              14       -0.388472       -0.388235     0.000306157
            2.44              15       -0.390225       -0.388367     0.000313177
            2.44              16       -0.387977       -0.388343     0.000294553
            2.44              17       -0.389845       -0.388431     0.000290176
            2.44              18       -0.388122       -0.388414     0.000274562
            2.44              19       -0.389726       -0.388483     0.000268657
            2.44              20       -0.388322       -0.388475     0.000255344
            2.46               1       -0.386767       -0.386767               0
            2.46               2       -0.384333        -0.38555     0.000860317
            2.46               3       -0.385408       -0.385503     0.000574838
            2.46               4       -0.385719       -0.385557     0.000433661
            2.46               5       -0.386214       -0.385688     0.000366294
            2.46               6       -0.384637       -0.385513     0.000344603
            2.46               7       -0.384118       -0.385314     0.000348242
            2.46               8       -0.385555       -0.385344     0.000306016
            2.46               9       -0.384958       -0.385301     0.000275004
            2.46              10       -0.384037       -0.385175     0.000275049
            2.46              11       -0.385368       -0.385192     0.000250603
            2.46              12       -0.383487        -0.38505     0.000266983
            2.46              13       -0.387378       -0.385229     0.000300542
            2.46              14       -0.387043       -0.385359     0.000305734
            2.46              15       -0.385074        -0.38534      0.00028594
            2.46              16       -0.385098       -0.385325     0.000268468
            2.46              17       -0.386511       -0.385394     0.000261586
            2.46              18       -0.384593        -0.38535     0.000250816
            2.46              19       -0.386279       -0.385399     0.000242333
            2.46              20       -0.386156       -0.385437     0.000233154
            2.48               1       -0.383761       -0.383761               0
            2.48               2       -0.383853       -0.383807     3.27912e-05
            2.48               3       -0.380892       -0.382835     0.000793577
            2.48               4       -0.384235       -0.383185     0.000667844
            2.48               5       -0.383936       -0.383335     0.000550888
            2.48               6       -0.383541        -0.38337     0.000460136
            2.48               7       -0.383328       -0.383364     0.000394441
            2.48               8       -0.382249       -0.383224     0.000368916
            2.48               9        -0.38576       -0.383506     0.000422002
            2.48              10       -0.381012       -0.383257     0.000447445
            2.48              11       -0.382338       -0.383173     0.000414481
            2.48              12       -0.384135       -0.383253     0.000387614
            2.48              13        -0.38318       -0.383248     0.000357838
            2.48              14       -0.380985       -0.383086     0.000366966
            2.48              15        -0.38194        -0.38301     0.000350366
            2.48              16       -0.380964       -0.382882     0.000351013
            2.48              17       -0.382527       -0.382861     0.000330984
            2.48              18       -0.383929        -0.38292     0.000317868
            2.48              19       -0.382943       -0.382922     0.000301141
            2.48              20        -0.38272       -0.382911     0.000286253
             2.5               1       -0.381054       -0.381054               0
             2.5               2       -0.380854       -0.380954      7.0894e-05
             2.5               3       -0.378724       -0.380211     0.000608741
             2.5               4       -0.379326        -0.37999     0.000495137
             2.5               5       -0.379734       -0.379938     0.000398745
             2.5               6       -0.379226        -0.37982      0.00034954
             2.5               7       -0.381746       -0.380095      0.00039328
             2.5               8       -0.378714       -0.379922     0.000380118
             2.5               9       -0.379772       -0.379906      0.00033825
             2.5              10       -0.379924       -0.379907      0.00030443
             2.5              11       -0.380802       -0.379989     0.000287415
             2.5              12       -0.377352       -0.379769     0.000337159
             2.5              13       -0.380833       -0.379851     0.000321009
             2.5              14        -0.38176       -0.379987     0.000325753
             2.5              15       -0.379392       -0.379947     0.000306447
             2.5              16       -0.380035       -0.379953     0.000287342
             2.5              17       -0.377739       -0.379823     0.000298496
             2.5              18       -0.378237       -0.379735     0.000294628
             2.5              19       -0.379443       -0.379719      0.00027952
             2.5              20       -0.378216       -0.379644     0.000275463
            2.52               1       -0.378691       -0.378691               0
            2.52               2       -0.376165       -0.377428     0.000893071
            2.52               3       -0.377421       -0.377426     0.000595384
            2.52               4        -0.37461       -0.376722     0.000755705
            2.52               5       -0.377734       -0.376924     0.000631111
            2.52               6       -0.377397       -0.377003     0.000530816
            2.52               7       -0.378628       -0.377235     0.000503217
            2.52               8        -0.37827       -0.377364     0.000456638
            2.52               9       -0.376774       -0.377299     0.000410589
            2.52              10       -0.379383       -0.377507     0.000419117
            2.52              11       -0.376722       -0.377436     0.000387053
            2.52              12       -0.376756       -0.377379     0.000358915
            2.52              13       -0.376617       -0.377321     0.000336058
            2.52              14       -0.378388       -0.377397      0.00032059
            2.52              15       -0.377765       -0.377421     0.000300157
            2.52              16        -0.37868         -0.3775      0.00029153
            2.52              17       -0.379484       -0.377617     0.000296825
            2.52              18       -0.376335       -0.377546     0.000288746
            2.52              19        -0.37645       -0.377488     0.000279245
            2.52              20       -0.378959       -0.377562     0.000274796
            2.54               1       -0.374863       -0.374863               0
            2.54               2       -0.373256        -0.37406     0.000568211
            2.54               3       -0.375445       -0.374521     0.000534364
            2.54               4       -0.374597        -0.37454      0.00040111
            2.54               5       -0.374422       -0.374517     0.000321583
            2.54               6        -0.37576       -0.374724     0.000327996
            2.54               7       -0.375823       -0.374881     0.000316483
            2.54               8       -0.375984       -0.375019      0.00030548
            2.54               9       -0.373929       -0.374898     0.000294579
            2.54              10       -0.374825        -0.37489     0.000265211
            2.54              11       -0.373869       -0.374798      0.00025684
            2.54              12       -0.372647       -0.374618     0.000291324
            2.54              13        -0.37256        -0.37446     0.000308978
            2.54              14        -0.37333       -0.374379     0.000297266
            2.54              15       -0.372791       -0.374273     0.000295714
            2.54              16       -0.375487       -0.374349      0.00028679
            2.54              17       -0.373288       -0.374287     0.000276633
            2.54              18       -0.374513       -0.374299      0.00026155
            2.54              19       -0.374398       -0.374305     0.000247836
            2.54              20       -0.375179       -0.374348     0.000239266
            2.56               1       -0.371434       -0.371434               0
            2.56               2       -0.371923       -0.371678     0.000173156
            2.56               3       -0.372977       -0.372111     0.000371755
            2.56               4       -0.372008       -0.372085     0.000279713
            2.56               5        -0.37247       -0.372162     0.000234079
            2.56               6       -0.371983       -0.372132     0.000196958
            2.56               7       -0.371349       -0.372021      0.00019808
            2.56               8       -0.372543       -0.372086     0.000183791
            2.56               9       -0.373037       -0.372192     0.000191343
            2.56              10       -0.372977        -0.37227     0.000187635
            2.56              11        -0.37235       -0.372277     0.000170716
            2.56              12       -0.370757       -0.372151     0.000197991
            2.56              13       -0.372304       -0.372162     0.000183112
            2.56              14       -0.370898       -0.372072      0.00019101
            2.56              15       -0.369954       -0.371931     0.000224492
            2.56              16        -0.37105       -0.371876     0.000217114
            2.56              17       -0.373597       -0.371977     0.000226725
            2.56              18       -0.372325       -0.371996     0.000214951
            2.56              19       -0.372603       -0.372028     0.000205999
            2.56              20       -0.372314       -0.372043     0.000196195
            2.58               1       -0.370402       -0.370402               0
            2.58               2       -0.368484       -0.369443     0.000678151
            2.58               3       -0.368381       -0.369089      0.00053658
            2.58               4       -0.367974        -0.36881     0.000469358
            2.58               5       -0.369966       -0.369042     0.000428649
            2.58               6        -0.37025       -0.369243     0.000401737
            2.58               7       -0.368321       -0.369111     0.000365293
            2.58               8       -0.367151       -0.368866     0.000393311
            2.58               9       -0.366864       -0.368644     0.000407706
            2.58              10       -0.370541       -0.368834     0.000408684
            2.58              11       -0.368229       -0.368779     0.000375208
            2.58              12       -0.368669       -0.368769     0.000344052
            2.58              13       -0.370424       -0.368897     0.000340306
            2.58              14        -0.37087       -0.369038     0.000343964
            2.58              15       -0.369633       -0.369077     0.000323315
            2.58              16       -0.368204       -0.369023     0.000307679
            2.58              17       -0.371119       -0.369146     0.000313307
            2.58              18       -0.368424       -0.369106     0.000298458
            2.58              19       -0.370126        -0.36916     0.000287536
            2.58              20       -0.369424       -0.369173     0.000273463
             2.6               1       -0.365597       -0.365597               0
             2.6               2       -0.365305       -0.365451     0.000103425
             2.6               3       -0.368462       -0.366455     0.000822366
             2.6               4        -0.36645       -0.366454     0.000616775
             2.6               5       -0.365754       -0.366314     0.000509027
             2.6               6        -0.36793       -0.366583     0.000490351
             2.6               7       -0.365872       -0.366482     0.000430695
             2.6               8       -0.366689       -0.366507     0.000377638
             2.6               9       -0.367877        -0.36666     0.000365049
             2.6              10       -0.365137       -0.366507     0.000358892
             2.6              11       -0.365843       -0.366447     0.000331301
             2.6              12       -0.367859       -0.366565     0.000323917
             2.6              13       -0.367435       -0.366632     0.000305833
             2.6              14       -0.365637       -0.366561      0.00029213
             2.6              15       -0.369857        -0.36678     0.000345562
             2.6              16       -0.364384       -0.366631     0.000354929
             2.6              17       -0.364634       -0.366513     0.000352945
             2.6              18       -0.367196       -0.366551     0.000335367
             2.6              19       -0.367064       -0.366578     0.000318799
             2.6              20       -0.367656       -0.366632      0.00030738
            2.62               1       -0.365201       -0.365201               0
            2.62               2       -0.365187       -0.365194     5.07614e-06
            2.62               3        -0.36631       -0.365566     0.000303836
            2.62               4       -0.364609       -0.365327     0.000308015
            2.62               5       -0.366996        -0.36566     0.000387122
            2.62               6       -0.362401       -0.365117     0.000591568
            2.62               7       -0.363787       -0.364927     0.000536724
            2.62               8        -0.36421       -0.364838     0.000477055
            2.62               9       -0.365273       -0.364886     0.000426493
            2.62              10       -0.362225        -0.36462     0.000459392
            2.62              11       -0.363999       -0.364563     0.000421087
            2.62              12       -0.363719       -0.364493     0.000391838
            2.62              13       -0.366612       -0.364656     0.000394133
            2.62              14       -0.363841       -0.364598     0.000370258
            2.62              15       -0.362667       -0.364469     0.000367269
            2.62              16       -0.363762       -0.364425     0.000346965
            2.62              17       -0.362067       -0.364286     0.000353179
            2.62              18       -0.364404       -0.364293     0.000333619
            2.62              19       -0.364508       -0.364304     0.000316253
            2.62              20       -0.363622        -0.36427     0.000302275
            2.64               1       -0.361629       -0.361629               0
            2.64               2       -0.360838       -0.361233     0.000279612
            2.64               3       -0.359115       -0.360527     0.000605837
            2.64               4       -0.359422       -0.360251     0.000513516
            2.64               5       -0.359599       -0.360121      0.00042704
            2.64               6       -0.362206       -0.360468     0.000476817
            2.64               7       -0.361177        -0.36057      0.00041932
            2.64               8        -0.36095       -0.360617     0.000369589
            2.64               9       -0.362297       -0.360804     0.000372678
            2.64              10       -0.360903       -0.360814     0.000335542
            2.64              11        -0.36121        -0.36085     0.000306964
            2.64              12       -0.361968       -0.360943     0.000295196
            2.64              13       -0.363553       -0.361144      0.00033388
            2.64              14       -0.361318       -0.361156     0.000310264
            2.64              15       -0.361979       -0.361211     0.000294389
            2.64              16        -0.36177       -0.361246     0.000278052
            2.64              17       -0.362611       -0.361326     0.000273044
            2.64              18       -0.360982       -0.361307     0.000258543
            2.64              19       -0.362196       -0.361354     0.000249129
            2.64              20        -0.36065       -0.361319     0.000239145
            2.66               1       -0.358503       -0.358503               0
            2.66               2       -0.357893       -0.358198     0.000215793
            2.66               3       -0.359688       -0.358695     0.000430174
            2.66               4       -0.359684       -0.358942     0.000387269
            2.66               5       -0.359299       -0.359013     0.000316327
            2.66               6       -0.360538       -0.359267     0.000351115
            2.66               7       -0.358739       -0.359192     0.000308952
            2.66               8       -0.358939        -0.35916     0.000271943
            2.66               9       -0.358645       -0.359103     0.000247685
            2.66              10       -0.359942       -0.359187     0.000236695
            2.66              11       -0.360265       -0.359285     0.000234599
            2.66              12       -0.359284       -0.359285     0.000215049
            2.66              13       -0.360414       -0.359372     0.000215338
            2.66              14       -0.359517       -0.359382     0.000200206
            2.66              15       -0.357697        -0.35927     0.000216103
            2.66              16       -0.358619       -0.359229     0.000206383
            2.66              17        -0.35948       -0.359244     0.000194772
            2.66              18       -0.358685       -0.359213     0.000186411
            2.66              19       -0.358474       -0.359174     0.000180609
            2.66              20       -0.360145       -0.359223      0.00017799
            2.68               1       -0.359083       -0.359083               0
            2.68               2       -0.358392       -0.358737     0.000244231
            2.68               3       -0.358692       -0.358722     0.000163295
            2.68               4       -0.357219       -0.358346     0.000347776
            2.68               5       -0.355482       -0.357773     0.000582946
            2.68               6       -0.355552       -0.357403       0.0005918
            2.68               7       -0.357507       -0.357418     0.000507444
            2.68               8       -0.357211       -0.357392     0.000444671
            2.68               9       -0.358944       -0.357565     0.000427376
            2.68              10       -0.358681       -0.357676     0.000398943
            2.68              11       -0.356162       -0.357539     0.000385685
            2.68              12       -0.357383       -0.357526     0.000353762
            2.68              13       -0.357909       -0.357555     0.000327779
            2.68              14       -0.356404       -0.357473     0.000314518
            2.68              15       -0.357233       -0.357457     0.000293956
            2.68              16       -0.355874       -0.357358     0.000291765
            2.68              17       -0.358268       -0.357411     0.000279466
            2.68              18       -0.358099        -0.35745     0.000266541
            2.68              19       -0.357599       -0.357457     0.000252628
            2.68              20       -0.356491       -0.357409     0.000244573
             2.7               1       -0.356331       -0.356331               0
             2.7               2       -0.355676       -0.356003     0.000231391
             2.7               3       -0.355577       -0.355861     0.000193057
             2.7               4       -0.353705       -0.355322     0.000488695
             2.7               5       -0.354055       -0.355069     0.000451954
             2.7               6       -0.354235        -0.35493     0.000397424
             2.7               7       -0.354812       -0.354913     0.000341005
             2.7               8       -0.352613       -0.354625     0.000401656
             2.7               9       -0.354886       -0.354654     0.000358066
             2.7              10       -0.353029       -0.354492     0.000357258
             2.7              11       -0.352345       -0.354297     0.000374314
             2.7              12       -0.356592       -0.354488     0.000388923
             2.7              13       -0.353926       -0.354445       0.0003614
             2.7              14       -0.353713       -0.354392     0.000339346
             2.7              15       -0.352698       -0.354279     0.000334998
             2.7              16       -0.352235       -0.354152     0.000337559
             2.7              17       -0.356069       -0.354264     0.000336027
             2.7              18       -0.354694       -0.354288     0.000318207
             2.7              19       -0.355433       -0.354349     0.000307114
             2.7              20       -0.352959       -0.354279     0.000299515
            2.72               1       -0.353653       -0.353653               0
            2.72               2       -0.350424       -0.352039      0.00114157
            2.72               3       -0.350458       -0.351512     0.000874287
            2.72               4        -0.35068       -0.351304     0.000680018
            2.72               5       -0.353783         -0.3518     0.000701855
            2.72               6       -0.351338       -0.351723      0.00058908
            2.72               7       -0.353117       -0.351922      0.00053755
            2.72               8       -0.351978       -0.351929     0.000470402
            2.72               9       -0.349866         -0.3517     0.000470676
            2.72              10       -0.352555       -0.351785     0.000431308
            2.72              11       -0.352462       -0.351847     0.000396467
            2.72              12       -0.352037       -0.351863     0.000363745
            2.72              13       -0.350143        -0.35173     0.000359002
            2.72              14       -0.351549       -0.351717     0.000333593
            2.72              15       -0.352618       -0.351777     0.000316707
            2.72              16       -0.351105       -0.351735     0.000299688
            2.72              17       -0.352507       -0.351781     0.000285474
            2.72              18       -0.352385       -0.351814     0.000271579
            2.72              19       -0.352862       -0.351869     0.000262822
            2.72              20       -0.351197       -0.351836     0.000251819
            2.74               1       -0.349732       -0.349732               0
            2.74               2       -0.348943       -0.349338     0.000278844
            2.74               3       -0.349275       -0.349317     0.000186691
            2.74               4       -0.348397       -0.349087       0.0002435
            2.74               5        -0.35125       -0.349519      0.00043325
            2.74               6       -0.348676       -0.349379     0.000383185
            2.74               7       -0.350781       -0.349579     0.000377207
            2.74               8        -0.35042       -0.349684     0.000344404
            2.74               9       -0.351927       -0.349933     0.000385904
            2.74              10       -0.350547       -0.349995     0.000352156
            2.74              11       -0.350231       -0.350016     0.000320794
            2.74              12       -0.350007       -0.350016     0.000294062
            2.74              13       -0.349836       -0.350002     0.000271764
            2.74              14        -0.35003       -0.350004      0.00025236
            2.74              15       -0.350499       -0.350037     0.000237682
            2.74              16       -0.346246         -0.3498     0.000319791
            2.74              17       -0.349814       -0.349801     0.000300981
            2.74              18       -0.348899       -0.349751       0.0002884
            2.74              19       -0.350871       -0.349809      0.00027918
            2.74              20       -0.350651       -0.349852     0.000268373
            2.76               1        -0.34608        -0.34608               0
            2.76               2       -0.346099       -0.346089     6.61497e-06
            2.76               3       -0.348894       -0.347024     0.000763334
            2.76               4       -0.348011       -0.347271     0.000611054
            2.76               5       -0.347345       -0.347285     0.000489022
            2.76               6        -0.34654       -0.347161     0.000423005
            2.76               7       -0.346503       -0.347067     0.000372892
            2.76               8       -0.348172       -0.347205     0.000350906
            2.76               9       -0.345548       -0.347021     0.000356951
            2.76              10       -0.345709        -0.34689     0.000344517
            2.76              11       -0.346458       -0.346851      0.00031543
            2.76              12       -0.347588       -0.346912     0.000295066
            2.76              13       -0.349339       -0.347099     0.000326124
            2.76              14       -0.348318       -0.347186     0.000314234
            2.76              15       -0.349474       -0.347338     0.000328223
            2.76              16       -0.346409        -0.34728     0.000312806
            2.76              17       -0.347644       -0.347302     0.000295136
            2.76              18       -0.347427       -0.347309     0.000278821
            2.76              19        -0.34831       -0.347361     0.000269082
            2.76              20       -0.346248       -0.347306     0.000261321
            2.78               1       -0.346583       -0.346583               0
            2.78               2       -0.345544       -0.346063     0.000367259
            2.78               3       -0.344539       -0.345555     0.000481717
            2.78               4       -0.344976        -0.34541      0.00038246
            2.78               5       -0.344355       -0.345199     0.000359556
            2.78               6       -0.345612       -0.345268     0.000306132
            2.78               7       -0.344633       -0.345177     0.000275504
            2.78               8       -0.343617       -0.344982      0.00030232
            2.78               9       -0.344686       -0.344949     0.000270517
            2.78              10       -0.345017       -0.344956      0.00024355
            2.78              11       -0.345841       -0.345036     0.000234327
            2.78              12       -0.343884        -0.34494      0.00023365
            2.78              13       -0.347388       -0.345129     0.000281493
            2.78              14       -0.345051       -0.345123     0.000261442
            2.78              15       -0.345484       -0.345147     0.000245114
            2.78              16       -0.345322       -0.345158     0.000230038
            2.78              17       -0.347049       -0.345269     0.000241915
            2.78              18       -0.346014       -0.345311     0.000231989
            2.78              19       -0.344656       -0.345276     0.000222326
            2.78              20       -0.344155        -0.34522     0.000218163
             2.8               1       -0.341664       -0.341664               0
             2.8               2       -0.342913       -0.342288     0.000441649
             2.8               3       -0.344139       -0.342905      0.00058352
             2.8               4       -0.344067       -0.343196      0.00050481
             2.8               5       -0.342761       -0.343109     0.000411255
             2.8               6       -0.340721       -0.342711     0.000499434
             2.8               7       -0.342144        -0.34263     0.000434595
             2.8               8        -0.34512       -0.342941     0.000478907
             2.8               9       -0.342084       -0.342846     0.000435067
             2.8              10       -0.342659       -0.342827     0.000391961
             2.8              11       -0.343303       -0.342871     0.000358703
             2.8              12       -0.341728       -0.342775     0.000341212
             2.8              13       -0.344173       -0.342883      0.00033148
             2.8              14       -0.342814       -0.342878     0.000307839
             2.8              15       -0.342534       -0.342855     0.000288168
             2.8              16       -0.345328        -0.34301     0.000308835
             2.8              17       -0.344048       -0.343071     0.000296652
             2.8              18       -0.340411       -0.342923     0.000314835
             2.8              19       -0.342542       -0.342903     0.000298903
             2.8              20       -0.341107       -0.342813     0.000297136
            2.82               1       -0.340523       -0.340523               0
            2.82               2       -0.342298        -0.34141     0.000627223
            2.82               3        -0.34173       -0.341517     0.000427111
            2.82               4       -0.339027       -0.340895     0.000627048
            2.82               5       -0.340341       -0.340784     0.000511331
            2.82               6       -0.339583       -0.340584     0.000463619
            2.82               7       -0.339964       -0.340495     0.000405757
            2.82               8       -0.342035       -0.340688     0.000398072
            2.82               9       -0.338254       -0.340417     0.000436087
            2.82              10       -0.340101       -0.340386     0.000393624
            2.82              11       -0.341003       -0.340442     0.000361821
            2.82              12       -0.341372       -0.340519     0.000339879
            2.82              13       -0.339964       -0.340477     0.000316409
            2.82              14       -0.340836       -0.340502     0.000294846
            2.82              15       -0.339122        -0.34041     0.000289182
            2.82              16       -0.342773       -0.340558     0.000306513
            2.82              17       -0.340775       -0.340571     0.000288748
            2.82              18       -0.340573       -0.340571     0.000272706
            2.82              19       -0.341707       -0.340631     0.000264833
            2.82              20       -0.339994       -0.340599     0.000253496
            2.84               1       -0.339349       -0.339349               0
            2.84               2       -0.337649       -0.338499     0.000600987
            2.84               3       -0.339587       -0.338862     0.000498093
            2.84               4       -0.337182       -0.338442      0.00052131
            2.84               5       -0.338438       -0.338441     0.000417049
            2.84               6       -0.336857       -0.338177     0.000422943
            2.84               7       -0.338641       -0.338243     0.000367678
            2.84               8       -0.335781       -0.337935     0.000431731
            2.84               9       -0.339433       -0.338102     0.000414602
            2.84              10       -0.339636       -0.338255     0.000400529
            2.84              11       -0.338289       -0.338258     0.000364128
            2.84              12       -0.339257       -0.338342     0.000343167
            2.84              13       -0.338488       -0.338353     0.000316954
            2.84              14        -0.33557       -0.338154     0.000351139
            2.84              15       -0.338227       -0.338159     0.000327764
            2.84              16       -0.336608       -0.338062     0.000321295
            2.84              17       -0.339743       -0.338161     0.000317254
            2.84              18       -0.337841       -0.338143     0.000300127
            2.84              19       -0.336742       -0.338069     0.000293252
            2.84              20       -0.338005       -0.338066     0.000278607
            2.86               1       -0.335787       -0.335787               0
            2.86               2       -0.336711       -0.336249     0.000326687
            2.86               3       -0.336091       -0.336196     0.000221988
            2.86               4       -0.334097       -0.335672     0.000484098
            2.86               5       -0.335818       -0.335701     0.000388161
            2.86               6       -0.334686       -0.335532     0.000358432
            2.86               7        -0.33643        -0.33566     0.000329402
            2.86               8       -0.338109       -0.335966     0.000406261
            2.86               9       -0.335783       -0.335946     0.000361629
            2.86              10       -0.335914       -0.335943      0.00032548
            2.86              11       -0.336469        -0.33599     0.000299381
            2.86              12       -0.335906       -0.335983     0.000274515
            2.86              13       -0.337427       -0.336095     0.000274947
            2.86              14       -0.335441       -0.336048     0.000259245
            2.86              15       -0.335545       -0.336014     0.000244123
            2.86              16       -0.336253       -0.336029     0.000229321
            2.86              17       -0.335745       -0.336012     0.000216441
            2.86              18        -0.33678       -0.336055     0.000208579
            2.86              19        -0.33581       -0.336042     0.000197999
            2.86              20       -0.335806        -0.33603      0.00018845
            2.88               1       -0.330974       -0.330974               0
            2.88               2        -0.33478       -0.332877      0.00134557
            2.88               3       -0.332047         -0.3326     0.000925082
            2.88               4       -0.332891       -0.332673     0.000696654
            2.88               5       -0.335245       -0.333187     0.000722671
            2.88               6       -0.333355       -0.333215     0.000602768
            2.88               7       -0.335818       -0.333587      0.00062081
            2.88               8        -0.33236       -0.333434     0.000561828
            2.88               9       -0.334211        -0.33352     0.000505996
            2.88              10       -0.334002       -0.333568     0.000457685
            2.88              11       -0.333781       -0.333588     0.000416486
            2.88              12       -0.336437       -0.333825     0.000444347
            2.88              13       -0.334552       -0.333881     0.000413667
            2.88              14       -0.333413       -0.333848     0.000385465
            2.88              15       -0.333169       -0.333802     0.000362408
            2.88              16       -0.333409       -0.333778     0.000340589
            2.88              17       -0.334989       -0.333849     0.000327923
            2.88              18       -0.333634       -0.333837     0.000309922
            2.88              19       -0.332991       -0.333793      0.00029679
            2.88              20       -0.332558       -0.333731     0.000288301
             2.9               1       -0.331027       -0.331027               0
             2.9               2       -0.330977       -0.331002     1.78936e-05
             2.9               3       -0.331724       -0.331243     0.000196913
             2.9               4       -0.332857       -0.331646     0.000379438
             2.9               5       -0.332304       -0.331778     0.000325569
             2.9               6       -0.333157       -0.332008     0.000342964
             2.9               7       -0.332047       -0.332013     0.000294015
             2.9               8       -0.330073       -0.331771     0.000342978
             2.9               9       -0.332055       -0.331802      0.00030632
             2.9              10       -0.330167       -0.331639     0.000316353
             2.9              11       -0.334056       -0.331859     0.000355823
             2.9              12       -0.331514        -0.33183     0.000327328
             2.9              13       -0.332269       -0.331864     0.000303888
             2.9              14       -0.329606       -0.331702     0.000322132
             2.9              15        -0.33202       -0.331724     0.000301352
             2.9              16        -0.33077       -0.331664     0.000288347
             2.9              17       -0.332351       -0.331704     0.000274202
             2.9              18       -0.331354       -0.331685     0.000259658
             2.9              19       -0.332616       -0.331734     0.000250569
             2.9              20       -0.333464       -0.331821     0.000252537
            2.92               1       -0.330501       -0.330501               0
            2.92               2       -0.327854       -0.329177     0.000935566
            2.92               3       -0.331972       -0.330109     0.000983695
            2.92               4       -0.330767       -0.330274     0.000751384
            2.92               5       -0.328817       -0.329982     0.000655122
            2.92               6       -0.330458       -0.330061     0.000550702
            2.92               7       -0.328152       -0.329789     0.000535352
            2.92               8       -0.330559       -0.329885      0.00047702
            2.92               9       -0.328199       -0.329698     0.000459338
            2.92              10       -0.329451       -0.329673     0.000414063
            2.92              11       -0.331436       -0.329833      0.00040626
            2.92              12        -0.32724       -0.329617     0.000426032
            2.92              13        -0.32971       -0.329624      0.00039332
            2.92              14       -0.328907       -0.329573     0.000368544
            2.92              15       -0.328164       -0.329479     0.000355752
            2.92              16       -0.328312       -0.329406      0.00034091
            2.92              17       -0.331276       -0.329516     0.000338127
            2.92              18       -0.332039       -0.329656     0.000347176
            2.92              19       -0.328238       -0.329582     0.000336833
            2.92              20        -0.33072       -0.329639     0.000324763
            2.94               1       -0.326567       -0.326567               0
            2.94               2       -0.328276       -0.327421     0.000603954
            2.94               3           -0.33       -0.328281     0.000808986
            2.94               4       -0.330684       -0.328882     0.000799341
            2.94               5       -0.327953       -0.328696     0.000660709
            2.94               6       -0.328319       -0.328633     0.000553572
            2.94               7       -0.327083       -0.328412      0.00051689
            2.94               8        -0.32933       -0.328526     0.000464863
            2.94               9       -0.327701       -0.328435     0.000422165
            2.94              10       -0.326906       -0.328282     0.000406693
            2.94              11       -0.327555       -0.328216     0.000375047
            2.94              12        -0.32763       -0.328167     0.000346955
            2.94              13       -0.326674       -0.328052     0.000338751
            2.94              14       -0.326957       -0.327974      0.00032346
            2.94              15        -0.32776        -0.32796      0.00030221
            2.94              16        -0.32859       -0.327999     0.000285882
            2.94              17       -0.328126       -0.328006     0.000269163
            2.94              18        -0.32641       -0.327918     0.000268428
            2.94              19       -0.327799       -0.327912     0.000254372
            2.94              20       -0.326977       -0.327865     0.000245911
            2.96               1        -0.32498        -0.32498               0
            2.96               2       -0.324973       -0.324977     2.79835e-06
            2.96               3       -0.326504       -0.325486     0.000415758
            2.96               4       -0.327909       -0.326092     0.000610324
            2.96               5       -0.323259       -0.325525     0.000703664
            2.96               6       -0.326706       -0.325722     0.000613295
            2.96               7        -0.32521       -0.325649     0.000530022
            2.96               8       -0.324767       -0.325538     0.000475096
            2.96               9       -0.326579       -0.325654     0.000436156
            2.96              10       -0.327137       -0.325802     0.000416996
            2.96              11       -0.324739       -0.325706     0.000390132
            2.96              12       -0.327161       -0.325827     0.000375997
            2.96              13       -0.323556       -0.325652     0.000385534
            2.96              14       -0.325024       -0.325607     0.000360599
            2.96              15       -0.326801       -0.325687     0.000345225
            2.96              16       -0.324632       -0.325621     0.000329883
            2.96              17       -0.326128       -0.325651     0.000311824
            2.96              18       -0.327755       -0.325768     0.000315644
            2.96              19       -0.327406       -0.325854      0.00031059
            2.96              20       -0.326172        -0.32587     0.000295466
            2.98               1       -0.320499       -0.320499               0
            2.98               2       -0.324502       -0.322501      0.00141513
            2.98               3       -0.320953       -0.321985      0.00103319
            2.98               4       -0.323611       -0.322391     0.000851107
            2.98               5       -0.322731       -0.322459       0.0006836
            2.98               6       -0.324534       -0.322805      0.00065126
            2.98               7       -0.322071         -0.3227     0.000566603
            2.98               8       -0.324235       -0.322892     0.000527274
